Init 6 193
AddPlayer 685169494 4 1286200827
AddPlayer 2054656947 6 79
AddPlayer 1061941015 1 190
AddPlayer 632658764 3 9
AddPlayer 2071908590 6 34
AddPlayer 800317988 1 15
IncreasePlayerIDLevel -6 6
AddPlayer 495340482 4 16
AddPlayer 1429343401 6 167
AddPlayer 1036759632 4 133
AddPlayer 372731102 5 104
MergeGroups 5 4
GetPercentOfPlayersWithScoreInBounds 4 12 0 0
AddPlayer 1224459028 3 19
AddPlayer -2 6 170
AddPlayer 1421889459 5 1
AddPlayer 648911209 1 161
AddPlayer 2025700132 3 173
RemovePlayer 1227692217
AddPlayer 50834650 6 34
AddPlayer 1443833357 6 66
AddPlayer 301553394 5 65
AddPlayer 1654498692 1 168
AddPlayer 918051447 3 51
AddPlayer 835681807 5 103
AddPlayer 341687829 2 188
RemovePlayer 1031564779
AddPlayer 1408034276 3 135
AddPlayer 1839290190 6 22
AddPlayer 644698283 5 130
RemovePlayer 1224459028
MergeGroups 6 2
AddPlayer 679078111 5 145
AddPlayer 1195440172 4 96
AddPlayer 2062940735 5 107
AddPlayer 764214807 4 19
AddPlayer 1143680559 5 50
AddPlayer 488197007 5 67
RemovePlayer 1323768465
AddPlayer -9 4 15
AddPlayer 1426736987 2 72
AddPlayer 1410901954 2 114
AddPlayer 468778191 3 132
AddPlayer 1210064327 6 79
MergeGroups 2 5
IncreasePlayerIDLevel 1759414480 5
AddPlayer 582333491 4 175
AddPlayer 1266688023 1 111
AddPlayer 884309812 1 108
AddPlayer 1198496787 6 172
AddPlayer 0 2 69
AddPlayer 1390978553 6 162
RemovePlayer 304256216
AddPlayer 1091636987 2 98
AverageHighestPlayerLevelByGroup 0 5984
AddPlayer 1925273559 2 -8
AddPlayer 438746459 4 124
AddPlayer 144880660 2 54
MergeGroups 2 6
AddPlayer 481913068 1 142
AddPlayer 111704204 2 99
AddPlayer 262575885 3 138
AddPlayer 550882775 6 32
AddPlayer 1028895585 6 87
AddPlayer 1768766112 1 184
AddPlayer 2137243225 1 66
AddPlayer 1239268031 1 119
AddPlayer 948175415 5 15
AddPlayer 1314544369 4 154
GetPercentOfPlayersWithScoreInBounds 2 132 0 0
AddPlayer 1195440172 1 192
AddPlayer 1593978836 3 52
AddPlayer 505356443 4 104
AddPlayer 1193704782 4 81
AddPlayer 2101795778 6 186
RemovePlayer 1426736987
MergeGroups 3 5
IncreasePlayerIDLevel 2076911273 2
AddPlayer 867940062 2 189
AddPlayer 771999864 119088152 167
AddPlayer 777106377 5 119
AddPlayer 0 2 109
AddPlayer 2108879733 3 118
AddPlayer -9 6 150
AddPlayer 1730427268 4 152
AddPlayer 1810844836 6 100
AddPlayer 1836612915 4 68
AddPlayer 1633420887 2 137
AddPlayer 984419896 3 172
AddPlayer 1371408241 4 23
AddPlayer 933513317 6 47
AddPlayer 1280224268 5 80
AddPlayer 851487850 3 19
AddPlayer 111238886 6 112
AddPlayer 172380005 1 -2
AddPlayer 1725875925 6 140
IncreasePlayerIDLevel 2130292215 7
AddPlayer 1911999019 3 103
AddPlayer 247631167 2 40
AddPlayer 855117939 3 15
RemovePlayer 542600553
AddPlayer 1371921369 4 153
MergeGroups 5 5
IncreasePlayerIDLevel 1690753952 1
AddPlayer 2141002360 3 75
GetPercentOfPlayersWithScoreInBounds 4 27 0 0
AddPlayer 301553394 6 43
ChangePlayerIDScore 622081253 115
AddPlayer 1072401298 2 108
AddPlayer 1295281358 5 36
AddPlayer 249988135 6 36
AddPlayer 1684551535 2 129
AddPlayer 395122638 1 39
AddPlayer 1215120873 4 142
MergeGroups 5 1
RemovePlayer 1312287786
AddPlayer 873305357 3 115
AddPlayer 53511230 1 68
MergeGroups 3 1
GetPercentOfPlayersWithScoreInBounds 6 78 0 0
AddPlayer 1650646575 6 143
AddPlayer 1934077240 5 -4
IncreasePlayerIDLevel 12574015 5
AddPlayer -1 5 24
MergeGroups 1 3
MergeGroups 5 3
AddPlayer 2068711602 6 121
AddPlayer 2141278749 5 53
GetPercentOfPlayersWithScoreInBounds 0 98 0 0
AddPlayer 1263229479 5 135
AddPlayer 1811438063 2 150
AddPlayer 1791704184 3 135
AddPlayer 1796086393 1 91
AddPlayer 898149272 3 111
MergeGroups 4 2
AverageHighestPlayerLevelByGroup 0 177
IncreasePlayerIDLevel 126159613 8
AverageHighestPlayerLevelByGroup 0 3
IncreasePlayerIDLevel 345616368 4
AddPlayer 1911481557 5 14
AddPlayer 168709945 1 -3
AddPlayer 1537610310 2 138
AddPlayer 1375143771 2 133
AverageHighestPlayerLevelByGroup 3 335
AddPlayer 1520379564 1328416342 193
MergeGroups 5 3
RemovePlayer 1881520044
RemovePlayer 1700575037
MergeGroups 1 6
AddPlayer 2120403833 6 12
AddPlayer 1798447422 3 46
MergeGroups 3 3
MergeGroups 5 -5
RemovePlayer 1759414480
AverageHighestPlayerLevelByGroup 1 1208
AddPlayer -9 5 179
AddPlayer 16146027 3 113
AverageHighestPlayerLevelByGroup 5 -1
IncreasePlayerIDLevel 641709452 7
AddPlayer 149344803 5 147
AddPlayer 1296474036 5 94
RemovePlayer 610575050
AddPlayer 1477102676 2 30
AddPlayer 1874492219 4 159
GetPercentOfPlayersWithScoreInBounds 0 150 0 0
GetPercentOfPlayersWithScoreInBounds 3 186 0 0
AverageHighestPlayerLevelByGroup 0 275
AverageHighestPlayerLevelByGroup 0 371
AddPlayer 345688804 2 48
AddPlayer 2043559266 5 44
AddPlayer 493890524 4 379426098
AddPlayer 1541749245 1 170
AddPlayer 1287304493 3 107
AddPlayer 1564782784 2 91
AddPlayer 1080866427 2 103
AddPlayer 192849675 6 169
AddPlayer 253977854 4 84
AddPlayer 859804570 2 25
AddPlayer 545903588 5 83
MergeGroups 6 4
AverageHighestPlayerLevelByGroup 6 315
AddPlayer 766930390 2 85
AddPlayer 1433472026 349724957 106
AddPlayer 649856403 3 19
AddPlayer 1273226872 6 87
AddPlayer -7 1 86
GetPercentOfPlayersWithScoreInBounds 0 29 0 0
AddPlayer 1814386004 6 141
AddPlayer 1609320892 2 45
AddPlayer 950032979 1 108
AddPlayer 1178191526 3 166
AverageHighestPlayerLevelByGroup 2 315
AddPlayer 547827073 5 164
AddPlayer 1411485213 3 102
AddPlayer 735246331 1 57
AddPlayer 1171140991 1 70
AddPlayer 419084379 5 106
AddPlayer 1390846796 1 100
AddPlayer 704968519 4 127
AverageHighestPlayerLevelByGroup 6 -1
ChangePlayerIDScore 1072401298 174
AverageHighestPlayerLevelByGroup 0 54
AddPlayer 36902279 6 35
MergeGroups 2 -1
AddPlayer 1230323411 4 143
AddPlayer 1648340897 2 133
MergeGroups 6 2
AddPlayer 588428130 5 193
RemovePlayer 1491705756
AddPlayer 1577981697 1 153
AddPlayer 1673176018 2 83
AddPlayer 93257192 4 59
AddPlayer 1714476207 2 39
AddPlayer 242994153 5 27
AddPlayer 621361489 6 53
IncreasePlayerIDLevel 573418000 3
AddPlayer 897267418 6 43
AverageHighestPlayerLevelByGroup 5 167
AverageHighestPlayerLevelByGroup 6 338
IncreasePlayerIDLevel 1799484912 3
AddPlayer 1383414683 1 58
AddPlayer 1627816168 6 131
AddPlayer 1215981778 5 143
AddPlayer 289355741 1 60
AverageHighestPlayerLevelByGroup 0 297
AddPlayer 1516452078 2 139
GetPercentOfPlayersWithScoreInBounds 6 5 0 3
MergeGroups 1 4
IncreasePlayerIDLevel -5 3
AddPlayer 1657494289 5 34
AverageHighestPlayerLevelByGroup 3 289
AddPlayer 1990493296 5 23
AddPlayer 10395489 1 123
AddPlayer 584071469 2 61
AddPlayer 393686393 6 114
ChangePlayerIDScore 1429343401 42
AddPlayer 613038285 5 167
IncreasePlayerIDLevel 1184197798 5
GetPercentOfPlayersWithScoreInBounds 4 112 0 0
AddPlayer 1005141941 5 108
GetPercentOfPlayersWithScoreInBounds 0 42 0 0
RemovePlayer 1287304493
GetPercentOfPlayersWithScoreInBounds 3 91 0 0
AddPlayer 1946318780 5 42
AddPlayer 2101795778 2 96
GetPercentOfPlayersWithScoreInBounds 3 53 0 0
AddPlayer -7 3 55
AddPlayer 914053362 4 82
MergeGroups 3 4
MergeGroups 4 4
GetPercentOfPlayersWithScoreInBounds 1 90 0 0
AddPlayer 426553401 2 66
AddPlayer 1082961443 1 3
AddPlayer 395122638 3 100
ChangePlayerIDScore 1872234474 122
AddPlayer 64232547 3 39
AddPlayer 2145454609 2 35
AddPlayer 1367648334 1 102
AddPlayer -1 4 27
AddPlayer 582333491 5 146
AddPlayer 653900113 2 51
AddPlayer 1528825788 2 174
GetPercentOfPlayersWithScoreInBounds 2 63 0 0
AddPlayer 275393650 3 21
AddPlayer 668525659 4 36
AddPlayer 1545533925 3 75
AverageHighestPlayerLevelByGroup 0 349
AddPlayer 85705285 2 165
AddPlayer 761440680 3 58
ChangePlayerIDScore 684440060 68
GetPercentOfPlayersWithScoreInBounds 4 24 0 4
RemovePlayer 1474963927
RemovePlayer 497864390
AddPlayer 1042256419 2 73
MergeGroups 2 5
AddPlayer 528736488 5 79
AddPlayer 1342014636 3 146
AddPlayer 1293748674 -4 1
AddPlayer 1443830191 2 20
AddPlayer 311603786 6 352150576
AddPlayer 481913068 1 49
AddPlayer 1952500345 4 155
AddPlayer 1325871193 4 181
AddPlayer 2145449978 3 76
AddPlayer 1588701017 2 105
AddPlayer 1850533794 4 176
AddPlayer 478285826 3 79
ChangePlayerIDScore 1389161838 133
AddPlayer 1942597351 4 131
AddPlayer 1386068667 4 115
AddPlayer 129697235 4 83
RemovePlayer 468778191
AddPlayer 1639225869 4 76
AddPlayer -3 5 49
AddPlayer 507330751 2 72
RemovePlayer 1397391
AddPlayer 97073677 -2 19
GetPercentOfPlayersWithScoreInBounds 1 27 0 0
ChangePlayerIDScore 345616368 190
AddPlayer 343407519 4 150
MergeGroups 2 3
IncreasePlayerIDLevel 120950355 1
AddPlayer 1500762306 3 136
AddPlayer 363746597 6 11
IncreasePlayerIDLevel 1940436019 8
AddPlayer 1997930828 2 190
ChangePlayerIDScore 1405122014 90
AverageHighestPlayerLevelByGroup -10 1
AddPlayer 1423140621 5 175
AddPlayer 1638834752 1 -9
MergeGroups 6 3
AddPlayer 1328402701 3 148
AddPlayer 520869991 2 48
IncreasePlayerIDLevel -10 7
AddPlayer 1270582602 5 117
AddPlayer 1652266246 4 120
AddPlayer 1715037954 4 52
IncreasePlayerIDLevel 1603023237 6
AddPlayer 1241083324 6 131
AddPlayer 1588351313 4 1832734627
MergeGroups 1 1
AddPlayer 776314630 4 184
MergeGroups 2 2
ChangePlayerIDScore 909006505 121
AddPlayer 194098436 4 186
MergeGroups 2 1
ChangePlayerIDScore 1355996707 12
AddPlayer 749728146 3 2
AddPlayer 802051985 6 98
GetPercentOfPlayersWithScoreInBounds 3 25 0 0
MergeGroups 4 3
ChangePlayerIDScore 0 179
RemovePlayer 550882775
AddPlayer 26540224 4 80
AddPlayer 1952857205 6 92
GetPercentOfPlayersWithScoreInBounds 0 189 0 0
AddPlayer 267553392 5 159
AddPlayer 10456027 5 115
AddPlayer 595356154 3 126
RemovePlayer 1946318780
AddPlayer 729943950 4 158
AddPlayer 1374067575 1 151
GetPercentOfPlayersWithScoreInBounds 0 18 0 4
AddPlayer 1361187533 3 17
AverageHighestPlayerLevelByGroup 0 55
AddPlayer 950829268 -3 189
AverageHighestPlayerLevelByGroup 4 -2
AddPlayer 1328402701 5 74
IncreasePlayerIDLevel 377198297 4
AddPlayer 502312378 5 140
ChangePlayerIDScore 1648340897 712263246
AddPlayer 288811031 5 11
RemovePlayer 984419896
AddPlayer 901259443 5 2
GetPercentOfPlayersWithScoreInBounds -6 104 0 0
GetPercentOfPlayersWithScoreInBounds 0 139 0 0
AddPlayer 1726877275 4 72
IncreasePlayerIDLevel 296287113 6
IncreasePlayerIDLevel 1768846617 4
GetPercentOfPlayersWithScoreInBounds 0 76 0 0
AddPlayer 871893863 2 26
AddPlayer 1678122107 1 150
AddPlayer 760579311 2 149
AddPlayer 777106377 2 2
RemovePlayer 330417933
AddPlayer 1024979851 2 4
AddPlayer 1318878791 3 32
AddPlayer -6 6 175
AverageHighestPlayerLevelByGroup 0 138
AddPlayer 1113628903 1 3
MergeGroups 1 3
AddPlayer 1553819591 6 55
AddPlayer 990872156 2 89
AddPlayer 2142744414 0 1
AddPlayer 749985719 1 187
GetPercentOfPlayersWithScoreInBounds 0 108 0 0
RemovePlayer 1627816168
MergeGroups -1 1
AddPlayer 1670034143 1 141
AddPlayer 420377984 1 104
AddPlayer 1281133051 2 58
IncreasePlayerIDLevel 1836612915 1
GetPercentOfPlayersWithScoreInBounds 0 38 0 0
AddPlayer 440030592 1 100
AddPlayer 242301735 3 40
AddPlayer 448221392 2 131
IncreasePlayerIDLevel 50834650 5
AddPlayer 282824853 5 23
IncreasePlayerIDLevel 1723022429 3
AddPlayer 948663713 -5 131
GetPercentOfPlayersWithScoreInBounds 3 151 0 0
IncreasePlayerIDLevel -5 9
AddPlayer 53697388 6 156
AddPlayer 609606247 3 97
AddPlayer -10 2 51
AddPlayer 152226663 1 -8
AddPlayer 863688868 1 166
AddPlayer 924385255 5 140
AddPlayer 628708118 6 125
MergeGroups 4 3
AddPlayer 1136478305 4 35
RemovePlayer 1850533794
MergeGroups 6 2
AddPlayer 1997887886 5 70
AddPlayer 139635595 1 18
ChangePlayerIDScore 1270582602 189
AddPlayer 231610486 6 54
AddPlayer 18520650 6 57
AddPlayer 178342228 2146404191 50
AddPlayer 1089036526 -1 152
AddPlayer 756339715 1 64
AddPlayer 1227809642 1 149
IncreasePlayerIDLevel 790587659 3
AverageHighestPlayerLevelByGroup -7 1
RemovePlayer 53697388
AddPlayer 1986122354 1 61
AddPlayer 181873511 3 51
AddPlayer 1453885963 5 187
AddPlayer 1170842646 6 18
MergeGroups 1 4
ChangePlayerIDScore 111238886 94
AddPlayer 1704442594 1 102
AddPlayer 1232219056 3 181
AddPlayer 1554956398 1 44
AddPlayer 1393040432 2 154
AddPlayer 2074077121 1 62
RemovePlayer 322813468
AddPlayer 505356443 3 111
GetPercentOfPlayersWithScoreInBounds 0 40 0 5
AddPlayer 1878353197 6 27
IncreasePlayerIDLevel 419084379 2
AddPlayer 64206909 3 18
AverageHighestPlayerLevelByGroup 0 352
AddPlayer 873763417 3 147
AddPlayer 1444714466 5 105
