Init 81 10
MergeGroups 72 32
AddPlayer 1382698740 36 1
AddPlayer 229768606 76 6
AddPlayer 351636510 30 6
AddPlayer 208222444 27 8
GetPercentOfPlayersWithScoreInBounds 0 4 0 0
AddPlayer 555618360 12 1
AddPlayer 1951595811 19 10
AddPlayer -10 63 10
AddPlayer 2103107056 4 6
AddPlayer 1661722162 2 631962214
AddPlayer 1906878578 39 8
AddPlayer -5 51 2
GetPercentOfPlayersWithScoreInBounds 0 7 7 7
AddPlayer 1109755171 24 1
AddPlayer 938226217 30 10
AddPlayer 633323643 28 8
AddPlayer 2066013670 -2 3
AddPlayer 1554818516 64 5
AddPlayer 1806272553 64 1
AddPlayer 423326038 6 8
MergeGroups 14 30
AddPlayer 315252480 37 -3
AddPlayer 1712545895 7 10
MergeGroups 70 20
AddPlayer 1662955157 77 9
AddPlayer 1520787110 26 3
AddPlayer 1565825209 4 1
AddPlayer 1979137712 18 6
AddPlayer 289448648 47 7
AddPlayer 1204698612 79 7
AddPlayer 107998958 40 8
ChangePlayerIDScore 486232732 6
GetPercentOfPlayersWithScoreInBounds -2 2 0 0
AddPlayer 1414442477 8 7
AddPlayer 1525834530 42 6
AddPlayer 582598825 18 10
AddPlayer 574523985 13 1
AddPlayer 1095911470 38 2
AddPlayer 0 16 6
AddPlayer 475795674 4 6
AddPlayer 182142255 71 9
AddPlayer 1629493242 44 4
AddPlayer 1900600064 41 6
AddPlayer 1252234222 34 5
AverageHighestPlayerLevelByGroup 0 5746
AddPlayer -2 39 4
AddPlayer 307536097 25 4
AddPlayer 49193676 38 4
AddPlayer 360610169 8 3
AddPlayer 1022508477 36 2
AddPlayer 922709465 80 7
AddPlayer 344691002 73 10
AddPlayer 1685465317 76 6
AddPlayer 318028471 41 2
AddPlayer 1632028201 49 10
AddPlayer 1077064835 68 4
AddPlayer 767093652 52 8
AddPlayer 0 51 10
AddPlayer 502715442 72 2
AddPlayer 1843336452 70 1
AddPlayer 1038616027 13 3
AddPlayer 1851946685 17 10
AddPlayer 1044058671 11 9
AddPlayer 1378466970 77 1
AddPlayer 563922370 20 8
AverageHighestPlayerLevelByGroup 0 152
AddPlayer 2084277709 19 6
AddPlayer 181531872 30 4
AddPlayer 991927362 70 10
ChangePlayerIDScore 1525834530 1744940898
AddPlayer 961679263 50 5
AverageHighestPlayerLevelByGroup 76 2
AddPlayer 1544178649 10 2
AddPlayer 814282945 20 5
AverageHighestPlayerLevelByGroup 0 23
AddPlayer 2020447209 0 6
AddPlayer 1355726887 77 8
AddPlayer 844869302 55 10
AddPlayer 410270846 37 7
AddPlayer 651356005 26 9
AddPlayer 299688012 72 6
AddPlayer 1798875367 31 1
AddPlayer 1079439162 58 6
AddPlayer 284382 31 3
AddPlayer 1763471646 79 9
AddPlayer 150601095 6 5
AddPlayer 1982390054 18 1
MergeGroups 42 55
AddPlayer 960913825 23 1
AddPlayer 1948253848 1817601463 5
AddPlayer 61942357 3 6
AverageHighestPlayerLevelByGroup 38 -10
AddPlayer 2085959671 68 8
AddPlayer -6 12 7
RemovePlayer 33067464
AddPlayer 2057946190 38 4
AddPlayer 1421850875 23 3
AddPlayer 65655606 33 4
AddPlayer 1488278057 3 1
AddPlayer 290095729 9 10
GetPercentOfPlayersWithScoreInBounds 25 4 0 0
AddPlayer 2041055171 39 2
ChangePlayerIDScore 555618360 4
ChangePlayerIDScore 1554818516 4
AddPlayer 784618316 40 3
AddPlayer 1116189461 60 5
AddPlayer 1183233828 77 1
AddPlayer 602847707 6 2
AddPlayer 1845919286 38 10
AddPlayer 1188438580 35 7
AddPlayer 1261734543 24 1
AddPlayer 1271964936 65 9
RemovePlayer 2117802159
RemovePlayer 961679263
AddPlayer 2082873234 43 9
AddPlayer 160246376 31 2
AddPlayer 551696474 72 8
AddPlayer 699158794 48 5
AddPlayer 1817486750 38 6
GetPercentOfPlayersWithScoreInBounds 0 1 0 0
AddPlayer 1296943948 67 9
RemovePlayer 1063201400
AddPlayer 486232732 44 4
AddPlayer 551696474 43 10
AddPlayer 273431345 46 10
GetPercentOfPlayersWithScoreInBounds 0 9 0 0
AddPlayer 470873336 21 5
AddPlayer 390135233 54 8
AddPlayer 2054939240 13 -1
AddPlayer 2089263774 27 7
GetPercentOfPlayersWithScoreInBounds 0 8 0 7
AddPlayer 1423450069 601011211 10
IncreasePlayerIDLevel 1951595811 5
AddPlayer 903210806 6 9
GetPercentOfPlayersWithScoreInBounds 36 5 0 6
RemovePlayer 1979137712
AddPlayer 211754906 62 -8
AddPlayer 1218409950 56 7
AverageHighestPlayerLevelByGroup 51 -6
AddPlayer 1957577856 57 2
AddPlayer 860652366 24 509362436
AddPlayer 1866442006 25 2
AddPlayer 834114803 19 8
MergeGroups 15 47
AddPlayer 548955214 50 3
AddPlayer 1984601420 67 1
AddPlayer 589549615 41 9
AddPlayer 629582378 22 1
AddPlayer 762647073 75 1360692897
AddPlayer 1274538536 80 3
AddPlayer 1929021572 68 6
AddPlayer 1217611141 33 8
MergeGroups 47 10
AddPlayer 551696474 80 9
AddPlayer 1237829471 40 2
AddPlayer 877428759 21 1
AddPlayer 816003086 43 7
AddPlayer 763066835 63 9
AddPlayer 862806938 61 10
MergeGroups 47 38
IncreasePlayerIDLevel 1712545895 8
AddPlayer 1479699424 39 9
AddPlayer 619972447 43 2
AddPlayer 634089811 10 10
AddPlayer 239984251 15 10
AddPlayer 937120546 6 6
RemovePlayer 1525834530
IncreasePlayerIDLevel 2049878244 1
AddPlayer 984634259 63 3
AddPlayer 1878561603 3 5
ChangePlayerIDScore 1787481090 1
AddPlayer 201541259 45 8
AddPlayer -1 38 8
AddPlayer 1494111622 46 6
AddPlayer 1017851542 8 5
AddPlayer 2070752720 19 9
AddPlayer 1615466997 30 2
RemovePlayer 1116189461
RemovePlayer 991927362
AddPlayer 1196386768 42 7
AddPlayer 711492837 6 5
AddPlayer 431906867 32 7
AddPlayer 1719252134 45 10
AddPlayer 1556830569 60 4
AddPlayer 1164154656 50 7
AddPlayer 242068128 78 2
AddPlayer 192559594 51 10
AddPlayer 564490070 28 7
AddPlayer 3174252 25 7
AddPlayer 128136084 -3 3
IncreasePlayerIDLevel 192559594 8
AddPlayer 1959693407 44 4
AddPlayer 809847495 37 10
GetPercentOfPlayersWithScoreInBounds 0 6 0 0
RemovePlayer 1119758323
AddPlayer 621197009 19 9
AddPlayer 2057571058 8 6
AddPlayer 2041166813 55 10
AddPlayer 2134749042 29 1
RemovePlayer 531555733
AddPlayer 957313498 47 3
AddPlayer 1914509190 28 9
ChangePlayerIDScore 1565825209 6
AddPlayer 588567435 551001368 8
AddPlayer 1294409523 12 1422454280
AverageHighestPlayerLevelByGroup 75 1
AddPlayer 2025338281 71 3
AddPlayer 1734280793 12 8
AddPlayer 42215560 43 3
AddPlayer 817160377 34 6
MergeGroups 40 32
AddPlayer -1 16 1
GetPercentOfPlayersWithScoreInBounds 0 3 0 0
AddPlayer 362929365 28 9
AddPlayer 418707697 70 1
MergeGroups 42 10
IncreasePlayerIDLevel 1261734543 8
AddPlayer 284382 12 1
ChangePlayerIDScore 343077743 8
AddPlayer 1134892313 15 3
IncreasePlayerIDLevel 616608771 1
AddPlayer 651046290 5 -6
AddPlayer 112182890 78 4
AverageHighestPlayerLevelByGroup 0 96
AddPlayer 1875276212 7 1
AddPlayer 985457610 63 7
AddPlayer -2 64 8
AddPlayer 79855346 4 9
AddPlayer 1957209056 72 9
AddPlayer 2144989697 8 2
AddPlayer 589931376 26 1
AddPlayer 1727520783 5 7
AddPlayer 302058362 30 5
AddPlayer 133165921 62 3
AddPlayer 429018905 59 3
MergeGroups 17 70
AddPlayer 294425122 5 5
AddPlayer 807544567 65 2
AddPlayer -4 56 2
AddPlayer 172155466 55 5
AddPlayer 1963412603 76 6
AddPlayer 664630048 50 5
AddPlayer 2093953158 18 3
AddPlayer 870285356 178987279 8
AddPlayer 1579325733 28 5
AddPlayer 1655264314 40 3
RemovePlayer 418707697
AddPlayer 1782238240 40 4
AddPlayer 698301079 54 4
GetPercentOfPlayersWithScoreInBounds 0 5 0 0
GetPercentOfPlayersWithScoreInBounds 49 3 0 0
AddPlayer 787818378 52 10
AddPlayer 1110648633 2 6
AddPlayer 1914893676 5 10
AddPlayer 1705557362 41 5
AddPlayer 1656559392 12 4
AddPlayer 639518089 33 5
MergeGroups 40 37
AddPlayer 1522516883 26 1
AddPlayer 980560711 74 6
AddPlayer 1527169231 69 7
GetPercentOfPlayersWithScoreInBounds 49 2 0 0
AddPlayer 1637848568 53 5
AddPlayer 785810419 24 9
AddPlayer 110944903 11 7
AverageHighestPlayerLevelByGroup 24 1
AddPlayer 256621017 10 2
MergeGroups 42 26
AddPlayer 393423865 12 5
AddPlayer 671157045 67 7
AddPlayer 246546956 29 3
RemovePlayer 957313498
MergeGroups 1 62
AddPlayer 1705557362 16 3
MergeGroups 57 36
AddPlayer 1546268554 4 9
IncreasePlayerIDLevel 1951595811 3
AddPlayer 370793788 67 0
AddPlayer 561782611 21 5
MergeGroups 37 63
IncreasePlayerIDLevel 0 3
ChangePlayerIDScore 1308439238 8
IncreasePlayerIDLevel 2049878244 3
AddPlayer 1010589297 81 7
AddPlayer 1325497319 60 5
AddPlayer 1717207378 1 1
AddPlayer 631887460 49 1
RemovePlayer 2084277709
AddPlayer 555618360 3 7
AddPlayer 534607029 45 0
AddPlayer 343317745 44 4
AverageHighestPlayerLevelByGroup 0 313
AverageHighestPlayerLevelByGroup 22 3
AddPlayer 1224527030 17 6
AddPlayer 553915617 39 10
AverageHighestPlayerLevelByGroup 44 -9
AddPlayer 1130410946 25 7
ChangePlayerIDScore 1055567495 10
AddPlayer 1416054535 28 5
AddPlayer 69053870 79 -9
AddPlayer 685501149 33 8
AddPlayer 2145889281 47 8
AddPlayer 699701916 62 6
AddPlayer 1751141300 -6 7
AddPlayer 1769505219 63 1
MergeGroups 2 48
IncreasePlayerIDLevel 442811130 8
RemovePlayer 1662955157
AddPlayer 505172227 77 10
AddPlayer 1938172234 44 9
AddPlayer 1957577856 77 9
MergeGroups 79 50
ChangePlayerIDScore 1159053465 6
AddPlayer 390856927 13 10
AddPlayer 2012323927 72 6
AddPlayer 1477838329 20 9
AddPlayer 729534749 14 7
AddPlayer 429462594 74 7
IncreasePlayerIDLevel 1077768652 7
MergeGroups 45 81
AddPlayer -1 34 3
AddPlayer 455337107 20 6
AddPlayer 533058563 58 6
GetPercentOfPlayersWithScoreInBounds 0 10 0 6
ChangePlayerIDScore 1645668780 6
AddPlayer 235223333 66 2
MergeGroups 65 63
AddPlayer 852179224 76 6
GetPercentOfPlayersWithScoreInBounds 0 3 0 0
AddPlayer 875036699 32 3
GetPercentOfPlayersWithScoreInBounds 76 5 0 0
AddPlayer 593445127 42 -4
AddPlayer 1779952280 47 1
GetPercentOfPlayersWithScoreInBounds 18 2 0 0
ChangePlayerIDScore 2041055171 8
AddPlayer -9 81 2
AddPlayer 340180191 39 7
AddPlayer 108780606 62 6
AddPlayer 1953545632 37 8
AddPlayer 2074490342 36 1
AddPlayer 591261086 39 10
RemovePlayer 318028471
AddPlayer 1365957299 63 4
GetPercentOfPlayersWithScoreInBounds 18 0 1 0
AddPlayer 1223557736 46 9
AverageHighestPlayerLevelByGroup 0 25
AddPlayer 57465588 35 10
AddPlayer 329589234 39 1
AddPlayer 473308783 4 8
GetPercentOfPlayersWithScoreInBounds 0 6 0 0
AddPlayer 19464177 51 2
AddPlayer 718441433 11 8
RemovePlayer 393423865
AddPlayer 967322776 73 7
GetPercentOfPlayersWithScoreInBounds 0 6 0 0
AddPlayer 794049021 28 2
MergeGroups 51 42
AverageHighestPlayerLevelByGroup 5 1
AddPlayer 1409035607 47 2
MergeGroups 54 -8
GetPercentOfPlayersWithScoreInBounds 5 7 0 0
RemovePlayer 150163272
RemovePlayer 1164486684
AddPlayer 591261086 32 9
AddPlayer 1317089699 74 5
GetPercentOfPlayersWithScoreInBounds 0 9 0 0
AddPlayer 1996697691 35 2
GetPercentOfPlayersWithScoreInBounds 0 2 0 0
AverageHighestPlayerLevelByGroup 3 1
RemovePlayer 316574562
AddPlayer 1951377818 3 5
AddPlayer 918650989 74 8
AddPlayer 1478717672 49 2
GetPercentOfPlayersWithScoreInBounds 0 2 0 0
AddPlayer 582598825 10 4
AddPlayer 1316951825 33 7
AddPlayer 2129010656 5 2
AddPlayer 359128722 53 8
AddPlayer 403899189 32 2
AddPlayer 1847667930 63 10
AddPlayer 1970628551 55 1
AverageHighestPlayerLevelByGroup 0 85
IncreasePlayerIDLevel 1895465467 9
AddPlayer 1639935483 1 9
RemovePlayer 548955214
AddPlayer 1666837082 43 5
AddPlayer 1423236348 34 6
AddPlayer 977138730 7 4
AddPlayer -2 18 2
RemovePlayer 343317745
AddPlayer 693357661 44 7
AddPlayer 240445216 46 8
AddPlayer 2037877222 803104534 2
IncreasePlayerIDLevel 1772287470 4
RemovePlayer 1467399793
AverageHighestPlayerLevelByGroup 15 25
AddPlayer 2100232365 45 1
AddPlayer 1368130552 30 10
RemovePlayer 0
AddPlayer 1956434424 -2 7
AddPlayer 1961520611 79 9
GetPercentOfPlayersWithScoreInBounds 0 10 8 8
ChangePlayerIDScore 1382698740 596399678
AddPlayer 1913369017 60 3
AddPlayer 1751871678 35 6
AddPlayer 1319364597 16 9
AddPlayer 1788933327 31 1
AddPlayer 970092968 4 5
AddPlayer 1411513054 33 9
AddPlayer 2104978103 62 10
RemovePlayer 1741021975
GetPercentOfPlayersWithScoreInBounds 0 9 0 0
IncreasePlayerIDLevel 1996697691 4
AddPlayer 1077456879 69 8
GetPercentOfPlayersWithScoreInBounds 0 8 0 4
AddPlayer 896638368 64 8
AddPlayer 49335005 7 3
AddPlayer 834114803 27 9
AverageHighestPlayerLevelByGroup 80 -5
MergeGroups 4 5
ChangePlayerIDScore 1528090559 8
AddPlayer 1935613494 47 10
AddPlayer 208222444 74 6
MergeGroups 51 77
AddPlayer 1127717347 35 6
AddPlayer 220555565 6 5
ChangePlayerIDScore 1957209056 10
AverageHighestPlayerLevelByGroup 4 1
AddPlayer 603406008 22 2
MergeGroups 14 9
AddPlayer 253254452 61 4
AddPlayer 410270846 57 3
AddPlayer 1736765924 74 8
AddPlayer 1853129986 24 10
AddPlayer 920043681 68 10
AddPlayer 2000565478 73 7
AddPlayer -4 73 1
AddPlayer 1418475350 79 5
AddPlayer 1548211253 6 8
AddPlayer 1548869815 80 9
AddPlayer 997373131 66 8
ChangePlayerIDScore 872030610 8
AverageHighestPlayerLevelByGroup 0 388
AddPlayer 414401991 64 2
AddPlayer 1535634151 68 1
GetPercentOfPlayersWithScoreInBounds 76 8 0 0
GetPercentOfPlayersWithScoreInBounds 0 3 0 0
RemovePlayer 1325497319
MergeGroups 8 69
AddPlayer 885334960 67 10
AddPlayer 1119329720 71 3
AverageHighestPlayerLevelByGroup 6 242
AddPlayer 2143684005 80 2
GetPercentOfPlayersWithScoreInBounds 51 1 0 0
RemovePlayer 414401991
ChangePlayerIDScore 1149391419 8
AddPlayer 2052335186 5 7
ChangePlayerIDScore 204011357 4
RemovePlayer 175151741
RemovePlayer 253254452
IncreasePlayerIDLevel 344691002 7
AddPlayer 390360047 -2 9
MergeGroups 53 49
AddPlayer 764032232 77 3
AddPlayer -1 26 7
AddPlayer 997825079 22 9
GetPercentOfPlayersWithScoreInBounds 52 8 0 0
AddPlayer 1251712544 56 5
MergeGroups 1 2
MergeGroups 78 40
AddPlayer 1447638575 16 4
AddPlayer 664003703 -9 10
GetPercentOfPlayersWithScoreInBounds 75 1 0 0
AddPlayer 1829003985 23 6
AverageHighestPlayerLevelByGroup 0 224
AddPlayer 1190045206 18 9
AddPlayer 2136997694 1 1
MergeGroups 69 9
AddPlayer 1621449578 1688969279 9
AddPlayer 934584848 53 2
ChangePlayerIDScore 677260484 3
GetPercentOfPlayersWithScoreInBounds 0 6 0 0
AddPlayer 689009900 28 9
AddPlayer 76333931 18 1
AddPlayer 859685404 14 1
IncreasePlayerIDLevel 1079439162 -8
MergeGroups 61 43
AddPlayer 1082204837 4 4
AddPlayer 904472118 3 3
AddPlayer 1521380828 67 7
AddPlayer 1784567382 23 9
AddPlayer 470617953 45 10
RemovePlayer 785810419
RemovePlayer 997373131
AddPlayer 202932569 65 2
AddPlayer 1005012012 47 8
AddPlayer 976545180 41 9
MergeGroups 17 13
GetPercentOfPlayersWithScoreInBounds 0 10 0 6
AverageHighestPlayerLevelByGroup 0 284
AddPlayer 1543124470 32 7
AddPlayer 1551323035 8 5
AddPlayer 291542082 34 2
GetPercentOfPlayersWithScoreInBounds 68 4 0 0
AddPlayer 1464897089 59 1215803025
IncreasePlayerIDLevel 1751871678 4
ChangePlayerIDScore 1712545895 9
GetPercentOfPlayersWithScoreInBounds 0 2 0 0
GetPercentOfPlayersWithScoreInBounds 0 1 0 0
RemovePlayer 181531872
AddPlayer 45504653 48 6
MergeGroups 46 875391774
GetPercentOfPlayersWithScoreInBounds 28 2 0 0
MergeGroups 26 28
AddPlayer 343077743 35 3
AddPlayer 226215240 66 10
AverageHighestPlayerLevelByGroup 62 9
AverageHighestPlayerLevelByGroup 73 6
AddPlayer 1231159846 6 7
IncreasePlayerIDLevel 764949286 2
AddPlayer 1309369274 20 5
AddPlayer 843782356 71 3
RemovePlayer 355607522
AddPlayer 1488133053 63 8
AddPlayer 225302510 52 7
AddPlayer 1897891004 39 10
AddPlayer -3 76 6
GetPercentOfPlayersWithScoreInBounds 0 10 0 0
AddPlayer 643381386 39 220722608
IncreasePlayerIDLevel 455337107 2
GetPercentOfPlayersWithScoreInBounds 0 10 0 0
GetPercentOfPlayersWithScoreInBounds 38 1515706983 1 0
AddPlayer -10 78 1
RemovePlayer 201541259
MergeGroups 54 4
AddPlayer 623424282 10 8
AddPlayer 246101788 2 9
AddPlayer 1853661887 15 3
ChangePlayerIDScore 1808036379 8
AddPlayer 582734956 78 8
AddPlayer 1907506472 47 1
GetPercentOfPlayersWithScoreInBounds 0 5 0 0
AddPlayer 583279776 51 9
AddPlayer 1821019172 36 9
IncreasePlayerIDLevel 1190128867 1
AddPlayer 1391260410 17 9
AddPlayer 1189439257 71 6
MergeGroups 24 43
AddPlayer 1515577126 17 2
AddPlayer 1854131706 76 5
AddPlayer 1645668780 32 9
IncreasePlayerIDLevel 1809475987 1
AverageHighestPlayerLevelByGroup 0 337
RemovePlayer 1845919286
AddPlayer 1539584840 76 3
AddPlayer 1079669967 57 3
AddPlayer 1040216364 67 6
AddPlayer 332373385 78 1
AddPlayer 502859397 15 5
AddPlayer 1518385661 27 9
AddPlayer 360610169 49 1
AddPlayer 611447722 48 5
AddPlayer 221456728 9 9
MergeGroups 19 372720366
AddPlayer 2091949545 46 1
AddPlayer 1318207108 10 2
AddPlayer 1184649797 71 6
AddPlayer 577591169 17 10
RemovePlayer 302058362
AddPlayer 2122191367 73 2
AddPlayer 1558781440 16 10
AddPlayer 1901081297 51 2
AddPlayer 1364163968 60 5
ChangePlayerIDScore 1521380828 6
RemovePlayer 1251712544
MergeGroups 48 12
GetPercentOfPlayersWithScoreInBounds 19 6 8 8
AddPlayer 1008134077 61 2
AddPlayer 1830599202 77 6
GetPercentOfPlayersWithScoreInBounds 41 1 0 0
AddPlayer 129693218 27 6
AddPlayer 2067381672 31 2
AddPlayer 1951272950 28 10
AddPlayer 1308042616 17 3
RemovePlayer 934584848
RemovePlayer 1043752263
AddPlayer 464371640 69 6
AddPlayer 1700175257 2 4
IncreasePlayerIDLevel 479900584 3
AverageHighestPlayerLevelByGroup 0 373
AddPlayer -8 41 1
ChangePlayerIDScore 1666895037 5
AddPlayer 423778619 27 2
AddPlayer 1010840573 24 2
MergeGroups 75 77
AddPlayer 733177005 1178483356 1
GetPercentOfPlayersWithScoreInBounds 36 7 6 6
AddPlayer 784487172 53 2
AddPlayer 1907506472 77 10
AddPlayer 1221574744 79 1
AddPlayer 1181612538 56 7
AverageHighestPlayerLevelByGroup 0 48
AddPlayer 695848745 61 1
MergeGroups 69 22
RemovePlayer 76333931
AddPlayer 429455942 63 1530353115
MergeGroups 80 -5
AddPlayer 1072702891 -7 3
MergeGroups 24 59
AddPlayer 1648618233 60 9
AddPlayer -2 39 5
AddPlayer 2052366816 81 8
AddPlayer 1568430101 5 6
AddPlayer 578140879 72 4
GetPercentOfPlayersWithScoreInBounds 0 9 0 0
AddPlayer 1868407828 17 5
GetPercentOfPlayersWithScoreInBounds 40 6 0 0
RemovePlayer 221893177
IncreasePlayerIDLevel 294425122 3
RemovePlayer 0
AverageHighestPlayerLevelByGroup 74 2
IncreasePlayerIDLevel 1853129986 3
AddPlayer 1556363223 70 7
AddPlayer -8 9 4
AddPlayer 88069133 52 6
GetPercentOfPlayersWithScoreInBounds 0 1 0 0
