Init 11 154
MergeGroups 3 1598038724
AddPlayer 2032698924 2 3
AddPlayer 67740488 795759386 46
AddPlayer 1824562640 3 30
IncreasePlayerIDLevel 433661269 5
AddPlayer 1036930864 6 70
ChangePlayerIDScore 799012017 82
AddPlayer 43025449 3 70
GetPercentOfPlayersWithScoreInBounds 2 3 6 0
AddPlayer 1801032183 4 32
AddPlayer 1557971343 8 107
AddPlayer 1323348871 9 73
RemovePlayer 1385456406
ChangePlayerIDScore 1028952084 117
AddPlayer 465535753 1 86
RemovePlayer 1036957203
ChangePlayerIDScore 1916809572 33
AddPlayer 1614001876 3 105
AddPlayer 1523748734 6 128
AddPlayer 2088448843 4 92
AddPlayer 1231062510 8 42
AddPlayer 1312903252 11 121
AddPlayer 1774045962 9 70
AddPlayer 1628200196 1 9
AverageHighestPlayerLevelByGroup 0 131
AddPlayer 1551691029 9 10
AddPlayer 829555140 10 19
AddPlayer 620269208 4 30
AddPlayer 2124427374 11 94
AddPlayer 1558248527 9 78
MergeGroups 661875633 5
AddPlayer 348803836 6 27
AddPlayer 990463540 2 59
GetPercentOfPlayersWithScoreInBounds 5 0 1 0
AddPlayer 1854128264 10 150
AddPlayer 489707489 6 17
AddPlayer 146744734 8 115
MergeGroups 936675880 1
MergeGroups -6 5
AddPlayer 62466446 1 44
AddPlayer 1720178127 3 139
GetPercentOfPlayersWithScoreInBounds 0 142 0 6
AddPlayer 553305886 1 114
AddPlayer 1156567699 11 151
AddPlayer 1760434113 8 134
AddPlayer 2079776654 4 113
AddPlayer 518178544 1 107
AddPlayer 48770218 11 152
AddPlayer 1671306298 4 7
AddPlayer 1923541205 3 119
AddPlayer 2013304852 2 83
AddPlayer 1843329899 6 136
AddPlayer 501576595 2 68
AddPlayer 380334233 9 146
AddPlayer 451438846 8 17
AddPlayer 1863397614 11 39
MergeGroups 9 5
ChangePlayerIDScore 646769902 137
AddPlayer 1810339608 8 38
MergeGroups 6 5
AddPlayer 0 4 90
GetPercentOfPlayersWithScoreInBounds 8 123 3 4
AddPlayer 748275497 4 96
AddPlayer 1463201026 4 148
AddPlayer 1812019979 1 4
RemovePlayer 2013304852
AddPlayer 1835360232 4 82
GetPercentOfPlayersWithScoreInBounds 0 109 0 0
IncreasePlayerIDLevel 1355573622 7
AddPlayer 879024423 3 44
AddPlayer 1345080324 9 63
AddPlayer 1866100604 2 27
AddPlayer 1047110707 4 8
AddPlayer 1638779555 2 107
AddPlayer 1583601740 8 85
AddPlayer 1188939216 11 -7
AddPlayer 564802272 5 51
AddPlayer 1628830089 10 144
AddPlayer 1059816296 11 81
AddPlayer 1362816875 4 10
AddPlayer 1026542837 8 20
AverageHighestPlayerLevelByGroup 2 9
AddPlayer 1542444561 3 139
AddPlayer 1883574192 10 122
AddPlayer 376254300 3 55
MergeGroups 2 9
AddPlayer 586057472 7 128
RemovePlayer 990463540
AddPlayer 353744998 3 61
IncreasePlayerIDLevel 1412292755 6
AddPlayer 1398648391 11 84
AverageHighestPlayerLevelByGroup 7 80
AddPlayer 408851528 9 147
GetPercentOfPlayersWithScoreInBounds 8 107 0 0
AddPlayer 526267644 1 28
AddPlayer 119460348 3 47
AddPlayer 1882620544 4 141
AddPlayer 1396775011 11 151
AverageHighestPlayerLevelByGroup 7 121
RemovePlayer 257629816
AddPlayer 568101675 3 89
AddPlayer 45076584 6 81
AddPlayer 553305886 2 105
IncreasePlayerIDLevel 882168392 1
AddPlayer 1218591619 1 97
AddPlayer 1218591619 3 9
AddPlayer 1351896670 3 120
IncreasePlayerIDLevel 1253156361 -8
AddPlayer 915883529 6 79
AddPlayer 777366243 10 143
AddPlayer 1866175080 11 66
AverageHighestPlayerLevelByGroup 8 222
RemovePlayer 1567382083
AverageHighestPlayerLevelByGroup 4 132
AddPlayer 1652932225 1 96
AddPlayer 1951516983 10 6
IncreasePlayerIDLevel 169024981 -1
AddPlayer 918501259 5 12
AddPlayer 631839308 1 141
IncreasePlayerIDLevel 1052116249 4
ChangePlayerIDScore 1835360232 125
AddPlayer 629208323 3 140
AverageHighestPlayerLevelByGroup 4 195
AddPlayer 1885209944 8 33
AddPlayer 886226607 1 119
ChangePlayerIDScore 1128855931 136
AddPlayer 442168378 10 128
GetPercentOfPlayersWithScoreInBounds 2 20 3 3
AverageHighestPlayerLevelByGroup 0 235
ChangePlayerIDScore 1824562640 96
AddPlayer 25425682 4 145
AddPlayer 842093497 3 19
AddPlayer 495792445 3 24
AverageHighestPlayerLevelByGroup 1 17
AddPlayer 1449237563 -9 17
AddPlayer 2022300471 9 72
MergeGroups 2 3
AddPlayer 106583459 7 141
MergeGroups 11 1685055444
ChangePlayerIDScore 477691769 128
ChangePlayerIDScore 1253156361 136
AddPlayer 280220182 11 146
MergeGroups 7 4
AddPlayer 261511584 6 144
AddPlayer 416479325 3 90
AddPlayer 1839093601 2 122
AddPlayer 1860958475 5 2
AddPlayer 1752252771 4 84
AddPlayer 2082186145 4 146
AddPlayer 2095080667 1 49
AddPlayer 1538811033 3 4
AddPlayer 1310749141 3 118
AddPlayer 1559935040 3 124
AverageHighestPlayerLevelByGroup 0 29
AddPlayer 1190354315 8 139
AddPlayer 49059470 -6 28
AddPlayer 134008178 11 3
AverageHighestPlayerLevelByGroup 4 22
ChangePlayerIDScore 899436843 65
AddPlayer 1073546457 6 58
AddPlayer 948243330 4 146
AddPlayer 850884420 2 103
GetPercentOfPlayersWithScoreInBounds -10 50 0 0
AddPlayer 909371387 7 67
AddPlayer 1278602245 2 112
AddPlayer 1909203577 7 56
AddPlayer 1376001590 5 110
MergeGroups 5 -2
AddPlayer 412027639 3 49
AddPlayer 131903331 10 141
ChangePlayerIDScore 348803836 780663412
IncreasePlayerIDLevel 1849332013 1
AddPlayer 1720178127 3 127
AddPlayer 396226343 7 31
AddPlayer 1059552513 9 1687032770
MergeGroups 9 11
AddPlayer 442168378 3 31
ChangePlayerIDScore 2145370970 2
RemovePlayer 1755105022
AddPlayer 357800906 1903179414 102
AddPlayer 182834036 3 60
MergeGroups -5 4
ChangePlayerIDScore 1473153431 21
AddPlayer 2128663908 9 19
AddPlayer 1024736362 8 67
AddPlayer 47636405 9 94
AverageHighestPlayerLevelByGroup 6 179
AddPlayer 747955072 11 54
MergeGroups 10 8
AddPlayer 1427288447 10 79
MergeGroups 2 4
AddPlayer 120353148 3 23
AddPlayer 84935240 1 56
AddPlayer 1400624608 9 148
AddPlayer 869513515 1308301696 73
RemovePlayer 2142427048
AverageHighestPlayerLevelByGroup 7 54
AddPlayer 475654883 5 24
ChangePlayerIDScore 1614001876 80
AddPlayer 866972384 9 50
RemovePlayer 1752252771
AddPlayer 452238974 7 143
IncreasePlayerIDLevel 1325819710 6
ChangePlayerIDScore 842093497 6
AddPlayer 1018318049 3 18
AddPlayer 1145337457 7 33
GetPercentOfPlayersWithScoreInBounds 10 13 0 0
ChangePlayerIDScore 465535753 2
ChangePlayerIDScore 1059816296 71
AddPlayer 1374684948 9 82
AddPlayer 763672046 9 65
AddPlayer 24001215 4 27
IncreasePlayerIDLevel 408851528 9
GetPercentOfPlayersWithScoreInBounds 7 154 0 0
GetPercentOfPlayersWithScoreInBounds 0 146 0 1
AddPlayer 1563649085 2 117
IncreasePlayerIDLevel 646769902 4
AddPlayer 971583712 1 104
AddPlayer 1162595830 2 10
MergeGroups 3 2
AddPlayer 452585969 10 68
AddPlayer 468824754 11 10
AddPlayer 995183795 5 24
AddPlayer 1049653827 10 119
AddPlayer 444378626 8 43
AddPlayer 510261198 3 75
MergeGroups 7 10
AddPlayer 1982003942 8 30
AverageHighestPlayerLevelByGroup 0 71
AddPlayer 2094682496 3 13
AddPlayer 759403130 6 137
GetPercentOfPlayersWithScoreInBounds 0 80 0 0
AddPlayer 1156691685 5 11
AddPlayer 275386517 7 127
AddPlayer 1775819637 2 121
AddPlayer 1813918228 3 18
AddPlayer 61572669 9 65
AddPlayer -9 3 69
AddPlayer 1555023443 5 54
ChangePlayerIDScore 708399948 130
AddPlayer 588841711 6 22
AddPlayer 1931224602 4 72
AddPlayer 635333639 1 54
AddPlayer 1873319495 4 94
AverageHighestPlayerLevelByGroup 0 306
AddPlayer 781195704 4 109
AddPlayer 943176876 10 69
AddPlayer 1984382955 6 89
GetPercentOfPlayersWithScoreInBounds 6 84 0 0
AddPlayer 1721554045 5 39
MergeGroups 2 7
IncreasePlayerIDLevel 588841711 4
AddPlayer 300251452 7 126
AverageHighestPlayerLevelByGroup 7 16
AverageHighestPlayerLevelByGroup 0 39
ChangePlayerIDScore 1792523942 46
AddPlayer 134668130 6 88
AddPlayer 207516288 10 148
RemovePlayer 364080960
GetPercentOfPlayersWithScoreInBounds 11 70 0 0
GetPercentOfPlayersWithScoreInBounds 0 70 0 0
IncreasePlayerIDLevel 1796101482 9
AddPlayer 1455172024 9 63
IncreasePlayerIDLevel 353744998 3
AverageHighestPlayerLevelByGroup 11 12
AddPlayer 1725032187 -7 35
AddPlayer 171592534 9 50
AddPlayer 817716753 2 58
AddPlayer 1150467338 6 1116250177
AddPlayer 2092351114 2 44
AddPlayer 1862552778 9 63
ChangePlayerIDScore 799012017 88
MergeGroups 9 1588249030
AddPlayer 1376159347 7 22
MergeGroups 1 2
AddPlayer 1195309363 2 23
AddPlayer 416410166 3 55
MergeGroups 11 9
MergeGroups -8 10
AddPlayer 840225921 5 27
ChangePlayerIDScore 261511584 85
MergeGroups 4 8
IncreasePlayerIDLevel 886226607 5
ChangePlayerIDScore 1796101482 16
AddPlayer 2086902753 7 121
AddPlayer 180866135 6 123
ChangePlayerIDScore -8 144
AverageHighestPlayerLevelByGroup 3 -1
AddPlayer 342210038 9 20
AddPlayer 1549655543 8 122
GetPercentOfPlayersWithScoreInBounds 4 85 0 0
AddPlayer 661396943 9 10
AddPlayer 310871670 2 101
AverageHighestPlayerLevelByGroup 3 -5
AverageHighestPlayerLevelByGroup 0 213
IncreasePlayerIDLevel 1465571052 2
ChangePlayerIDScore 1345080324 131
AverageHighestPlayerLevelByGroup 0 293
GetPercentOfPlayersWithScoreInBounds 0 118 0 0
GetPercentOfPlayersWithScoreInBounds 10 23 0 0
AverageHighestPlayerLevelByGroup 0 348
AverageHighestPlayerLevelByGroup 8 136
GetPercentOfPlayersWithScoreInBounds 0 83 0 0
AddPlayer 1917250713 2 67
AddPlayer 151216937 6 3
AddPlayer 564282171 5 37
GetPercentOfPlayersWithScoreInBounds 0 150 0 0
AddPlayer 252800160 1 105
AddPlayer 178927685 1 148
ChangePlayerIDScore 1753429118 1
IncreasePlayerIDLevel 36678479 7
AddPlayer 2074436243 2 127
AddPlayer 1330551449 4 132
GetPercentOfPlayersWithScoreInBounds 9 57 6 14
IncreasePlayerIDLevel 348803836 3
AddPlayer 1297019857 3 64
AddPlayer 1305699855 2 78
AddPlayer 509774182 6 11
AddPlayer 1377872900 9 23
GetPercentOfPlayersWithScoreInBounds 0 57 0 0
AddPlayer -6 8 75
MergeGroups 1 9
ChangePlayerIDScore 160647516 11
AddPlayer 1780997819 2 81
AddPlayer 1517174242 3 118
AddPlayer 1834144076 1 89
MergeGroups 8 6
ChangePlayerIDScore 84935240 90
AddPlayer 1117705108 2 62
AddPlayer 371123605 8 103
AddPlayer 1602977658 10 96
AddPlayer 2010160255 7 106
AddPlayer 1183734541 2 32
MergeGroups -1 10
AddPlayer 1803393689 2 121
AddPlayer 1938298059 7 100
AddPlayer 60164110 1 40
AddPlayer 2085643210 1 4
AddPlayer 579250638 6 78
ChangePlayerIDScore 1126372619 74
GetPercentOfPlayersWithScoreInBounds 4 136 0 0
AddPlayer 190373664 9 28
AddPlayer 569790343 10 48
AddPlayer 860370343 11 24
AddPlayer 1499452527 9 84
AddPlayer 173586295 4 13
GetPercentOfPlayersWithScoreInBounds 0 32 0 0
IncreasePlayerIDLevel 333454114 8
ChangePlayerIDScore 444378626 73
AddPlayer 644594706 6 48
AverageHighestPlayerLevelByGroup 8 160
AddPlayer 577439870 4 38
AddPlayer 1945315944 10 32
AddPlayer 1441809249 3 130
AddPlayer 744880846 6 13
AddPlayer 933135113 9 136
AddPlayer 890306611 4 121
AddPlayer 1318121596 11 121
AddPlayer 1640559115 2 131
ChangePlayerIDScore 1780997819 114
AddPlayer 921354898 1 2004984511
AddPlayer 795030984 8 48
AddPlayer 1901355783 2 108
GetPercentOfPlayersWithScoreInBounds 9 15 0 0
IncreasePlayerIDLevel 1398648391 1
AddPlayer 570880163 9 22
AddPlayer 1605358222 2 18
AddPlayer 155887007 8 37
GetPercentOfPlayersWithScoreInBounds 0 154 0 0
ChangePlayerIDScore 973056718 44
AverageHighestPlayerLevelByGroup 6 -7
AddPlayer 564487868 5 66
AddPlayer 1031905143 2 63
AverageHighestPlayerLevelByGroup 2 201
GetPercentOfPlayersWithScoreInBounds 11 1371124184 1 0
GetPercentOfPlayersWithScoreInBounds 0 46 0 0
GetPercentOfPlayersWithScoreInBounds 0 60 3 9
AddPlayer 1714813586 1 51
AddPlayer 1427505864 7 43
AddPlayer 439304429 8 14
AverageHighestPlayerLevelByGroup 0 71
GetPercentOfPlayersWithScoreInBounds 0 140 0 0
AddPlayer 1307703799 3 21
AddPlayer 2136543742 9 96
IncreasePlayerIDLevel 541975776 4
AddPlayer -4 8 98
IncreasePlayerIDLevel 2115670273 7
AddPlayer 1723211414 3 69
MergeGroups 1 4
RemovePlayer 2069165278
GetPercentOfPlayersWithScoreInBounds 9 41 0 0
AddPlayer 615342420 1 27
AddPlayer 438566538 6 41
IncreasePlayerIDLevel 1018318049 3
AddPlayer 488683775 8 134
MergeGroups 5 1
RemovePlayer 2136832326
AddPlayer 1677641645 10 64
AddPlayer 1356295684 8 91
AddPlayer 98442986 7 107
IncreasePlayerIDLevel 1614001876 5
AddPlayer 2092903056 7 139
ChangePlayerIDScore 339952861 57
AddPlayer -9 11 69
AddPlayer 245165508 4 80
ChangePlayerIDScore 1448812985 68
AverageHighestPlayerLevelByGroup 3 351
ChangePlayerIDScore 207516288 72
IncreasePlayerIDLevel 1031905143 1
IncreasePlayerIDLevel 451667446 1
AddPlayer 658086348 7 41
AddPlayer 2115755019 3 100
GetPercentOfPlayersWithScoreInBounds 8 71 0 0
AddPlayer 990890962 2 1
AddPlayer 1318121596 5 36
RemovePlayer 0
AddPlayer 2070420472 8 109
AddPlayer 790406769 3 43
AverageHighestPlayerLevelByGroup 3 57
RemovePlayer 416410166
AverageHighestPlayerLevelByGroup -9 1
AddPlayer 1306311696 3 45
IncreasePlayerIDLevel 1415722391 3
AddPlayer 842992005 5 42
AddPlayer 452664250 11 60
AddPlayer 1689869102 2 131
AddPlayer 256620148 2 153
AddPlayer 208309933 3 635227565
AddPlayer 1307014202 1 115
ChangePlayerIDScore 1297019857 131
MergeGroups 11 2
RemovePlayer 1064502928
GetPercentOfPlayersWithScoreInBounds 2 43 0 0
AddPlayer 322699967 1885954503 79
AddPlayer 677994616 11 95
AddPlayer 2091696442 10 88
AverageHighestPlayerLevelByGroup 663925649 1
GetPercentOfPlayersWithScoreInBounds 9 438829090 1 0
AddPlayer 1864355356 7 134
MergeGroups 2 6
AddPlayer 1477124360 3 70
AddPlayer 417827880 8 88
MergeGroups 9 2
AddPlayer 1985069472 1 67
AddPlayer 2064810530 2 140
AddPlayer 969368642 9 145
ChangePlayerIDScore 422333396 129
AddPlayer 1608757592 2 47
AddPlayer 1254763943 3 25
RemovePlayer 1483810931
MergeGroups 9 3
AddPlayer 847121988 2 119
RemovePlayer -2
AddPlayer 1833752389 2 93
AddPlayer 303249425 11 7
GetPercentOfPlayersWithScoreInBounds 0 132 0 0
AddPlayer 756530586 2 136
AddPlayer 1910390374 11 92
RemovePlayer 970614532
RemovePlayer 933135113
AverageHighestPlayerLevelByGroup 0 224
ChangePlayerIDScore -4 94
AddPlayer 62590912 2 118
AddPlayer 237805200 3 97
MergeGroups 9 10
AddPlayer 1738723708 9 34
AddPlayer 1133173531 10 100
AddPlayer 1194444303 11 46
AddPlayer 469265272 6 10
AddPlayer 1999946467 2 64
AddPlayer 1448494853 5 125
IncreasePlayerIDLevel 1018318049 6
AddPlayer 904538160 8 8
AverageHighestPlayerLevelByGroup 7 159
AverageHighestPlayerLevelByGroup 9 -1
AddPlayer 1807511774 8 137
AddPlayer 531024851 3 31
AddPlayer 1123658067 10 56
AddPlayer 201016025 10 46
AddPlayer 1422736480 2 122
MergeGroups 11 3
AddPlayer 1905596279 2 51
AddPlayer 1919818748 2 80
AddPlayer 1127531292 10 127
ChangePlayerIDScore 2082949128 7
AddPlayer 478660725 1 91
AverageHighestPlayerLevelByGroup 11 109
AddPlayer 1769648875 1 117
AddPlayer 1783029703 6 145
GetPercentOfPlayersWithScoreInBounds 2 125 0 0
ChangePlayerIDScore 2082186145 115
ChangePlayerIDScore 1901690024 151
AddPlayer 821177072 11 32
AddPlayer 2113387059 5 31
AddPlayer 1455739959 3 147
RemovePlayer 1991078932
AverageHighestPlayerLevelByGroup 0 373
AddPlayer 255123551 7 21
AddPlayer 943362226 7 55
AddPlayer 931326490 10 44
GetPercentOfPlayersWithScoreInBounds 9 37 0 8
AddPlayer 1120245575 1 121
IncreasePlayerIDLevel 428623776 6
AddPlayer 1784749809 1 141
RemovePlayer 2135609939
GetPercentOfPlayersWithScoreInBounds 0 31 0 0
IncreasePlayerIDLevel 1172660061 9
IncreasePlayerIDLevel 2082186145 -4
RemovePlayer 1538811033
