Init 69 40
AddPlayer 1545933927 -10 21
AddPlayer 1979146313 8 29
AddPlayer 199310507 47 38
AddPlayer 943369695 24 24
GetPercentOfPlayersWithScoreInBounds 0 3 2 2
AddPlayer 1635910595 12 21
AddPlayer 1890401813 57 8
AddPlayer 575277451 55 2
AddPlayer 823159342 10 25
AddPlayer 286712645 27 32
AddPlayer 1174525860 23 36
AddPlayer 1346033508 28 39
AddPlayer 806826057 1 16
AddPlayer 1051064647 13 29
AddPlayer 1040178296 40 15
AddPlayer 588901720 44 37
AddPlayer 407229479 24 8
AddPlayer 32915430 38 33
GetPercentOfPlayersWithScoreInBounds 0 20 0 0
AddPlayer 1371289 58 6
AddPlayer 763912491 1 12
AddPlayer 414908839 20 40
AddPlayer 1568275829 63 19
AddPlayer 463660252 4 34
IncreasePlayerIDLevel 1772970785 9
AddPlayer 1007394055 8 6
AddPlayer 1013087455 66 8
IncreasePlayerIDLevel 1804472912 5
ChangePlayerIDScore 887463627 8
AddPlayer 1159742157 9 22
AddPlayer 463070527 4 32
AddPlayer 1705259673 31 -3
AddPlayer 411776647 42 2
IncreasePlayerIDLevel 1013087455 1
AddPlayer 276903320 40 34
ChangePlayerIDScore 1568275829 16
AddPlayer 2062039813 9 34
AddPlayer 283713911 66 7
AddPlayer 363180490 11 37
AddPlayer 1657576749 22 28
AddPlayer 1386880266 21 15
AddPlayer 312161505 12 32
ChangePlayerIDScore 0 11
MergeGroups 10 14
AddPlayer 591191601 8 3
AddPlayer 649193289 36 4
AddPlayer -6 54 39
AddPlayer 1982149991 17 30
AddPlayer 1649640485 39 19
AddPlayer 381065490 63 2
AverageHighestPlayerLevelByGroup 22 4
AddPlayer 463070527 33 33
MergeGroups 19 12
AddPlayer 1696786050 33 11
AddPlayer 1235361882 39 15
AverageHighestPlayerLevelByGroup 46 8
AddPlayer 1495619378 36 20
AddPlayer 2067354926 17 38
AddPlayer 1810106703 50 31
AverageHighestPlayerLevelByGroup 33 1
AddPlayer 71379215 65 36
AddPlayer 339748779 38 32
AddPlayer 793279282 5 13
GetPercentOfPlayersWithScoreInBounds 31 12 0 0
RemovePlayer 199787938
AddPlayer 1268405793 46 35
GetPercentOfPlayersWithScoreInBounds 21 3 0 0
AddPlayer 1667691961 17 11
AddPlayer 829714835 45 13
ChangePlayerIDScore 1593617518 4
RemovePlayer 102999460
AddPlayer 241968634 10 4
IncreasePlayerIDLevel 246363615 7
AddPlayer 1651759164 10 15
AddPlayer 2102642996 47 25
AddPlayer 876669680 66 19
AddPlayer 1142695425 18 17
AddPlayer 1588150614 33 32
MergeGroups 53 13
AddPlayer 1449055758 53 32
IncreasePlayerIDLevel 993884137 3
AddPlayer 866957266 28 38
AddPlayer 266659507 42 33
AddPlayer 488416304 29 15
AddPlayer 1026043121 24 39
AddPlayer 1475002193 19 20
AddPlayer 1124952487 52 4
AddPlayer 358540543 24 19
GetPercentOfPlayersWithScoreInBounds 69 37 0 0
AddPlayer 90209755 39 8
IncreasePlayerIDLevel 1406257188 6
AddPlayer 2075722317 63 29
AddPlayer 2047883302 59 34
AddPlayer 2141019123 27 32
AddPlayer 332354776 20 12
AddPlayer 825248898 29 4
AddPlayer 543080083 63 40
AddPlayer 566510295 63 25
AddPlayer 908360882 27 30
AddPlayer 832276058 30 21
AddPlayer 99845488 18 40
AddPlayer 1809698313 5 28
AddPlayer 429532226 61 1
AddPlayer 1316234197 27 1
IncreasePlayerIDLevel 456555886 2
AverageHighestPlayerLevelByGroup -10 1
AddPlayer 1728401514 15 26
AddPlayer 1369217732 785252071 15
AddPlayer 1936714999 53 25
AddPlayer 63685857 26 36
AddPlayer 1607902653 11 22
AddPlayer 1347427454 2 14
AddPlayer 1649347237 65 19
AddPlayer 1765913654 26 27
AddPlayer 835469533 55 818026817
IncreasePlayerIDLevel 1952872523 9
AddPlayer 1155264021 17 15
AddPlayer 921976409 67 15
AddPlayer 83630803 34 35
MergeGroups 18 52
AddPlayer 1341093338 53 11
RemovePlayer 1371289
AddPlayer 39754207 51 21
AverageHighestPlayerLevelByGroup 0 65
AddPlayer 738469030 63 29
GetPercentOfPlayersWithScoreInBounds 48 34 2 2
AddPlayer 6031373 4 7
AddPlayer 1926339585 49 21
AddPlayer 1385722617 23 25
AverageHighestPlayerLevelByGroup 25 1
AddPlayer 1505604272 10 9
AddPlayer -8 26 21
GetPercentOfPlayersWithScoreInBounds 59 34 0 0
AddPlayer 1749443151 19 1
AddPlayer 1731401062 47 30
RemovePlayer 258073402
IncreasePlayerIDLevel 8419466 6
AddPlayer 824537040 64 12
AddPlayer 1893156528 28 39
AddPlayer 1142695425 59 6
AddPlayer 2110863399 59 4
AverageHighestPlayerLevelByGroup 6 5
AddPlayer 522048811 54 8
RemovePlayer 1069175693
AddPlayer 1677770388 18 107491205
AddPlayer 1693049801 66 1
AddPlayer 757242265 53 39
AddPlayer 2025558392 51 17
AddPlayer 1051064647 23 10
AddPlayer 89960330 26 2017215124
AddPlayer 1497902855 24 26
AddPlayer 22674988 24 8
AddPlayer 1559967763 40 34
AddPlayer 579406344 4 36
MergeGroups 10 58
AddPlayer 1106156607 20 13
AddPlayer 1145102849 20 26
AddPlayer 1855200465 5 1
AddPlayer 499702958 49 19
ChangePlayerIDScore 1696786050 17
IncreasePlayerIDLevel 552404143 -2
ChangePlayerIDScore 1568275829 5
AddPlayer 134988029 31 28
RemovePlayer 1007394055
AddPlayer 185381588 32 35
AddPlayer 385745706 44 30
AddPlayer 1964586149 10 33
AddPlayer 131758926 48 3
IncreasePlayerIDLevel 1268996946 6
AddPlayer 1731741256 8 20
AddPlayer 1316802646 26 27
AddPlayer 1152999291 22 25
MergeGroups 2 45
AddPlayer 1909033308 42 16
AddPlayer 994594640 20 28
AddPlayer 2025591574 10 30
MergeGroups 50 36
AddPlayer 243408017 56 2
IncreasePlayerIDLevel 18606213 8
AddPlayer 2102040070 58 23
AddPlayer 211870085 25 18
AddPlayer 69049170 1953371952 31
ChangePlayerIDScore 543080083 4
AddPlayer 1415961828 26 -5
IncreasePlayerIDLevel 2047883302 6
AddPlayer 638695517 36 9
AddPlayer 624990945 10 14
AddPlayer 581573217 69 14
MergeGroups 29 5
IncreasePlayerIDLevel 1475002193 -8
AddPlayer 1476981618 64 2
AddPlayer 1964707016 68 39
AddPlayer 165760893 10 35
GetPercentOfPlayersWithScoreInBounds 0 11 0 0
ChangePlayerIDScore 1723419019 12
AddPlayer 1398222438 41 22
AddPlayer 1772844194 31 33
IncreasePlayerIDLevel 1418434803 3
ChangePlayerIDScore 1546655733 29
AddPlayer 656676149 54 39
AddPlayer 171295739 46 11
AddPlayer 337581977 24 17
GetPercentOfPlayersWithScoreInBounds 23 7 0 0
AddPlayer -4 41 12
AddPlayer 745399911 50 7
AddPlayer 1256759878 690142 20
AddPlayer 415215947 16 10
ChangePlayerIDScore 1174525860 26
AddPlayer 182730942 25 4
AddPlayer 1575640302 38 39
AddPlayer 1109438570 63 38
AddPlayer 1889848107 48 40
AddPlayer 1342150962 45 33
IncreasePlayerIDLevel 488416304 4
AddPlayer 1023918470 49 5
AverageHighestPlayerLevelByGroup 0 1443
AddPlayer -3 49 35
GetPercentOfPlayersWithScoreInBounds 0 38 0 0
RemovePlayer 358678939
AddPlayer 1064930185 20 31
IncreasePlayerIDLevel 1979146313 5
AddPlayer 1062031524 3 34
ChangePlayerIDScore 1748385262 5
AddPlayer 53104585 3 15
AddPlayer -7 35 16
AddPlayer 656954370 3 5
AddPlayer 1051023727 17 6
AddPlayer 1957622349 31 287661009
AddPlayer 2058555702 34 37
AddPlayer 1906407036 50 13
AddPlayer 980687269 38 15
IncreasePlayerIDLevel 1649640485 7
AddPlayer 930862382 24 36
AddPlayer 569928711 1098671999 10
AddPlayer 1551588677 59 22
AddPlayer 760327591 35 29
AddPlayer 1722518349 31 13
AddPlayer 1263220625 45 23
GetPercentOfPlayersWithScoreInBounds 0 11 0 6
RemovePlayer 2145463344
RemovePlayer 1881363786
AddPlayer 171295739 14 4
AddPlayer 448832319 42 31
IncreasePlayerIDLevel 788112787 3
IncreasePlayerIDLevel 1833394462 1
AddPlayer 1151981686 49 11
AddPlayer 2102642996 52 34
AddPlayer 582522619 11 4
AddPlayer 366826099 28 2
AddPlayer 898892881 51 23
AddPlayer 82373220 27 5
AddPlayer 200523399 32 14
AddPlayer 1432009484 42 7
AddPlayer 617352286 10 7
RemovePlayer 1341093338
AddPlayer -1 60 14
AddPlayer 1098507873 49 40
ChangePlayerIDScore 340037954 24
AddPlayer 2116145517 30 22
RemovePlayer 1964707016
AddPlayer -2 57 22
AddPlayer 2058328955 60 30
AddPlayer 1210287917 8 17
AddPlayer 1550912083 40 6
AddPlayer 1985733144 3 38
AddPlayer 71792020 12 13
AddPlayer 1196663851 41 3
AddPlayer 87229068 47 33
AverageHighestPlayerLevelByGroup 0 23
MergeGroups 940622639 30
AddPlayer 1408973288 64 35
IncreasePlayerIDLevel -4 5
AddPlayer 617859104 26 12
AddPlayer 32893529 41 27
IncreasePlayerIDLevel 1889848107 4
AddPlayer 313580006 11 15
RemovePlayer 463660252
AddPlayer 966538107 1700042825 18
AddPlayer 1953852167 27 30
GetPercentOfPlayersWithScoreInBounds 0 1 0 0
MergeGroups 15 48
AddPlayer 704852997 34 28
AddPlayer 546801704 37 4
ChangePlayerIDScore 1176553346 23
AddPlayer 1712801647 26 21
AddPlayer 1685517256 32 18
AddPlayer 1064930185 4 26
RemovePlayer 283713911
AddPlayer 1579699142 15 17
AddPlayer 1530474044 48 24
AddPlayer 1658621132 26 32
AddPlayer 667961410 27 26
AddPlayer -4 21 13
ChangePlayerIDScore -6 33
AddPlayer 484695614 7 15
IncreasePlayerIDLevel 1784206429 9
ChangePlayerIDScore 688433412 35
RemovePlayer -5
GetPercentOfPlayersWithScoreInBounds 0 17 0 7
AddPlayer 479233029 39 39
AddPlayer 2109347641 31 39
AddPlayer 1394933358 47 16
AverageHighestPlayerLevelByGroup 65 3
AddPlayer 1612545866 63 13
AddPlayer 1502464176 17 2
AddPlayer 99989258 46 30
AddPlayer 1649640485 50 17
AddPlayer 1242727191 50 30
AddPlayer 443100026 30 33
AddPlayer 2019379980 6 16
AddPlayer 265273955 1 40
AddPlayer 1148045792 60 30
AddPlayer 1721590789 -1 7
AddPlayer 1750148169 44 37
AddPlayer 154415546 40 14
AddPlayer 732297840 55 11
AddPlayer 261010775 47 22
AddPlayer 478535788 68 24
GetPercentOfPlayersWithScoreInBounds 594776794 34 0 0
AddPlayer 1729045795 6 11
AverageHighestPlayerLevelByGroup 0 216
AddPlayer 1736100762 13 22
ChangePlayerIDScore 612517251 7
IncreasePlayerIDLevel 63685857 9
AddPlayer 196755524 29 25
RemovePlayer 1799163621
ChangePlayerIDScore 1051064647 40
ChangePlayerIDScore 1106156607 4
RemovePlayer 484695614
GetPercentOfPlayersWithScoreInBounds 17 2 0 0
AddPlayer 2069843084 1936686090 26
AddPlayer 1806681033 49 10
IncreasePlayerIDLevel 312161505 4
AddPlayer 1105498624 64 40
AddPlayer 757142257 48 17
AddPlayer 1160111068 49 37
GetPercentOfPlayersWithScoreInBounds 0 15 0 0
AddPlayer 803523636 67 1
AddPlayer 1997126212 45 28
AddPlayer 1813897288 26 35
ChangePlayerIDScore 1449055758 23
AddPlayer 783658192 51 30
IncreasePlayerIDLevel 1366608738 4
AddPlayer 1732394957 5 28
AverageHighestPlayerLevelByGroup 0 73
AddPlayer 1550523419 63 39
AddPlayer 1961482846 47 22
MergeGroups 48 1
GetPercentOfPlayersWithScoreInBounds 53 28 0 3
GetPercentOfPlayersWithScoreInBounds 54 30 0 0
AddPlayer 1890401813 28 7
AddPlayer 1857523322 62 29
GetPercentOfPlayersWithScoreInBounds 10 29 0 0
AddPlayer 495209491 48 2
AddPlayer 914260919 57 12
AddPlayer 1580546456 43 1
AddPlayer 1906407036 69 11
AddPlayer -9 64 9
GetPercentOfPlayersWithScoreInBounds 43 32 0 0
ChangePlayerIDScore 385745706 22
AddPlayer 26172032 10 3
RemovePlayer 1910492884
AddPlayer 850640554 8 16
GetPercentOfPlayersWithScoreInBounds 8 19 0 0
AddPlayer -1 36 27
AddPlayer 325196368 25 -4
AddPlayer 1829338561 1 32
AddPlayer 1778672026 35 37
AddPlayer 364410665 51 12
AddPlayer 366512571 10 -7
AddPlayer 916781991 36 39
AddPlayer 1846879295 58 32
AddPlayer -7 32 36
AverageHighestPlayerLevelByGroup 0 36
RemovePlayer 143246378
AverageHighestPlayerLevelByGroup 42 4
AddPlayer 2054938769 60 6
AddPlayer -3 37 31
AddPlayer 718394209 10 39
AddPlayer 1933721831 48 27
AddPlayer 446231434 64 11
AddPlayer 1915727728 43 30
RemovePlayer 454807771
MergeGroups 22 2
AddPlayer 853664104 62 29
GetPercentOfPlayersWithScoreInBounds 0 16 0 0
AddPlayer 820408858 65 19
ChangePlayerIDScore 1622445747 39
AddPlayer 1387506200 66 38
MergeGroups 45 6
AddPlayer 1153367870 35 11
RemovePlayer 1148045792
MergeGroups 41 26
RemovePlayer 1474109266
IncreasePlayerIDLevel 898892881 8
AddPlayer 385125124 28 17
RemovePlayer 1113480205
GetPercentOfPlayersWithScoreInBounds 62 37 0 5
AddPlayer 901936322 32 10
AddPlayer 632287970 11 8
ChangePlayerIDScore -3 35
AddPlayer 1804233954 8 19
GetPercentOfPlayersWithScoreInBounds 0 30 6 0
AverageHighestPlayerLevelByGroup 0 233
ChangePlayerIDScore 1607902653 22
AddPlayer 1653121378 46 26
AddPlayer 929747642 15 33
AddPlayer 582330055 23 19
AddPlayer 133377885 18 28
AddPlayer 1339136836 50 4
RemovePlayer 294012187
AverageHighestPlayerLevelByGroup 11 1
AverageHighestPlayerLevelByGroup 0 72
AddPlayer 1196939432 50 2
AddPlayer 1953852167 33 36
RemovePlayer 1107514205
AddPlayer -5 34 40
AddPlayer 1979146313 51 4
GetPercentOfPlayersWithScoreInBounds 58 15 0 0
AddPlayer 1611332096 6 30
AddPlayer 1763094585 22 24
AddPlayer 2052098095 12 20
AddPlayer 2101683515 46 18
AddPlayer 1406572050 -9 6
MergeGroups 25 27
AddPlayer 502744378 48 17
MergeGroups 1 24
AddPlayer 1043859579 50 4
AddPlayer -9 22 25
AverageHighestPlayerLevelByGroup 1 13
AddPlayer 713761704 15 38
GetPercentOfPlayersWithScoreInBounds 41 19 0 0
AddPlayer 398457181 18 14
RemovePlayer 1579699142
AddPlayer 766135967 66 38
AverageHighestPlayerLevelByGroup 0 259
AddPlayer 1358197571 41 39
AverageHighestPlayerLevelByGroup 3 1
AddPlayer 1609146522 40 36
AddPlayer 1196663851 55 9
AddPlayer 1016057677 10 38
AddPlayer 2068839228 16 3
AddPlayer 457292822 14 14
GetPercentOfPlayersWithScoreInBounds 2 976923594 1 0
AddPlayer 706670385 68 17
AddPlayer 1910465622 29 13
AverageHighestPlayerLevelByGroup 0 210
ChangePlayerIDScore 209079986 33
AddPlayer 619053278 36 24
IncreasePlayerIDLevel 1889848107 7
AddPlayer 1849113653 19 11
RemovePlayer 1748385262
AddPlayer -8 55 11
AddPlayer 2051383473 18 16
AddPlayer -10 24 30
ChangePlayerIDScore 1810106703 37
AddPlayer 625217752 21 20
MergeGroups 47 21
AddPlayer 314798942 25 32
RemovePlayer 649193289
AddPlayer 1437218730 12 18
AddPlayer 1111272888 28 27
AddPlayer 1541326575 44 29
AddPlayer 1945553178 2 34
AddPlayer 54531956 55 25
GetPercentOfPlayersWithScoreInBounds 2 16 0 9
AddPlayer 506086097 33 33
AddPlayer 1351606920 43 29
AverageHighestPlayerLevelByGroup 53 14
GetPercentOfPlayersWithScoreInBounds 0 1 0 0
GetPercentOfPlayersWithScoreInBounds 11 15 0 0
AddPlayer 235924351 12 5
AddPlayer 1635929162 52 6
AddPlayer 313580006 36 40
RemovePlayer 582522619
AddPlayer 1549917116 47 32
RemovePlayer 1346033508
AddPlayer 1906589132 65 2
AddPlayer 1588830492 37 31
AddPlayer 1712715048 48 11
MergeGroups 67 32
AddPlayer 682403155 56 12
AddPlayer 493887964 12 21
MergeGroups 48 11
AddPlayer 954408446 10 10
AddPlayer 394123032 36 7
AddPlayer 163098948 30 27
IncreasePlayerIDLevel 458748433 2
AddPlayer 299276194 34 24
AddPlayer 240197856 39 23
AddPlayer 678763137 22 8
AddPlayer 14188861 16 1062910377
RemovePlayer 1622445747
AddPlayer 801886823 69 24
AddPlayer 1110142822 38 26
AddPlayer 1372410288 54 37
AddPlayer 2067474806 12 3
AddPlayer 30032752 43 23
ChangePlayerIDScore 72912724 6
AddPlayer 459351385 40 33
AddPlayer 1648997678 20 34
AddPlayer 522904528 59 35
ChangePlayerIDScore 2054938769 32
MergeGroups 68 62
MergeGroups 69 2
AverageHighestPlayerLevelByGroup 0 30
RemovePlayer -8
AddPlayer 2098792150 40 39
AddPlayer 220182558 49 7
AddPlayer 695118730 16 6
AddPlayer 1948933234 59 1323621602
AddPlayer 1653121378 66 27
AverageHighestPlayerLevelByGroup 1 2
AddPlayer 2003707700 67 37
ChangePlayerIDScore -1 13
AddPlayer 1197187766 4 35
GetPercentOfPlayersWithScoreInBounds 0 25 0 0
MergeGroups 63 571884954
AddPlayer 870336590 47 11
AddPlayer 1740757653 22 10
AddPlayer 510724740 49 9
MergeGroups 163454514 44
RemovePlayer 707996552
AddPlayer 327497624 22 15
AverageHighestPlayerLevelByGroup 0 143
MergeGroups 69 19
AddPlayer 2143229803 701559352 21
IncreasePlayerIDLevel 1855200465 -7
AddPlayer 2052311021 20 12
AddPlayer 571251832 58 40
RemovePlayer 415215947
AddPlayer 1227936476 40 17
ChangePlayerIDScore 1964586149 1
ChangePlayerIDScore 932868566 32
RemovePlayer 1235257281
AddPlayer 1814089211 67 1
AddPlayer 1686619632 21 20
AddPlayer 280484666 10 1
MergeGroups 38 -7
AddPlayer 760327591 19 34
AddPlayer 1405174124 68 26
RemovePlayer 1399517264
AverageHighestPlayerLevelByGroup 0 361
RemovePlayer 1201549718
AddPlayer 1879457546 31 1
AddPlayer 1397713428 2 1
AddPlayer 933411488 -3 35
AddPlayer 1335547594 10 16
IncreasePlayerIDLevel 2055350537 2
IncreasePlayerIDLevel 2101683515 4
MergeGroups 2 38
AddPlayer 675943714 65 10
AddPlayer 1741676746 66 21
AddPlayer 734887549 50 16
MergeGroups 41 50
AverageHighestPlayerLevelByGroup 20 3
AddPlayer 1631404068 51 1
GetPercentOfPlayersWithScoreInBounds 0 12 0 0
AverageHighestPlayerLevelByGroup 52 -7
AddPlayer 117660281 44 2
AddPlayer 706575710 10 5
AddPlayer 2017740540 15 23
ChangePlayerIDScore -4 6
AddPlayer 1842083653 63 32
AddPlayer 1600069189 55 9
MergeGroups 30 12
AddPlayer 1587651073 65 34
IncreasePlayerIDLevel 543687078 6
IncreasePlayerIDLevel 1923593101 8
ChangePlayerIDScore 1844223905 18
MergeGroups 55 1412129445
AddPlayer 1704918595 49 13
AddPlayer 1643917984 18 15
AddPlayer 267670908 18 5
GetPercentOfPlayersWithScoreInBounds 35 37 0 0
AddPlayer 566236099 15 7
ChangePlayerIDScore 171295739 27
MergeGroups 91750623 11
AddPlayer 1804416872 31 40
RemovePlayer 1693049801
IncreasePlayerIDLevel 1658621132 8
MergeGroups 16 41
GetPercentOfPlayersWithScoreInBounds 28 5 0 1
AddPlayer 369315412 7 4
AddPlayer 1295253971 52 20
AddPlayer 571251832 18 39
RemovePlayer 757242265
GetPercentOfPlayersWithScoreInBounds 52 25 0 0
AddPlayer 60036773 22 10
MergeGroups 22 41
ChangePlayerIDScore 1197187766 19
AddPlayer 216321989 50 32
AddPlayer 1690219871 39 27
AddPlayer 614709530 4 18
AddPlayer 1820236590 14 40
AddPlayer 1761236299 38 34
AddPlayer 349295118 64 17
AddPlayer 1406972270 10 30
RemovePlayer 1635910595
AddPlayer 1184378914 47 14
GetPercentOfPlayersWithScoreInBounds 0 19 0 0
ChangePlayerIDScore 54531956 9
AddPlayer 685139935 26 8
AddPlayer 433284371 6 1
RemovePlayer 1064930185
MergeGroups 56 16
AddPlayer 1408945371 18 37
AverageHighestPlayerLevelByGroup 0 364
RemovePlayer 1081150560
MergeGroups 33 47
AddPlayer 1134063780 45 38
