Init 48 31
AddPlayer 280490851 24 13
AddPlayer 1787070168 24 29
AddPlayer 1315488492 32 25
AddPlayer 1349996052 4 31
AddPlayer 665378396 22 4
AddPlayer 1903784514 35 10
AddPlayer 166417877 37 26
AddPlayer 1881945988 14 16
AddPlayer 1426646260 3 9
AddPlayer -8 6 23
ChangePlayerIDScore 1598691546 1
AddPlayer 1473851573 24 9
AddPlayer 1979590763 37 7
AddPlayer 1465501505 6 10
AddPlayer 2074904185 16 7
AddPlayer 1507594890 1 21
AddPlayer 782386769 21 5
AddPlayer 404290425 4 5
AddPlayer 2105444391 14 30
AddPlayer 1043652510 -7 9
AddPlayer 245619494 39 5
AddPlayer 1227181202 43 29
AddPlayer 1088441840 47 19
AddPlayer 592786170 1 30
ChangePlayerIDScore 625526979 22
AddPlayer 1347476158 22 20
AddPlayer 612088584 25 25
AddPlayer 380437418 0 3
AddPlayer 2084526201 17 16
AddPlayer 395224606 19 31
AddPlayer 1384203451 19 14
MergeGroups 43 48
AddPlayer 1069350035 5 11
AddPlayer 1017282612 -8 4
AddPlayer 1607579485 30 7
AddPlayer 1549764764 21 28
AddPlayer 1805202470 5 14
AddPlayer 785754381 6 7
AddPlayer 444400667 43 4
AddPlayer 95233292 6 1
AddPlayer 431847114 38 17
AddPlayer 114871003 2 1
AddPlayer 1842260322 42 9
AddPlayer 918452766 8 2
AddPlayer 1842260322 18 15
AddPlayer 1998435979 4 -6
AddPlayer 2083948909 45 30
AddPlayer 1323627591 48 6
AddPlayer 305858597 46 6
AddPlayer 1477914658 4 19
AddPlayer 1548728959 25 1
AddPlayer -6 16 13
AddPlayer 225434708 46 4
AddPlayer 1490985472 10 26
AddPlayer 805313813 22 6
AddPlayer 807895354 41 15
AddPlayer 1894632427 457184204 18
AddPlayer 834553297 38 31
AddPlayer 906483484 47 12
IncreasePlayerIDLevel 1611085556 3
AddPlayer 1856899565 5 7
AddPlayer 818971098 30 13
AddPlayer 2135044837 39 21
AddPlayer 1399236546 16 25
AddPlayer 88816020 11 9
MergeGroups 32 39
AddPlayer 830820053 36 31
AddPlayer 309467855 24 11
AddPlayer 443810688 14 17
AddPlayer 1043942663 31 27
AddPlayer 1391401980 0 14
AddPlayer 2075238083 15 28
AddPlayer 1075820958 42 22
AddPlayer 1243605325 33 19
AverageHighestPlayerLevelByGroup 5 3
AddPlayer 1347489396 41 15
AddPlayer 595125046 25 14
AddPlayer 1805202470 22 22
AddPlayer 2096808674 35 19
AddPlayer 1255720406 2 26
AddPlayer 1218900283 6 1
AddPlayer 7810077 39 6
AddPlayer 1443423524 40 8
AddPlayer 1523508800 8 27
AddPlayer 1075820958 2 15
AddPlayer 660796586 18 22
AddPlayer 419204215 16 21
AddPlayer 931514827 18 28
AddPlayer 1887057882 24 5
AddPlayer 1384203451 39 29
AddPlayer 625526979 4 4
AddPlayer 2050548150 18 15
AddPlayer 1941269717 15 7
AddPlayer 680161225 16 31
AddPlayer 1997682841 13 24
AddPlayer 459741620 5 15
AddPlayer 1632506123 3 23
AddPlayer 1745662501 1 31
AddPlayer 980193576 42 19
AddPlayer 1718982963 1 8
AddPlayer 206498536 37 19
AddPlayer 983533642 46 20
AddPlayer 67773823 20 23
AddPlayer 1002675715 33 6
AddPlayer 693271451 32 21
AddPlayer 1267591595 14 16
AddPlayer 1311291804 41 4
AddPlayer 256673926 34 18
AddPlayer 1801884270 36 26
AverageHighestPlayerLevelByGroup 33 1
IncreasePlayerIDLevel 419204215 4
AddPlayer 385917593 25 6
AddPlayer 344066565 30 24
AddPlayer 1492027575 13 27
AddPlayer 509945807 39 14
AddPlayer 1652483731 29 10
AddPlayer 1308406137 45 23
AddPlayer 1727590043 8 10
IncreasePlayerIDLevel 906483484 7
AddPlayer 842334562 35 28
AddPlayer 2059864950 -7 19
AddPlayer 514331472 14 5
AddPlayer -10 43 7
AddPlayer 1216039871 29 10
AddPlayer 402491027 40 29
AddPlayer 667682241 1 20
IncreasePlayerIDLevel 1549764764 9
AddPlayer 1967581917 22 1
AddPlayer 1476863427 18 31
AddPlayer 131498539 20 10
GetPercentOfPlayersWithScoreInBounds 29 13 0 0
AddPlayer 1114193919 6 22
ChangePlayerIDScore 1437350336 13
AddPlayer 213468824 8 16
AddPlayer 1440765935 38 1
IncreasePlayerIDLevel 1743232404 7
IncreasePlayerIDLevel -1 1
AddPlayer 166417877 38 1
AddPlayer 663753546 23 -9
AddPlayer 1572004524 27 26
AddPlayer -1 36 6
AverageHighestPlayerLevelByGroup 2112653816 1
AddPlayer 2018727384 2 28
AddPlayer 2061424302 16 6
AddPlayer 1639229737 46 19
AddPlayer 343226231 25 15
AddPlayer 993636546 44 17
AddPlayer 179272615 20 12
AddPlayer 633503460 45 23
AddPlayer 305858597 10 25
AddPlayer 1545734288 23 15
AddPlayer 776157264 33 5
AddPlayer 61410541 32 30
AddPlayer 549999229 35 14
AddPlayer 380791352 46 31
AddPlayer 1017071499 41 25
AddPlayer 1454732411 43 29
AddPlayer 1759421458 12 14
AddPlayer 800671675 9 18
AddPlayer 2039037786 14 9
AddPlayer 1236542827 42 13
AddPlayer 930762819 11 2
AddPlayer 2084526201 12 3
AddPlayer 1701740109 46 12
AddPlayer 1955783506 4 18
AddPlayer 155239776 34 30
AddPlayer 206498536 44 6
AddPlayer 1337976812 39 12
AddPlayer 957634973 34 2
AddPlayer 157981567 31 18
AddPlayer 133060033 12 27
AddPlayer 2099972571 23 16
AddPlayer 2132567967 13 23
AddPlayer 2038573836 20 8
AddPlayer 1056362141 24 2
AddPlayer 1383669199 34 24
AddPlayer 1094018216 41 24
AddPlayer 357794522 11 14
AddPlayer 2708781 5 6
AddPlayer 875004434 43 21
AddPlayer 930308287 36 15
AddPlayer 785754381 29 16
AddPlayer 631217794 24 2
AddPlayer 228444649 15 20
AddPlayer 1393825652 46 23
AddPlayer 355285054 40 3
AddPlayer 938763669 13 22
AddPlayer 1684202664 30 16
AddPlayer 2098073984 40 31
AddPlayer 612088584 40 19
RemovePlayer 469546580
AddPlayer 313661208 35 20
AddPlayer 160300544 39 4
RemovePlayer 592786170
AddPlayer 1551706379 37 11
AddPlayer 786464942 30 3
AddPlayer 1099876708 17 -9
AddPlayer 692659424 30 21
AddPlayer 544745755 9 20
AddPlayer 1224438048 4 15
AddPlayer 1175069610 3 2
IncreasePlayerIDLevel 1548728959 6
RemovePlayer 1860877206
AddPlayer 1893284005 26 2
AddPlayer 230969613 28 20
AddPlayer 622247132 17 5
AddPlayer 544910290 5 15
AddPlayer 863913328 45 4
AddPlayer 435500199 35 2
AddPlayer 1482149145 35 7
AddPlayer 1735366116 37 3
AddPlayer 1338233399 39 20
GetPercentOfPlayersWithScoreInBounds 1 6 0 0
MergeGroups 43 23
AverageHighestPlayerLevelByGroup 25 6
IncreasePlayerIDLevel 983533642 6
AddPlayer 321909872 4 8
AddPlayer 396517346 31 3
AddPlayer 361348186 19 9
AddPlayer 1367720678 27 17
AddPlayer 1253585755 43 26
MergeGroups 48 1120829785
AddPlayer 1665946779 20 15
AddPlayer 1093386529 1 -4
AddPlayer 1224535197 32 28
AddPlayer 950596400 17 6
AddPlayer 1666529539 15 16
AverageHighestPlayerLevelByGroup 0 7708
ChangePlayerIDScore 983533642 5
ChangePlayerIDScore 1224535197 14
AddPlayer 1578028649 30 29
AddPlayer 568092213 33 -2
AddPlayer 971835478 31 31
AddPlayer 530524792 15 23
AddPlayer 254192239 16 11
AddPlayer 207603931 27 26
AddPlayer 985713600 6 1
AddPlayer 284681865 20 27
MergeGroups 14 35
AddPlayer 548613489 20 23
AddPlayer 1063919934 27 31
AddPlayer 2027916521 42 23
AddPlayer 149275901 39 14
AddPlayer 538305848 18 14
AddPlayer 456538904 6 20
AddPlayer 1069590671 19 24
AddPlayer 61606751 6 12
AddPlayer 1190446560 29 4
AddPlayer 1592750329 21 29
AddPlayer 882336319 30 15
AddPlayer 1338485396 27 9
AddPlayer 1492909362 21 15
AddPlayer 865390163 40 13
AddPlayer 1217621562 7 5
AddPlayer 1953447448 32 23
AddPlayer -7 37 14
AddPlayer 1621847993 3 1
AddPlayer 1109475133 43 8
AddPlayer 23286376 47 -7
AddPlayer 1521289279 28 15
AddPlayer 846193628 30 9
AddPlayer 1356033900 47 30
AddPlayer 140077381 21 4
AddPlayer 1556372312 41 23
AddPlayer 276566142 36 7
RemovePlayer 638925665
AddPlayer 1343502100 14 5
AddPlayer 347451639 36 28
AddPlayer 266362240 39 6
AverageHighestPlayerLevelByGroup 5 5
AddPlayer 1604465808 32 31
AddPlayer 782643164 13 30
AddPlayer 1828912523 14 3
AddPlayer 1164702356 31 26
AddPlayer 1717874060 18 12
AddPlayer 2065934006 19 16
AddPlayer 830820053 14 5
AddPlayer 913959601 45 13
MergeGroups 0 18
AddPlayer 1107087967 38 27
AddPlayer 1155432480 17 9
AverageHighestPlayerLevelByGroup -7 1
AddPlayer 1901968170 47 21
AddPlayer 313661208 26 3
AddPlayer 2708781 19 2
AddPlayer 553807889 4 20
AddPlayer 263936566 31 12
AddPlayer 344852872 22 31
RemovePlayer 828734036
ChangePlayerIDScore 1060057585 14
AddPlayer 527118961 -7 28
AddPlayer 913959601 9 13
AddPlayer 2029211527 43 20
AddPlayer 1202460094 21 17
AddPlayer 1302029092 30 25
ChangePlayerIDScore 1192496014 28
AddPlayer 279998826 30 15
AddPlayer 1863705483 37 26
GetPercentOfPlayersWithScoreInBounds 0 19 0 0
AverageHighestPlayerLevelByGroup 7 4
AddPlayer 1365888515 1 12
AddPlayer 2054425934 11 5
AddPlayer 1953773351 40 18
AddPlayer -4 34 30
IncreasePlayerIDLevel 419204215 7
IncreasePlayerIDLevel 667682241 5
AddPlayer 573290959 36 9
ChangePlayerIDScore -5 17
AddPlayer 2117821580 1 17
AddPlayer 1715174162 34 1
AddPlayer 354704160 35 1
AddPlayer 1023945889 5 11
ChangePlayerIDScore 1592750329 12
AddPlayer 1614572282 1975992930 14
AddPlayer 336482685 15 3
AddPlayer 530511513 36 20
AddPlayer 842926409 22 15
AddPlayer 915437585 8 4
MergeGroups 33 27
AddPlayer 1336229605 27 27
AddPlayer 1017241057 23 19
AddPlayer 1797181183 19 16
AddPlayer 1086532126 5 18
AddPlayer 741718643 34 17
AddPlayer 1639229737 45 26
ChangePlayerIDScore 431847114 22
IncreasePlayerIDLevel 718732022 8
AddPlayer 2044119320 43 14
AddPlayer 861226607 46 14
AddPlayer 1592941834 42 -10
IncreasePlayerIDLevel 131498539 3
AddPlayer -3 45 17
AddPlayer 1595018534 12 24
AddPlayer 115045105 25 2
GetPercentOfPlayersWithScoreInBounds 13 22 0 0
AddPlayer 1710145927 44 20
AddPlayer 1754625539 37 25
AddPlayer 648057629 45 6
AddPlayer 676029067 31 28
AddPlayer 962826537 2 -5
AddPlayer 787623359 34 26
AddPlayer 1002675715 1 16
AddPlayer 324191394 27 27
AddPlayer 1874093017 15 27
IncreasePlayerIDLevel 1551706379 -3
AddPlayer 743604651 29 27
GetPercentOfPlayersWithScoreInBounds 11 6 0 7
AddPlayer 1726916960 32 9
AddPlayer 489407683 29 3
MergeGroups 25 36
AddPlayer 1385403286 34 16
AddPlayer 923998899 46 29
ChangePlayerIDScore 1094018216 6
AddPlayer 259705420 9 8
RemovePlayer 1548728959
AddPlayer 1899881781 33 -7
AddPlayer 410365453 42 24
AddPlayer 407714931 33 17
AddPlayer 1701740109 40 21
AddPlayer 2106451901 11 19
AddPlayer 1548178560 20 29
AddPlayer 1904111423 48 28
AddPlayer 821262849 5 9
AddPlayer 1920781642 12 17
IncreasePlayerIDLevel 573290959 2
GetPercentOfPlayersWithScoreInBounds 48 27 0 0
AddPlayer 1176703222 43 17
AddPlayer 880790901 18 29
RemovePlayer 1426646260
GetPercentOfPlayersWithScoreInBounds 20 12 0 3
AddPlayer 1111397085 3 27
AddPlayer 1876673026 170595515 8
AddPlayer 1680577950 20 19
AddPlayer 681478560 48 12
AddPlayer 591659412 4 18
IncreasePlayerIDLevel 117219421 2
AddPlayer 1131152157 11 25
AverageHighestPlayerLevelByGroup 0 197
AddPlayer 1584346441 18 17
IncreasePlayerIDLevel 1111397085 8
IncreasePlayerIDLevel 1267591595 2
AddPlayer 1519655276 42 20
AddPlayer 374801899 27 27
AddPlayer 1835892492 45 21
GetPercentOfPlayersWithScoreInBounds 18 24 0 0
AddPlayer 226881231 25 12
AddPlayer 424218861 43 6
AddPlayer 136048361 29 29
AddPlayer 672105857 4 28
AddPlayer 1327196655 8 7
AddPlayer 800270626 12 4
RemovePlayer 0
AddPlayer 337873923 20 30
RemovePlayer 402491027
AddPlayer 1594212264 40 23
GetPercentOfPlayersWithScoreInBounds 2 13 0 0
AddPlayer 126556788 10 20
AddPlayer 873497197 6 1
AddPlayer 388183459 2 12
AddPlayer 157399942 14 30
AddPlayer 819570145 43 29
AddPlayer 418855739 39 9
GetPercentOfPlayersWithScoreInBounds 7 23 0 0
AddPlayer 1222744154 35 18
AddPlayer 1567750225 35 9
AverageHighestPlayerLevelByGroup 28 1
AddPlayer 1955578056 35 12
AddPlayer 1622037716 2 4
AddPlayer 1547292787 29 11
AddPlayer 1159619018 9 29
AddPlayer 405451889 45 16
AddPlayer 26757953 24 13
AddPlayer 1340672839 29 1910059364
AddPlayer 498103316 25 1
AddPlayer 208201851 40 31
AddPlayer 433110367 36 4
AddPlayer 1917621704 48 13
MergeGroups 3 47
AverageHighestPlayerLevelByGroup 0 279
AddPlayer 284681865 14 30
RemovePlayer 292597984
GetPercentOfPlayersWithScoreInBounds 7 5 0 0
AddPlayer 986989885 29 13
GetPercentOfPlayersWithScoreInBounds 0 26 0 0
AddPlayer 592284016 10 1
AddPlayer 1410242033 5 10
AddPlayer 578340230 1 6
AddPlayer 1101512853 13 30
RemovePlayer 1176703222
AddPlayer 1434951693 33 5
GetPercentOfPlayersWithScoreInBounds 0 20 0 0
AddPlayer 30229198 46 17
AddPlayer 1457355734 12 17
IncreasePlayerIDLevel 254192239 2
AddPlayer 1334611632 45 18
AddPlayer 1546241146 48 18
AddPlayer 725541975 26 29
GetPercentOfPlayersWithScoreInBounds 13 30 0 0
AddPlayer 2000787568 4 12
AddPlayer 1107178934 16 24
AverageHighestPlayerLevelByGroup 0 221
AddPlayer 214303116 16 20
AddPlayer 1249058770 42 4
AddPlayer 1074960022 42 28
AddPlayer 1429499151 47 6
AddPlayer 1589459626 43 8
AddPlayer -10 9 6
AddPlayer 1043101346 3 22
AddPlayer 433898889 48 20
AddPlayer 987100251 21 12
AddPlayer 1967240678 17 29
AddPlayer 1521289279 28 18
AddPlayer 1992570826 20 22
AddPlayer 2015632323 19 11
AddPlayer 1950079739 7 -5
AddPlayer 1827862210 14 17
AddPlayer 1665678240 9 10
AddPlayer 1178954307 26 16
AddPlayer 0 32 5
AddPlayer 1954604009 27 7
AddPlayer 1310998039 10 14
AverageHighestPlayerLevelByGroup 48 18
AddPlayer 751659609 48 4
AddPlayer 2044119320 3 17
AddPlayer 1272523708 24 14
AddPlayer 2087487038 39 15
AddPlayer 591659412 46 30
AddPlayer 940488069 43 31
AddPlayer 477449675 34 2
AddPlayer 1192913407 30 7
AddPlayer 71325527 17 28
GetPercentOfPlayersWithScoreInBounds 19 2 0 0
AddPlayer 1658335607 3 31
AddPlayer 2028019316 -6 6
AddPlayer 1421553437 1 14
ChangePlayerIDScore 443810688 18
AddPlayer 92966626 35 21
AddPlayer 1638475469 24 31
AverageHighestPlayerLevelByGroup 4 5994
MergeGroups 13 10
MergeGroups 44 -10
AddPlayer 648277668 24 11
AddPlayer 1659492861 13 23
GetPercentOfPlayersWithScoreInBounds 0 26 0 0
GetPercentOfPlayersWithScoreInBounds 0 30 0 0
AddPlayer 1285168204 8 6
AddPlayer 1573195313 13 3
AddPlayer 143551887 25 27
AddPlayer 127761878 45 6
AddPlayer 393017497 22 23
GetPercentOfPlayersWithScoreInBounds 12 17 0 0
RemovePlayer 1443423524
ChangePlayerIDScore -7 21
AddPlayer 2114550991 5 17
MergeGroups 39 5
IncreasePlayerIDLevel 158283713 1
AddPlayer 1049165804 12 19
AddPlayer 906043431 6 19
IncreasePlayerIDLevel 1315488492 7
AddPlayer 1295250049 20 4
AddPlayer 1604465808 16 27
AddPlayer 1692143556 3 17
AddPlayer 309332857 24 16
AddPlayer 410365453 10 17
AddPlayer 1260275569 3 16
ChangePlayerIDScore 1327196655 -1
AverageHighestPlayerLevelByGroup 0 6907
AverageHighestPlayerLevelByGroup 0 405
AddPlayer 1222471002 10 8
AddPlayer 1223778779 11 25
AverageHighestPlayerLevelByGroup 35 17
AddPlayer -5 32 6
AddPlayer 1429499151 41 27
RemovePlayer 786464942
AddPlayer 921669264 0 12
AddPlayer 121182302 25 18
ChangePlayerIDScore 206498536 13
AddPlayer 1623002775 25 21
ChangePlayerIDScore 112336039 3
AddPlayer 1138843285 29 24
AddPlayer 1867319485 30 10
RemovePlayer 1768474931
AddPlayer 117794119 30 15
MergeGroups 9 41
AddPlayer 230142374 28 30
AddPlayer 2086781448 16 12
AddPlayer 488407704 3 25
AddPlayer 1010198409 29 2
AddPlayer 719639945 3 3
GetPercentOfPlayersWithScoreInBounds 0 14 0 3
AddPlayer 711678941 20 25
AddPlayer 1925093978 14 2015809879
AddPlayer 692659424 33 7
RemovePlayer 1549764764
AddPlayer 1696111707 12 5
ChangePlayerIDScore 641430186 26
AddPlayer 680291059 34 24
MergeGroups 35 29
AddPlayer 1657385656 9 2
MergeGroups 9 23
IncreasePlayerIDLevel 1236542827 4
MergeGroups 2 9
AddPlayer 2139737645 20 13
AddPlayer 672064372 5 8
AddPlayer 1627526034 48 2
IncreasePlayerIDLevel 1661383754 4
AddPlayer 454896531 47 -9
AddPlayer 860249341 39 26
MergeGroups 2095766326 12
AddPlayer 600365764 41 11
AddPlayer 622247132 10 15
AddPlayer 1856899565 18 17
AddPlayer 316782479 37 28
AddPlayer 950671204 34 10
IncreasePlayerIDLevel 1343502100 1
GetPercentOfPlayersWithScoreInBounds 0 10 0 7
AddPlayer 855160616 12 10
IncreasePlayerIDLevel 2016246506 8
ChangePlayerIDScore 680161225 16
AddPlayer 1702647949 24 29
AddPlayer 1266725892 42 25
AddPlayer 1938812375 27 19
AddPlayer 1633045234 40 22
AddPlayer 1997525400 46 17
AddPlayer 168651320 36 23
AddPlayer 727532957 40 22
AddPlayer 382131549 42 1
AddPlayer 490057695 -5 11
AddPlayer 810981713 1 6
AddPlayer 1658410968 39 13
AddPlayer 503227611 40 8
IncreasePlayerIDLevel 2044119320 2
AddPlayer 1539363201 35 24
AddPlayer 239001373 20 -3
AddPlayer 791609135 43 24
AddPlayer 1866238482 19 5
AddPlayer 1825932294 1 23
AddPlayer 1218683066 33 25
MergeGroups 16 21
GetPercentOfPlayersWithScoreInBounds 0 6 0 0
AddPlayer 2038152653 24 2134764726
MergeGroups 47 -10
AddPlayer 1652723067 20 5
AddPlayer 1471582952 1 15
MergeGroups 21 29
ChangePlayerIDScore 625526979 12
MergeGroups 29 39
AddPlayer 475095483 16 13
AddPlayer 622247132 26 14
AddPlayer 742769583 17 7
AddPlayer 1161796297 33 12
AddPlayer 353079861 9 16
AddPlayer 773376709 35 2034231675
AddPlayer 1325692342 1 10
IncreasePlayerIDLevel 0 2
AddPlayer 1063919934 4 11
AverageHighestPlayerLevelByGroup 0 463
AddPlayer 214949115 42 20
AddPlayer 2052271562 6 28
AddPlayer 774047106 4 16
AddPlayer 1194261272 39 10
AddPlayer 1845876505 45 12
ChangePlayerIDScore 1632506123 2
AddPlayer 616563453 17 25
AddPlayer 529417235 2127532156 19
ChangePlayerIDScore 1421553437 5
AverageHighestPlayerLevelByGroup 0 345
AddPlayer 423476933 43 10
RemovePlayer 1155432480
AverageHighestPlayerLevelByGroup 255744776 1
AddPlayer 414932825 43 1116035731
AddPlayer 1626906682 14 26
AddPlayer 1379746842 11 9
AddPlayer 1012442651 14 5
GetPercentOfPlayersWithScoreInBounds 47 1 7 7
AddPlayer 1442881832 11 7
AverageHighestPlayerLevelByGroup 5 67
ChangePlayerIDScore 2075238083 9
AddPlayer 979495371 35 1
AddPlayer 1827862210 27 26
AddPlayer 1465501505 1 20
RemovePlayer 1356033900
AddPlayer 142693445 10 20
AddPlayer 1405080015 13 88180265
MergeGroups 34 -6
AddPlayer 829495556 16 3
MergeGroups 2 10
AddPlayer -6 12 11
AddPlayer 1942149366 4 17
ChangePlayerIDScore 1272523708 25
AddPlayer 2019491029 21 -6
RemovePlayer 1584346441
GetPercentOfPlayersWithScoreInBounds 42 25 0 0
AddPlayer 423476933 44 1
AddPlayer 544789048 16 24
AddPlayer 1494199585 16 10
AddPlayer 1101512853 18 26
GetPercentOfPlayersWithScoreInBounds 0 13 0 0
MergeGroups 7 21
AddPlayer 415137896 25 3
AddPlayer 1062057391 6 29
RemovePlayer 1069350035
AddPlayer -9 39 18
AddPlayer 1274734112 10 22
ChangePlayerIDScore 1992570826 2
AddPlayer 335785618 20 24
AddPlayer 1914767608 45 10
AddPlayer 1817563209 26 5
AddPlayer 418855739 11 3
AddPlayer 1262453719 11 30
AddPlayer -4 9 31
AddPlayer 1150892451 6 -9
ChangePlayerIDScore 276566142 5
AddPlayer 11726796 18 9
AddPlayer 1739817753 20 20
AddPlayer 1618454910 17 11
AddPlayer 487445499 48 27
AddPlayer 1064216334 12 24
AddPlayer 1827676089 18 27
RemovePlayer 135046408
MergeGroups 33 35
RemovePlayer 1367720678
AddPlayer 1105848007 38 30
AddPlayer 1002226069 31 20
GetPercentOfPlayersWithScoreInBounds 0 11 0 0
AddPlayer 1560032872 18 30
AddPlayer 950870877 33 18
MergeGroups 31 28
AddPlayer 111592769 35 22
AddPlayer 1299562090 9 8
ChangePlayerIDScore 95233292 5
AddPlayer 1756855808 35 24
GetPercentOfPlayersWithScoreInBounds 42 1 0 0
MergeGroups 30 25
IncreasePlayerIDLevel 313661208 4
IncreasePlayerIDLevel 1266725892 6
ChangePlayerIDScore 1745662501 15
GetPercentOfPlayersWithScoreInBounds 0 18 0 0
AddPlayer 786442465 26 3
AddPlayer -1 30 13
RemovePlayer 1222744154
AddPlayer 1946789670 21 14
MergeGroups 35 9
AddPlayer 1543554444 1159475042 8
MergeGroups 17 43
AddPlayer 1384720613 12 25
AddPlayer 395766735 27 31
AddPlayer -4 27 28
AddPlayer 1160431241 28 14
AddPlayer 1316793113 32 1919955967
AddPlayer 356893669 24 15
MergeGroups 30 3
AddPlayer 513548599 7 26
MergeGroups 45 34
IncreasePlayerIDLevel 1797181183 5
AddPlayer 1244362511 38 14
AddPlayer 1437069621 41 17
AddPlayer 710392521 23 -8
RemovePlayer 104235150
AddPlayer 664801287 32 5
AddPlayer 35648063 20 19
AddPlayer 370078619 15 8
AddPlayer 312411121 17 17
ChangePlayerIDScore 388183459 19
AddPlayer 1032034278 34 29
IncreasePlayerIDLevel 395766735 -1
AverageHighestPlayerLevelByGroup 14 22
RemovePlayer 305858597
AddPlayer 405451889 18 22
AddPlayer 763343513 22 20
AddPlayer 2065200340 33 2
AddPlayer 1541119558 8 -5
RemovePlayer 529087533
AddPlayer 596839194 44 20
AverageHighestPlayerLevelByGroup 0 520
IncreasePlayerIDLevel 1873017116 2
AddPlayer 1735083670 20 24
AddPlayer 830858484 19 13
MergeGroups 11 30
AddPlayer 527203455 40 5
ChangePlayerIDScore 509945807 3
AddPlayer 1759323298 35 18
AddPlayer 1391923344 18 11
ChangePlayerIDScore 1327196655 14
AverageHighestPlayerLevelByGroup 36 62
IncreasePlayerIDLevel 697608453 8
MergeGroups 8 11
AddPlayer 930762819 46 29
IncreasePlayerIDLevel 1997525400 8
AddPlayer 1658847222 21 23
AddPlayer 970044713 5 20
AddPlayer 217398328 28 7
AddPlayer 1969862321 25 28
ChangePlayerIDScore 344852872 20
AddPlayer 596631227 46 25
