Init 34 24
AddPlayer 1335493954 18 13
AddPlayer -5 19 4
AddPlayer 699196534 25 17
AverageHighestPlayerLevelByGroup 30 17
MergeGroups 6 31
AddPlayer 344919887 13 11
AddPlayer 1530410415 27 2
AddPlayer 1914795123 30 17
AddPlayer 961097238 16 7
AddPlayer 695446950 27 1
ChangePlayerIDScore 1348358455 16
AddPlayer 992980373 7 13
AddPlayer 412485708 22 4
AddPlayer -1 9 10
AddPlayer 368670672 15 3
AddPlayer 309521133 -2 19
AddPlayer 1223265104 2 15
AverageHighestPlayerLevelByGroup 22 6
AddPlayer 2048418688 3 20
RemovePlayer 72488131
RemovePlayer 838646726
AddPlayer 103952412 29 13
AddPlayer 1600868992 26 15
AddPlayer 803120591 2124930424 19
AddPlayer 166001063 20 10
AddPlayer 228491550 34 18
AddPlayer 681950882 34 6
ChangePlayerIDScore 406406086 9
AddPlayer 1271067974 31 13
AddPlayer 808487510 17 21
AddPlayer 1898573677 23 23
AddPlayer 1330170264 13 10
AddPlayer 89805381 1 24
ChangePlayerIDScore 1957256247 23
AddPlayer 1554267471 24 2
AddPlayer 1977924853 10 6
GetPercentOfPlayersWithScoreInBounds 0 15 9 9
ChangePlayerIDScore 271320373 17
AverageHighestPlayerLevelByGroup 0 92
AddPlayer 2010363710 34 16
AddPlayer 1348355143 31 7
AddPlayer 1637820738 1644066832 4
IncreasePlayerIDLevel 566761168 1
AddPlayer 211607481 18 10
AddPlayer 491731924 12 19
AddPlayer 2090731342 29 17
AddPlayer 413366394 6 21
AddPlayer 652925805 6 5
AddPlayer 1735725754 22 19
AddPlayer 538890897 7 10
ChangePlayerIDScore 1530410415 15
AddPlayer 125342516 7 21
AddPlayer 1601151219 16 5
MergeGroups 2 19
AddPlayer 1238340088 14 6
AddPlayer 1235744592 32 5
RemovePlayer 1103129503
AddPlayer 1920799485 18 10
GetPercentOfPlayersWithScoreInBounds 0 4 0 0
AddPlayer 1884626381 21 20
MergeGroups 31 8
AddPlayer 1841958308 18 24
AddPlayer 1473882216 21 20
AddPlayer 708488555 12 23
MergeGroups 19 10
AddPlayer 1599219907 34 21
AddPlayer 2025437161 18 19
AddPlayer 818672798 19 18
AddPlayer 586488481 27 18
AddPlayer 749251399 12 12
AddPlayer 1133268656 3 2
AddPlayer 310579852 15 3
AddPlayer 1256429088 28 542777036
AddPlayer 1689132155 1433420421 8
GetPercentOfPlayersWithScoreInBounds 13 6 0 0
AddPlayer 1107568819 27 13
AddPlayer 2097343864 28 22
AddPlayer 548713900 18 14
AddPlayer 747450791 24 9
AddPlayer 1825985885 8 2
AddPlayer 463724318 11 3
AddPlayer 441561644 24 10
AverageHighestPlayerLevelByGroup 21 8
AddPlayer 1243125140 26 2
AddPlayer 1735977692 11 21
AddPlayer 412051318 6 15
AddPlayer 893456419 14 7
AddPlayer 74949514 2 20
AddPlayer 1168630284 23 1
AddPlayer 1118369595 14 6
AddPlayer 1736973554 3 24
AddPlayer 1750888669 7 -2
AddPlayer 1386508406 29 4
AddPlayer 258136186 9 11
AddPlayer 2009528886 27 1
AddPlayer 76571568 20 24
AddPlayer 542351364 33 8
AddPlayer 330089555 26 16
AddPlayer 1789125771 6 -3
AddPlayer 1796412405 11 15
MergeGroups 29 1
AddPlayer 342767112 29 1
AddPlayer 802601415 1 5
AddPlayer 861653309 13 7
ChangePlayerIDScore 1825985885 1
AddPlayer 61039162 17 9
AddPlayer 70895731 2 15
AddPlayer 1972089526 28 22
AddPlayer 1514702710 15 21
AddPlayer 1912787728 1 24
AddPlayer 794644865 12 17
AverageHighestPlayerLevelByGroup 14 4
AddPlayer 1041518451 10 5
AddPlayer 230133013 229446770 10
AddPlayer 528137202 11 12
AddPlayer 1587124930 17 1810943508
AddPlayer 463287027 21 24
AddPlayer 571817027 24 11
AddPlayer 330375905 25 23
AddPlayer 209034796 11 22
AddPlayer 117247955 20 16
AddPlayer 2050998012 33 6
AddPlayer 1066965167 32 6
IncreasePlayerIDLevel 2009528886 2
AddPlayer 1832228073 11 13
RemovePlayer 410840554
AddPlayer 1871474124 21 14
AddPlayer 1098760265 7 24
AddPlayer 1103293940 7 22
GetPercentOfPlayersWithScoreInBounds 1 -3 1 0
AddPlayer 711384288 23 11
AddPlayer 1117510712 34 1
AddPlayer 953346933 12 9
AddPlayer -9 7 12
AddPlayer 89805381 14 15
AddPlayer 1000060451 -2 7
GetPercentOfPlayersWithScoreInBounds 27 18 0 0
AddPlayer 627401624 34 3
AverageHighestPlayerLevelByGroup 0 5826
AddPlayer 281935277 4 -2
AddPlayer 961567654 973117701 5
AddPlayer -8 31 9
AddPlayer 1514360483 1278930361 3
AddPlayer 1521932642 17 23
IncreasePlayerIDLevel 276515124 3
MergeGroups 33 1
AddPlayer 1599219907 26 12
AddPlayer 201439502 24 1
AddPlayer 1418358629 11 7
AddPlayer 461360794 2 24
AddPlayer 1683528346 7 17
AddPlayer 1896171091 23 21
AddPlayer 0 19 13
AddPlayer 688757134 1 20
AddPlayer 1491721193 31 1
ChangePlayerIDScore 846487050 16
AddPlayer 732505252 11 2
IncreasePlayerIDLevel 399695185 6
AddPlayer 188626578 13 6
RemovePlayer 1224384758
AddPlayer 245104822 23 4
AddPlayer 485173680 11 15
AddPlayer 389730379 8 19
AverageHighestPlayerLevelByGroup 0 263
AddPlayer 653698818 2 8
AddPlayer 1924464531 33 8
GetPercentOfPlayersWithScoreInBounds 0 11 0 0
MergeGroups 13 14
AddPlayer 658689424 29 3
AddPlayer 1272963647 4 16
MergeGroups 19 1022239580
AddPlayer 1652568763 2 23
AddPlayer 528137202 21 7
IncreasePlayerIDLevel 1165630456 3
AddPlayer 1838469312 34 8
AddPlayer 755501922 11 5
AddPlayer 733721357 15 3
AddPlayer 1459276898 24 6
IncreasePlayerIDLevel 1103293940 8
AddPlayer 1675102961 8 9
AddPlayer 1570071660 28 8
AddPlayer 1922741671 15 19
AddPlayer 1258576743 18 12
AddPlayer 706625008 6 21
AddPlayer 869668083 29 18
GetPercentOfPlayersWithScoreInBounds 0 18 0 0
AddPlayer 1883336846 32 4
AddPlayer 1883065630 2 1
AddPlayer 1725481084 6 -10
AddPlayer 367270102 8 6
AddPlayer 479655475 22 19
AddPlayer 360563418 31 2
AddPlayer -1 14 3
AddPlayer 1026149336 24 11
AddPlayer 1730977669 30 11
AddPlayer 336178725 1 18
AddPlayer 1618385446 31 20
AddPlayer -8 31 7
AddPlayer 1692972472 13 1
RemovePlayer 711384288
RemovePlayer 1125107384
AverageHighestPlayerLevelByGroup 6 10
AddPlayer -1 20 5
IncreasePlayerIDLevel 2095195757 1
AddPlayer 270175143 5 21
ChangePlayerIDScore 1855004184 22
MergeGroups 31 33
AddPlayer 1211932102 15 15
AddPlayer 473307151 1928172045 3
AddPlayer 1928834244 6 15
AddPlayer 455007544 17 11
AddPlayer 21290628 21 6
AddPlayer 2010219157 14 9
AddPlayer 1039601449 21 16
RemovePlayer 1618385446
AddPlayer 609488619 8 3
AddPlayer 1241479937 27 24
AddPlayer 859647887 31 18
AddPlayer 1781511681 31 7
ChangePlayerIDScore 53078598 4
AddPlayer 1570012391 11 337249892
IncreasePlayerIDLevel 1143537187 4
RemovePlayer 2048418688
AddPlayer 264981610 9 23
AddPlayer 1873918763 1 2084088050
AddPlayer 624672115 28 8
AddPlayer 1531195851 9 9
AddPlayer 1337093994 6 14
AddPlayer 1132157272 24 7
AddPlayer 993501559 7 11
AddPlayer 1886329650 18 18
AddPlayer 1180409132 27 2
AddPlayer 520591534 3 16
AddPlayer 1935414763 33 24
AddPlayer 2004847160 27 12
AddPlayer 1817221385 25 19
AddPlayer 2073665050 10 21
AddPlayer 252267690 18 14
AddPlayer 1276873793 7 18
AddPlayer 170125282 2 20
ChangePlayerIDScore 1244824545 12
AddPlayer 1533654563 23 16
AddPlayer 1869879592 24 20
AddPlayer 1224787190 9 4
AddPlayer 1566747550 7 20
GetPercentOfPlayersWithScoreInBounds 29 1 0 0
AddPlayer 1254880757 20 10
AddPlayer 1065008533 12 17
IncreasePlayerIDLevel 455007544 3
AddPlayer 1282909004 18 19
RemovePlayer 413366394
AddPlayer 327399019 32 23
AddPlayer 734881405 20 4
AverageHighestPlayerLevelByGroup 9 3
ChangePlayerIDScore 255196474 9
AddPlayer 886287269 22 12
AddPlayer 1048813033 15 11
AddPlayer 583045459 10 23
AddPlayer 1138506169 29 1
AddPlayer 1073897028 10 16
AddPlayer 2049605985 27 6
AddPlayer 20588755 11 -1
AddPlayer 406406086 20 12
GetPercentOfPlayersWithScoreInBounds 0 23 0 0
AddPlayer 657008639 12 24
AddPlayer 950423463 24 14
AddPlayer 1307167279 15 21
AddPlayer 504670065 3 13
AddPlayer 57129718 17 10
AverageHighestPlayerLevelByGroup 7 10
AddPlayer 70316491 21 15
RemovePlayer 595579870
AddPlayer 2082444229 13 7
AddPlayer 1287599720 18 14
AddPlayer 1031203228 8 15
AddPlayer 1250324649 25 14
AddPlayer 118494449 26 4
RemovePlayer 61039162
AddPlayer 1075252638 29 21
MergeGroups 11 1
RemovePlayer 639409486
AverageHighestPlayerLevelByGroup 12 19
AddPlayer 1907753626 18 3
AddPlayer 970185380 2 7
AddPlayer 1498875406 34 4
AddPlayer 1961005515 1628362248 22
AddPlayer 541523369 9 11
AddPlayer 1361507519 23 18
AddPlayer 178056528 10 18
AddPlayer 1993832369 24 9
AddPlayer 833272186 25 8
AddPlayer 524091673 27 19
AddPlayer 513065010 9 5
IncreasePlayerIDLevel 2050998012 -10
AddPlayer 2024291140 21 23
AddPlayer 132968950 11 13
AddPlayer 1135564826 26 15
AddPlayer 1676580004 15 23
ChangePlayerIDScore 1168630284 22
AverageHighestPlayerLevelByGroup 2 31
AddPlayer 612949219 13 15
AddPlayer 1124835599 13 7
AddPlayer 502604553 33 22
AddPlayer 690341201 33 5
AddPlayer 54183562 13 15
GetPercentOfPlayersWithScoreInBounds 31 22 0 0
AddPlayer 46669237 21 14
MergeGroups 23 12
AddPlayer 37687693 15 9
AverageHighestPlayerLevelByGroup 23 42
AddPlayer 2110808871 2 5
AddPlayer 1956298139 30 22
AddPlayer 2045226327 3 23
AddPlayer 1316935229 8 2
AddPlayer 1174090532 16 22
IncreasePlayerIDLevel 802601415 8
AddPlayer 537656300 3 18
GetPercentOfPlayersWithScoreInBounds 0 12 0 0
AddPlayer 1690833517 9 4
RemovePlayer 1047526029
AddPlayer 458153578 16 11
AddPlayer 1654205156 20 9
AddPlayer -3 27 17
ChangePlayerIDScore 708488555 6
RemovePlayer 2079070836
AddPlayer 863447655 6 17
AddPlayer 948092418 25 18
AddPlayer 1534924235 21 16
AddPlayer 1031571306 12 15
AddPlayer 1362545661 6 22
AddPlayer 1656717139 934770633 5
AddPlayer 1910650518 13 1
ChangePlayerIDScore 808487510 11
AddPlayer 934169476 22 6
AddPlayer 1039777248 24 12
AddPlayer 945131804 3 15
AddPlayer 1908574892 10 4
AddPlayer 906482680 2 24
RemovePlayer 263129101
ChangePlayerIDScore 1098760265 13
AddPlayer 510895216 24 13
AddPlayer 2106975898 10 17
AddPlayer 109058239 7 22
AddPlayer 1163166064 4 18
AddPlayer 1095806357 24 6
AddPlayer 648411204 26 4
GetPercentOfPlayersWithScoreInBounds 0 3 0 0
RemovePlayer 841360848
RemovePlayer 520591534
AddPlayer 1728863900 6 -9
AverageHighestPlayerLevelByGroup 888042679 1
AddPlayer 1358187262 10 14
AddPlayer 828730413 19 19
MergeGroups 22 16
AddPlayer 791881153 27 2
IncreasePlayerIDLevel 54183562 1
AverageHighestPlayerLevelByGroup 32 9993
AddPlayer 639932544 16 19
IncreasePlayerIDLevel -9 6
AddPlayer 2056863919 31 16
AddPlayer 502604553 4 16
AddPlayer 1124881928 9 5
AddPlayer 1960493641 12 11
AddPlayer 1359106741 27 23
AddPlayer 1287660770 34 4
AddPlayer 391816016 11 14
AddPlayer 403516689 10 19
AddPlayer 121347677 7 21
AddPlayer 113010670 5 2
ChangePlayerIDScore 755501922 -4
AddPlayer 2054727207 9 19
MergeGroups 34 14
AddPlayer 1763626200 5 2
AddPlayer 1478008755 20 24
IncreasePlayerIDLevel 201439502 7
AddPlayer 94359228 24 23
AddPlayer 1129257103 30 19
AddPlayer 1324915196 10 5
AddPlayer 976104611 23 15
AddPlayer 461360794 21 2
AddPlayer 734359399 32 5
AddPlayer 1256043265 9 5
AddPlayer 1774933664 22 6
GetPercentOfPlayersWithScoreInBounds 14 7 0 0
AddPlayer 981536236 9 -2
AverageHighestPlayerLevelByGroup 0 389
AddPlayer 2031373313 5 7
IncreasePlayerIDLevel 1124835599 1
AddPlayer 1415201291 29 13
AddPlayer 1299644736 13 20
AddPlayer 999948793 6 4
AddPlayer 1882716942 27 15
AddPlayer 109058239 34 7
AddPlayer 1841724464 8 10
AddPlayer 806744689 1 13
AddPlayer 820034447 25 17
AddPlayer 136065857 27 8
AddPlayer 1319413414 8 6
ChangePlayerIDScore 893456419 4
AddPlayer 342737769 27 22
AddPlayer 1233983965 19 9
AverageHighestPlayerLevelByGroup 0 10
MergeGroups 33 24
AddPlayer 1994304702 15 1
AddPlayer 787054163 29 21
AddPlayer 2076891899 17 17
RemovePlayer 1530410415
AddPlayer 1479537971 32 5
AddPlayer 180597925 13 9
AddPlayer 1626107468 14 10
AddPlayer 1352355215 13 5
AddPlayer 1031981712 14 11
AddPlayer 43955844 5 22
IncreasePlayerIDLevel 791881153 5
AddPlayer 481481905 34 2
ChangePlayerIDScore 454264163 12
AddPlayer 86236826 4 3
AddPlayer 277170413 28 9
IncreasePlayerIDLevel 1075252638 5
IncreasePlayerIDLevel 688757134 9
AddPlayer 1228870573 10 18
AddPlayer 1883381184 15 23
AddPlayer 541646816 20 11
AddPlayer 327879706 1 23
AddPlayer 1397502750 28 15
IncreasePlayerIDLevel 844544647 7
IncreasePlayerIDLevel 291151501 3
AddPlayer 1417721617 9 2
GetPercentOfPlayersWithScoreInBounds 34 16 0 0
AverageHighestPlayerLevelByGroup 1352561863 1
AddPlayer 2110790172 14 21
AddPlayer 475937323 27 13
AddPlayer 893004451 27 16
RemovePlayer 132968950
IncreasePlayerIDLevel 467547502 8
IncreasePlayerIDLevel -3 6
AddPlayer 1807667127 30 15
MergeGroups 19 32
AddPlayer 1630186932 3 16
AddPlayer 2022022387 16 22
AddPlayer 1436665259 18 12
AddPlayer 1661455502 1 17
RemovePlayer 699196534
AverageHighestPlayerLevelByGroup 1650779712 1
AddPlayer 2036168794 23 7
AddPlayer 1275355370 23 18
AddPlayer 1152694432 31 -4
AddPlayer 890343486 18 16
GetPercentOfPlayersWithScoreInBounds 7 14 0 8
AddPlayer 1934657506 18 6
AddPlayer 716101799 2 12
IncreasePlayerIDLevel 1223265104 1
AddPlayer 1097779547 6 15
GetPercentOfPlayersWithScoreInBounds 0 8 0 0
AddPlayer 889095593 25 18
IncreasePlayerIDLevel 695446950 7
AddPlayer 72397114 8 1
AddPlayer 1343527812 15 20
AddPlayer 2127261759 24 16
AddPlayer 1645584665 7 10
AddPlayer 1479546057 20 12
AddPlayer 1011475008 3 19
RemovePlayer 69937446
AddPlayer 1293365172 24 17
AddPlayer 1131343791 27 18
AddPlayer 1726061326 17 8
AddPlayer 415687962 15 9
MergeGroups 787939524 19
AddPlayer 603125397 4 15
IncreasePlayerIDLevel 595999820 6
AddPlayer 529901044 1981517988 23
AverageHighestPlayerLevelByGroup 21 7
IncreasePlayerIDLevel 1675102961 -3
AddPlayer 1960617562 23 17
GetPercentOfPlayersWithScoreInBounds 29 16 0 0
GetPercentOfPlayersWithScoreInBounds 7 20 0 0
MergeGroups 17 15
AddPlayer 1678851038 11 13
AverageHighestPlayerLevelByGroup 0 392
ChangePlayerIDScore 1073897028 15
AddPlayer 691867437 17 17
AddPlayer 1058306343 34 15
RemovePlayer 1339526287
AddPlayer 716101799 9 14
AddPlayer 1073801284 12 19
ChangePlayerIDScore 227043151 14
AddPlayer 1162688422 12 7
AddPlayer 1928260844 30 11
MergeGroups 33 11
MergeGroups 8 34
AddPlayer 1922313916 28 3
AddPlayer 633524550 4 19
AddPlayer 1452150191 20 21
AddPlayer 1118369595 6 15
MergeGroups 27 28
AddPlayer -3 8 17
AddPlayer 1926155615 25 10
