Init 95 158
AddPlayer 1201028845 85 7
AddPlayer 738136780 25 53
GetPercentOfPlayersWithScoreInBounds 0 16 0 0
AverageHighestPlayerLevelByGroup 0 86
AddPlayer 2048654957 5 133
AddPlayer 1981850997 52 34
AddPlayer 739149877 91 152
IncreasePlayerIDLevel 269438344 3
AddPlayer 1015191436 71 156
AddPlayer 421793372 34 51
AddPlayer 448874672 76 4
AddPlayer 1578343130 20 1
AddPlayer 1528928023 49 83
AddPlayer 1297196901 41 94
IncreasePlayerIDLevel 1987856578 4
AddPlayer 1895052015 62 115
AddPlayer 1338476414 79 35
AddPlayer 1015437632 34 75
AddPlayer 2032793982 37 75
AverageHighestPlayerLevelByGroup 11 1
AddPlayer 2110875634 80 8
AddPlayer 314720227 93 66
AverageHighestPlayerLevelByGroup 4 1
AddPlayer 1240772144 71 158
AddPlayer 1204509352 93 52
AddPlayer 683394611 48 106
AddPlayer 83166887 61 13
AddPlayer 1319071023 26 143
AverageHighestPlayerLevelByGroup 27 1
AddPlayer 81135587 21 111
AddPlayer 1412660581 1120009154 96
AddPlayer 0 84 113
AddPlayer 2008877646 43 84
AddPlayer 183501523 42 35
IncreasePlayerIDLevel 1720270687 7
AddPlayer 1060741182 10 8
AddPlayer 1546446646 64 87
AddPlayer 973405656 79 99
AddPlayer 128433353 87 137
AddPlayer 96379131 90 104
IncreasePlayerIDLevel 230063741 1
AddPlayer 1348670600 24 32
AddPlayer 1832387001 7 155
AddPlayer 654285699 51 79
AddPlayer 882034503 60 58
AddPlayer 875912375 92 25
IncreasePlayerIDLevel 384329195 8
AddPlayer 136403797 58 26
AddPlayer 1591464901 14 146
AddPlayer 1157281858 29 131
AddPlayer 194102724 30 37
AddPlayer 1650879703 38 152
AddPlayer 144803019 35 108
GetPercentOfPlayersWithScoreInBounds 58 118 0 0
AddPlayer 1270850571 -9 51
AddPlayer 1788741158 14 42
AddPlayer 1459018882 83 107
AddPlayer 1996171189 92 75
ChangePlayerIDScore -3 43
AddPlayer 1311645504 5 19
AddPlayer 1860445486 42 56
AddPlayer 1212382444 59 89
AddPlayer 1832387001 72 135
AddPlayer 2118503791 20 46
AddPlayer 1523843721 82 45
AddPlayer 1796730159 93 102
AddPlayer 1619728394 18 -1
AddPlayer 1542557610 88 97
AddPlayer 2135692891 76 121
AddPlayer 136403797 70 57
RemovePlayer -6
AddPlayer 449986914 20 83
IncreasePlayerIDLevel 1311645504 9
AddPlayer 538549177 40 86
AddPlayer 1997009381 82 156
ChangePlayerIDScore 1297196901 102
ChangePlayerIDScore 1159240671 6
AddPlayer 227199489 18 18
AddPlayer 1940515002 42 45
AddPlayer 1579360241 54 129
ChangePlayerIDScore 1171598673 111
AddPlayer 2048191432 60 2
AddPlayer 873762371 53 73
GetPercentOfPlayersWithScoreInBounds 44 95 0 0
AddPlayer 157012602 90 11
AddPlayer -6 30 49
AddPlayer 309922813 70 3
AddPlayer 1189420494 75 41
AddPlayer 480160730 83 76
AddPlayer 1920268664 75 130
AddPlayer 717551095 12 40
AddPlayer 121004416 93 97
AddPlayer 2077986154 40 88
GetPercentOfPlayersWithScoreInBounds 11 35 0 0
ChangePlayerIDScore 543769446 91
AddPlayer -8 60 117
AddPlayer 1663200216 62 97
AverageHighestPlayerLevelByGroup 51 1
AddPlayer 1086145615 46 63
AddPlayer 1472273697 36 32
GetPercentOfPlayersWithScoreInBounds 48 106 0 0
AddPlayer 2074814955 81 130
AddPlayer 793695534 61 151
AddPlayer 1523311849 23 30
AddPlayer 698230299 71 64
AddPlayer 1632337269 3 68
AddPlayer 752004387 24 45
MergeGroups 260695246 79
AddPlayer 1586135669 43 85
AddPlayer 1311645504 18 16
MergeGroups 1540426224 54
AverageHighestPlayerLevelByGroup 0 4595
AddPlayer 1518071350 10 158
AddPlayer 1358043701 67 18
AddPlayer 162489688 40 70
MergeGroups 88 17
AddPlayer 240493230 39 138
AddPlayer 184503353 21 147
AddPlayer 1213532870 94 -7
GetPercentOfPlayersWithScoreInBounds 0 83 0 0
AddPlayer 1560781999 4 107
AddPlayer 1552265175 71 44
AddPlayer 1319071023 85 19
AddPlayer 1433909482 26 120
AverageHighestPlayerLevelByGroup 76 2
AddPlayer 1630289075 86 87
AddPlayer 1720181505 88 18
AddPlayer 474126464 6 151
AddPlayer 842601138 11 106
AddPlayer 117580417 20 32
AddPlayer 211549367 23 52
AddPlayer 1627186972 30 75
AddPlayer 1542557610 41 144
AddPlayer 881138571 42 55
AddPlayer 958970273 15 34
ChangePlayerIDScore 2096606630 92
GetPercentOfPlayersWithScoreInBounds 39 138 0 0
IncreasePlayerIDLevel 1109554971 4
AddPlayer 1674655647 10 88
AddPlayer 1628599360 62 85
AddPlayer 2112440369 20 103
AddPlayer 603128406 93 91
AddPlayer 1221429906 29 20
AddPlayer 493853354 12 83
AddPlayer 1812673290 53 115
AddPlayer 750768689 7 54
ChangePlayerIDScore 37736470 4
AddPlayer 923794498 56 95
AddPlayer 1900708139 47 75
IncreasePlayerIDLevel 1863758323 2
AddPlayer 125027461 72 71
AddPlayer 360064672 46 46
AddPlayer 1778801214 57 95
GetPercentOfPlayersWithScoreInBounds 19 136 0 0
MergeGroups 80 83
AddPlayer 1610928433 53 85
AddPlayer 329754117 77 53
RemovePlayer 227199489
IncreasePlayerIDLevel 91200149 6
AddPlayer 210904735 55 128
AddPlayer 269438344 40 54
GetPercentOfPlayersWithScoreInBounds 0 32 0 0
AddPlayer 1377523724 31 -5
AddPlayer 1041069988 85 137
AddPlayer 671301318 46 59
IncreasePlayerIDLevel -4 5
RemovePlayer 12071073
AddPlayer 940960339 35 69
AddPlayer 2057148001 80 75
AddPlayer 253617600 54 20
AddPlayer 1211927101 23 158
AddPlayer 1873423529 83 73
AddPlayer 1116465363 6 28
AddPlayer 1673136034 378946962 31
MergeGroups 88 50
ChangePlayerIDScore 1157281858 150
ChangePlayerIDScore 288592419 127
AddPlayer 1846530373 12 66
AddPlayer 22512461 59 44
AddPlayer 957900714 7 68
AddPlayer 2118066833 40 30
AddPlayer 1874609692 79 1
IncreasePlayerIDLevel 620256001 2
AddPlayer 1316204825 30 89
AddPlayer 1797251457 -2 130
AddPlayer 1316769110 95 106
AddPlayer 947975437 -2 9
AddPlayer 145067390 91 142
RemovePlayer 908121261
AddPlayer 1354212461 25 121
MergeGroups 29 -9
AddPlayer 975111631 61 84
AddPlayer 1709207213 33 33
AddPlayer 523059925 24 42
AddPlayer 1588591494 9 7
AddPlayer -7 4 25
AddPlayer 1998898609 95 66
RemovePlayer -1
IncreasePlayerIDLevel 2008877646 6
AddPlayer 231214445 52 98
AddPlayer 1871266442 25 124
AddPlayer 2138147854 88 35
AddPlayer 1059177538 4 120
AddPlayer 772284167 49 9
AddPlayer 870644018 9 8
AddPlayer 52961021 83 110
RemovePlayer 1240772144
AverageHighestPlayerLevelByGroup 86 7810
AddPlayer 823298179 36 140
AddPlayer 1356482280 84 23
AddPlayer 389304375 41 42
AddPlayer 2089203075 49 35
AddPlayer 532727477 24 91
AddPlayer 324034336 36 125
AddPlayer 1742761451 17 15
AddPlayer 1255603252 17 147
AddPlayer 420226354 43 102
AddPlayer 1847779865 38 144
AddPlayer 106039123 1 20
AddPlayer 470253816 85 148
ChangePlayerIDScore 128433353 149
AddPlayer 279299719 10 117
RemovePlayer 1619625934
AddPlayer 59916957 50 75
AddPlayer 244186325 23 38
AddPlayer 2027432834 44 155
AddPlayer 556626920 49 157
AddPlayer 78901575 39 112
MergeGroups 59 48
AddPlayer 1407109037 13 37
AddPlayer 1794399557 10 83
AddPlayer -8 51 120
IncreasePlayerIDLevel 1099003423 3
AddPlayer 834842294 7 112
AverageHighestPlayerLevelByGroup 17 4
AddPlayer 1831722398 -5 66
AddPlayer 363202282 24 157
AverageHighestPlayerLevelByGroup 47 2
AddPlayer 696166049 42 1
AddPlayer 1066608396 69 106
AddPlayer 1580459867 92 14
AddPlayer 242962149 7 106
GetPercentOfPlayersWithScoreInBounds 85 148 0 0
AverageHighestPlayerLevelByGroup 39 3
RemovePlayer 1313910615
AddPlayer 1662502169 53 145
RemovePlayer 1047837016
AddPlayer 1058355429 74 68
AddPlayer 995685314 78 158
AddPlayer 976416917 79 60
ChangePlayerIDScore 470253816 22
AddPlayer 1287824057 42 81
RemovePlayer 2048654957
AddPlayer 940960339 78 100
ChangePlayerIDScore 1086145615 141
ChangePlayerIDScore 1953660568 89
AddPlayer 1719200650 13 77
GetPercentOfPlayersWithScoreInBounds 0 44 0 0
RemovePlayer 1775598567
ChangePlayerIDScore 253617600 74
AddPlayer 421464720 11 110
AddPlayer 1441998985 12 150
AddPlayer 1213879673 41 49
ChangePlayerIDScore 1099003423 76
AddPlayer 1705750370 90 30
AddPlayer 1266434710 51 43
AddPlayer 306723059 60 76
AddPlayer 1734248052 36 17
RemovePlayer 995685314
AddPlayer 761979611 20 126
IncreasePlayerIDLevel 194102724 7
AddPlayer 1659450746 44 126
AverageHighestPlayerLevelByGroup -8 1
AddPlayer 1165150790 67 82
AddPlayer 239771084 27 29
AddPlayer 962660685 55 13
AddPlayer 0 28 100
AddPlayer 1696088357 19 137
GetPercentOfPlayersWithScoreInBounds 1026107029 17 0 0
AddPlayer 1226184212 16 142
IncreasePlayerIDLevel 159225488 3
AddPlayer 2020965176 59 106
MergeGroups 73 63
GetPercentOfPlayersWithScoreInBounds 0 14 0 0
AddPlayer 1071558360 17 -9
AddPlayer 421793372 80 64
AddPlayer 319639882 89 155
AddPlayer 27548218 29 91
AverageHighestPlayerLevelByGroup 0 120
GetPercentOfPlayersWithScoreInBounds 40 86 0 0
GetPercentOfPlayersWithScoreInBounds 87 149 0 0
AddPlayer 1445997318 80 122
AverageHighestPlayerLevelByGroup 30 3
AddPlayer 989548974 51 101
AddPlayer 695623819 93 151
AddPlayer 1633303840 65 54
IncreasePlayerIDLevel 510381866 9
RemovePlayer 2118066833
IncreasePlayerIDLevel 793695534 9
AddPlayer 1955379614 40 37
AddPlayer 1342609205 45 75
AddPlayer 208511228 38 52
AddPlayer 828328209 64 20
AddPlayer 1254790177 20 58
AddPlayer 1673690623 59 43
ChangePlayerIDScore 1116465363 118
AddPlayer 1392679659 60 76
MergeGroups 58 56
AddPlayer 2009506272 12 151
GetPercentOfPlayersWithScoreInBounds 0 119 0 0
AddPlayer 114642265 52 103
IncreasePlayerIDLevel 1455894022 3
RemovePlayer -7
IncreasePlayerIDLevel 734741463 4
RemovePlayer 194102724
MergeGroups 34 74
AddPlayer 1404217146 67 42
AddPlayer 1092812289 11 68
AverageHighestPlayerLevelByGroup 0 314
AddPlayer -6 10 19
AddPlayer 1185669660 88 86
ChangePlayerIDScore 976416917 28
IncreasePlayerIDLevel 500667767 3
GetPercentOfPlayersWithScoreInBounds 86 148 0 0
AddPlayer 781007544 30 72
GetPercentOfPlayersWithScoreInBounds 0 61 0 0
AddPlayer -10 47 147
ChangePlayerIDScore 2077986154 19
AddPlayer 1406857505 54 45
AddPlayer 973405656 52 63
AddPlayer 1130964326 72 1
AddPlayer 553750937 69 32
GetPercentOfPlayersWithScoreInBounds 0 42 0 0
AddPlayer 493853354 67 121
AddPlayer 1059608401 86 2
ChangePlayerIDScore -8 6
RemovePlayer 314690542
AddPlayer 580831598 94 7
AddPlayer 852418180 63 110
AverageHighestPlayerLevelByGroup 0 231
AddPlayer 1274722666 78 8
AddPlayer 278964083 93 31
AddPlayer 1870515932 38 157
AddPlayer 1451812041 35 120
AddPlayer 1270917543 74 125
IncreasePlayerIDLevel 1696088357 9
AddPlayer 352733034 26 73
RemovePlayer 2135692891
AverageHighestPlayerLevelByGroup 20 8
ChangePlayerIDScore 828328209 114
ChangePlayerIDScore 1212382444 78
GetPercentOfPlayersWithScoreInBounds 10 36 0 0
AddPlayer 1577698286 11 104
ChangePlayerIDScore 1591464901 75
AddPlayer 296578030 69 13
MergeGroups 30 89
AddPlayer 523503165 44 148
AverageHighestPlayerLevelByGroup 0 203
IncreasePlayerIDLevel 656831659 -10
AddPlayer 232433640 36 24
AddPlayer 1512518327 18 39
AddPlayer 204944706 1534834714 75
AddPlayer 1991121942 80 23
AddPlayer 1326353001 45 83
AddPlayer 914400767 15 3
AverageHighestPlayerLevelByGroup 0 4742
AddPlayer 484774254 9 158
AddPlayer 1723889517 10 41
AddPlayer 488907807 13 130
RemovePlayer 1577698286
AddPlayer 1447251603 73 139
IncreasePlayerIDLevel 214132671 4
AddPlayer 690390314 48 111
AddPlayer 17060868 79 57
AddPlayer 789419044 79 73
AddPlayer 768183047 70 53
GetPercentOfPlayersWithScoreInBounds 0 155 0 0
AddPlayer 982777086 5 3
AddPlayer 1037578565 22 87
AddPlayer 633924889 38 67
AddPlayer 1266177125 47 17
AddPlayer -2 49 141
AddPlayer 178062103 62 9
AddPlayer 1149561659 73 18
AddPlayer 1729085585 57 19
GetPercentOfPlayersWithScoreInBounds -3 121 0 0
AddPlayer 1007673371 6 144
AddPlayer 425292252 24 82
ChangePlayerIDScore 304926731 8
RemovePlayer 612241672
RemovePlayer 244186325
AverageHighestPlayerLevelByGroup 63 1
AddPlayer 696166049 79 63
MergeGroups 81 31
AddPlayer 1772614703 71 64
AddPlayer 227112479 76 134
AddPlayer 1926330049 18 7
AddPlayer 519414483 79 36
AddPlayer 1135299005 89 49
AddPlayer 2108999235 74 105
MergeGroups 19 10
RemovePlayer 1455894022
AddPlayer 952875221 87 9
AddPlayer 440445619 70 65
AddPlayer 1370694105 28 7
AverageHighestPlayerLevelByGroup 0 210
AddPlayer 1342609205 22 57
AddPlayer 976416917 56 145
AddPlayer 183501523 88 81
AddPlayer 1067235861 64 49
ChangePlayerIDScore 1677889680 79
AddPlayer -2 30 2
AddPlayer 1355843295 54 71
GetPercentOfPlayersWithScoreInBounds 1562222708 154 0 0
RemovePlayer 474126464
AddPlayer 1086193979 34 139
ChangePlayerIDScore 27548218 114
AddPlayer 849702607 62 41
AddPlayer 1329267447 33 7
AddPlayer 1294225385 60 96
AddPlayer 1703493396 57 74
AddPlayer 1597741262 69 67
AddPlayer -9 7 75
ChangePlayerIDScore -3 115
AddPlayer 841736395 4 3
MergeGroups 62 76
AddPlayer 1801533032 30 137
AddPlayer 1894247125 3 34
AddPlayer 1329102347 45 149
AddPlayer 591363952 3 22
AverageHighestPlayerLevelByGroup 0 10154
ChangePlayerIDScore 2138147854 6
ChangePlayerIDScore 842997335 28
RemovePlayer 1998898609
AddPlayer 1872273852 23 1
AddPlayer 0 66 21
AddPlayer 781540086 45 49
MergeGroups 923792140 50
ChangePlayerIDScore 239771084 9
AverageHighestPlayerLevelByGroup 68 1666
AverageHighestPlayerLevelByGroup 0 366
GetPercentOfPlayersWithScoreInBounds 68 116 0 0
AddPlayer 1005145792 24 89
AverageHighestPlayerLevelByGroup 0 270
RemovePlayer 611115191
ChangePlayerIDScore 1528928023 107
AddPlayer 1765906228 43 157
AddPlayer 277687235 363376124 141
AddPlayer 1259106594 23 18
AddPlayer 2104294611 6 126
AddPlayer 1837768937 73 11
RemovePlayer -8
AddPlayer 1853757010 89 108
GetPercentOfPlayersWithScoreInBounds 80 128 4 4
IncreasePlayerIDLevel 1784295708 1
AddPlayer 928539089 16 153
MergeGroups 26 9
MergeGroups 84 28
GetPercentOfPlayersWithScoreInBounds 0 96 0 0
AddPlayer 330592966 82 72
AddPlayer 699049276 57 158
GetPercentOfPlayersWithScoreInBounds 0 136 0 0
AddPlayer 539992624 83 96
AddPlayer 1710501309 95 99
AddPlayer 1344033887 50 51
AverageHighestPlayerLevelByGroup 0 290
AddPlayer 85161236 16 137
AverageHighestPlayerLevelByGroup 51 2
AddPlayer 1878354780 53 111
AddPlayer 776014917 93 154
RemovePlayer 538549177
AddPlayer 1005145792 29 19
AddPlayer 994981737 50 13
AddPlayer 450018097 34 51
AverageHighestPlayerLevelByGroup 0 389
AddPlayer 386133174 22 109
AddPlayer 1253641556 59 59
RemovePlayer 1662502169
MergeGroups 18 25
ChangePlayerIDScore 329754117 42
AddPlayer 463663339 40 133
ChangePlayerIDScore 1765906228 157
AddPlayer 263016887 66 136
AddPlayer 771629072 33 54
AddPlayer 841412880 5 42
AddPlayer 37440702 18 20
AddPlayer 1023022932 22 26
AddPlayer 158164062 68 64
AddPlayer 172155909 80 98
AddPlayer 1110509150 6 81
AddPlayer 342547899 23 154
MergeGroups 38 14
AddPlayer 1026000797 55 71
AddPlayer 1238016454 31 51
RemovePlayer 1586135669
IncreasePlayerIDLevel 1784295708 5
IncreasePlayerIDLevel 1981850997 5
AddPlayer 315306421 18 144
AddPlayer 1825847721 3 27
ChangePlayerIDScore 2104294611 43
AddPlayer 1572949163 72 53
ChangePlayerIDScore 1595262252 93
AddPlayer 1668483974 20 141
AddPlayer 1760720311 48 38
AddPlayer 1378009685 32 53
AddPlayer 149421550 42 4
AddPlayer 1631881174 1 152
AddPlayer 33885956 63 117
RemovePlayer 352733034
AddPlayer 2047515089 22 154
AddPlayer 993847480 62 128
AddPlayer 1280302034 36 -9
AddPlayer 224134626 6 83
ChangePlayerIDScore 2017893934 124
GetPercentOfPlayersWithScoreInBounds 0 54 0 0
AddPlayer 718417393 2 50
AddPlayer 1899638647 85 111
AddPlayer 0 45 68
GetPercentOfPlayersWithScoreInBounds 91 38 0 0
AddPlayer 2017473504 74 94
AddPlayer 562425826 92 111
IncreasePlayerIDLevel 1523311849 8
IncreasePlayerIDLevel 1392679659 2
AddPlayer 1003449411 61 34
AddPlayer 2138801292 88 135
AverageHighestPlayerLevelByGroup 18 3
AddPlayer 571714418 11 33
AddPlayer -6 84 57
GetPercentOfPlayersWithScoreInBounds 0 22 0 0
AddPlayer 1723889517 41 5
GetPercentOfPlayersWithScoreInBounds 6 124 0 0
ChangePlayerIDScore 2124452001 29
GetPercentOfPlayersWithScoreInBounds 0 145 1 0
AddPlayer 271419569 61 120
IncreasePlayerIDLevel 278964083 5
IncreasePlayerIDLevel -8 3
AverageHighestPlayerLevelByGroup 0 48
AddPlayer 415132280 69 79
AverageHighestPlayerLevelByGroup 0 387
ChangePlayerIDScore 1023321927 16
AddPlayer 1294333404 93 24
AddPlayer 1996606015 6 116
IncreasePlayerIDLevel 657104432 1
IncreasePlayerIDLevel 1149561659 8
ChangePlayerIDScore 789419044 71
AddPlayer 1345060391 91 97
AddPlayer 1438592638 47 143
AddPlayer 185853072 26 3
AddPlayer 1225543202 20 129
AddPlayer 705698469 22 151
AddPlayer 407958513 62 75
AddPlayer 127236869 20 155
MergeGroups 41 1903291715
RemovePlayer 1705750370
AddPlayer 791978296 72 102
AddPlayer 1777820719 9 104
ChangePlayerIDScore 239771084 699602921
ChangePlayerIDScore 1070091453 13
AddPlayer 1917319980 35 85
AddPlayer 1332503375 57 127
AddPlayer 1600891407 54 82
AddPlayer 1973647179 33 58
AddPlayer 352917785 50 141
AddPlayer 62032682 81 105
AddPlayer 1216921095 25 113
AverageHighestPlayerLevelByGroup 64 5
MergeGroups 85 1027746456
AverageHighestPlayerLevelByGroup 0 447
MergeGroups 15 14
AddPlayer 1513426474 7 120
AddPlayer -8 41 102
AddPlayer 1111095286 41 2
AddPlayer 119161432 47 64
GetPercentOfPlayersWithScoreInBounds 0 155 0 0
AddPlayer 1281992951 34 35
AddPlayer 1262983114 46 145
AddPlayer 2029292602 70 110
AddPlayer 91769983 63 92
AddPlayer -7 17 155
AddPlayer 1822976543 2 62
ChangePlayerIDScore 406315766 110
AddPlayer 1955379614 90 37
GetPercentOfPlayersWithScoreInBounds 0 148 0 0
IncreasePlayerIDLevel 1659450746 3
AddPlayer 1805836559 87 67
AddPlayer 1958057989 65 24
AddPlayer 659812534 81 100
AddPlayer 163287494 23 140
GetPercentOfPlayersWithScoreInBounds 0 143 0 0
GetPercentOfPlayersWithScoreInBounds 8 126 0 0
MergeGroups 58 -2
GetPercentOfPlayersWithScoreInBounds 27 158 0 0
AddPlayer 1259184744 33 29
AddPlayer 1650879703 76 50
AddPlayer 1567372467 3 109
AddPlayer 1996606015 39 41
GetPercentOfPlayersWithScoreInBounds 0 9 0 6
AddPlayer 1687364277 93 144
ChangePlayerIDScore 603128406 21
AddPlayer 2007055699 18 71
AddPlayer 1787810343 53 17
IncreasePlayerIDLevel 1519072745 2
AddPlayer 7509336 73 18
AddPlayer 90409777 73 16
AddPlayer 1063276061 25 80
AddPlayer 360714364 18 132
AddPlayer 55357327 6 139
AddPlayer 1385019642 73 92
MergeGroups 67 24
AddPlayer 1904265437 14 126
GetPercentOfPlayersWithScoreInBounds 68 116 0 0
AddPlayer 322241212 42 102
IncreasePlayerIDLevel 561169709 3
AddPlayer 1694228679 93 11
AddPlayer 566663796 48 -3
AddPlayer 1731354331 81 67
ChangePlayerIDScore 123343558 38
