Init 54 15
AddPlayer 11583937 7 1
AddPlayer 925972491 28 4
AddPlayer 1570278697 12 10
AddPlayer 1521024167 46 2
AddPlayer 1709786333 -5 2
AddPlayer 248451832 27 7
AverageHighestPlayerLevelByGroup 21 1
AddPlayer -1 41 14
AddPlayer -3 5 12
AddPlayer 167856973 11 9
AddPlayer 1414791799 38 13
AddPlayer 1624262105 6 4
AddPlayer 1154119962 48 15
AddPlayer 1265008028 48 14
AddPlayer 1608635183 1 6
AddPlayer 1003643637 36 15
AddPlayer 540941598 31 4
AddPlayer 167856973 8 11
AddPlayer 4494721 17 4
AddPlayer 494337638 52 6
AddPlayer 1271529499 44 14
AddPlayer 2146086582 50 5
AddPlayer 624658155 13 -2
AddPlayer 1421193138 10 8
AddPlayer 466877618 45 4
AddPlayer 13797312 51 8
AddPlayer 2093838511 46 4
AddPlayer 109887758 3 8
AddPlayer 1313825082 33 15
AddPlayer 415901173 5 14
AddPlayer 1404554441 26 4
AddPlayer 149250424 54 6
AddPlayer 910390359 38 4
AddPlayer 1367674574 10 12
AddPlayer 1244273874 24 5
RemovePlayer 1106395755
AddPlayer 814443573 32 1
AddPlayer 632827827 21 3
AddPlayer 910826443 15 3
AddPlayer 1510440351 3 5
AddPlayer 1596343767 23 1321051126
RemovePlayer 1131112551
AddPlayer 1470020014 31 2
AddPlayer 582607825 23 15
AddPlayer 1244273874 6 14
AddPlayer 362405087 17 6
IncreasePlayerIDLevel 4494721 4
AddPlayer 1414791799 43 12
AddPlayer 1559930568 7 3
AddPlayer 923488287 30 15
RemovePlayer 149250424
AddPlayer 1443897379 47 10
AddPlayer 1286662633 54 2
AddPlayer 1090639418 51 6
AddPlayer 576456098 34 11
AddPlayer 1704461699 34 15
AddPlayer 1236424091 41 9
AverageHighestPlayerLevelByGroup -1 1
AddPlayer 724337530 -5 15
AddPlayer 420400409 13 14
AddPlayer 1330378636 41 8
AddPlayer 1217160959 44 10
AddPlayer 1153134299 29 4
AddPlayer 84538533 23 10
AddPlayer 634351171 33 12
AddPlayer 1467039079 54 2
IncreasePlayerIDLevel 737354074 3
AddPlayer 576456098 30 3
AddPlayer 1481963146 11 1
AddPlayer 1960413764 11 13
AddPlayer 1262675020 44 3
AddPlayer 888978342 47 11
AddPlayer 1384229267 45 15
ChangePlayerIDScore 1271529499 4
AddPlayer 532950430 22 12
AddPlayer 1377786345 23 1926001019
AddPlayer 2008442285 34 10
AddPlayer 2038390652 38 11
AddPlayer 2029579320 2 8
AddPlayer 1405169869 11 14
AddPlayer 1442831104 49 6
AddPlayer 1686829525 25 2
AddPlayer 495213638 48 7
AddPlayer 578507441 50 3
AddPlayer 1265008028 4 6
AddPlayer 78309770 21 9
MergeGroups 33 19
AddPlayer 2040671209 43 210766349
AddPlayer 1087921255 16 2
AddPlayer 470220546 16 9
AddPlayer 52694555 40 12
AddPlayer 658368739 44 12
GetPercentOfPlayersWithScoreInBounds 42 14 0 0
AddPlayer 1529646724 52 1247495500
AddPlayer 1029892786 19 14
AddPlayer 343929816 27 9
AddPlayer 386999643 36 7
ChangePlayerIDScore 1467039079 11
AddPlayer 690554605 6 4
AddPlayer 1839892578 48 15
AverageHighestPlayerLevelByGroup 45 4
AddPlayer 2062139543 9 10
GetPercentOfPlayersWithScoreInBounds 0 10 0 0
AddPlayer -6 1 10
AddPlayer 594438841 22 8
AddPlayer 1660691439 37 8
AddPlayer 1728942140 17 15
AddPlayer 31214079 14 13
AddPlayer 610897231 17 190043635
AddPlayer 1708542948 54 9
AddPlayer 709095702 48 11
AddPlayer 1547343649 -7 1
AddPlayer 1470020014 34 3
AddPlayer 1760463618 31 14
AddPlayer 1027013080 24 11
AddPlayer 196614575 20 1213060328
AddPlayer 2129129451 11 14
AddPlayer 1345922144 7 12
AddPlayer 15699126 54 4
AddPlayer 186040460 47 7
AddPlayer 1421193138 47 3
AddPlayer 812856549 23 15
MergeGroups 26 47
RemovePlayer 1265008028
AddPlayer 502911404 5 3
AddPlayer 1284975475 22 14
AddPlayer 987663665 37 4
AddPlayer 1115250730 10 -10
AddPlayer 31214079 46 6
AddPlayer 487586386 36 10
IncreasePlayerIDLevel 1470020014 -8
AddPlayer -5 12 9
MergeGroups 36 38
AddPlayer 1898392135 37 14
AddPlayer 582607825 6 2
AddPlayer 564629046 10 8
AddPlayer 14050 51 12
AddPlayer 1619991399 34 10
GetPercentOfPlayersWithScoreInBounds 9 10 0 0
AddPlayer 2002358431 54 2
AddPlayer 1947431750 39 10
ChangePlayerIDScore 379637093 4
AddPlayer 475417254 54 2
AddPlayer 1504997734 27 13
RemovePlayer 1003643637
AddPlayer 1547860085 45 11
AddPlayer 1656117597 40 14
AddPlayer 1923367433 4 1
IncreasePlayerIDLevel 2038390652 5
AverageHighestPlayerLevelByGroup 0 129
AddPlayer 1272502967 7 15
IncreasePlayerIDLevel 923488287 -2
AddPlayer 657600166 49 9
AddPlayer 1260898151 38 10
AddPlayer 96827940 50 3
AddPlayer 1708690576 14 11
IncreasePlayerIDLevel 494337638 1
AddPlayer 875483199 16 14
AddPlayer 2144728027 11 7
AddPlayer 1282588627 7 13
AddPlayer 2069670992 50 4
AddPlayer 834232745 31 4
AddPlayer 2038390652 46 1
AddPlayer 2060971999 50 13
AddPlayer -3 48 8
AddPlayer 449081745 40 11
AddPlayer 1959475419 44 14
ChangePlayerIDScore 1467039079 6
AddPlayer 1546744290 34 4
GetPercentOfPlayersWithScoreInBounds 0 15 0 0
AddPlayer 1146800817 46 14
AddPlayer 1147900416 27 1
AddPlayer 1404554441 21 1
AddPlayer 1410840953 8 12
AddPlayer 1958340794 10 15
AddPlayer 2140842562 37 11
AddPlayer 1779449435 6 15
AddPlayer 2059304521 2 15
AddPlayer 283071301 49 3
AddPlayer 1346050749 23 4
AddPlayer 1294128965 34 7
ChangePlayerIDScore 248451832 1
AddPlayer 1620464680 39 8
AddPlayer 253538187 40 10
AddPlayer 1899643060 11 9
AddPlayer 1335112549 10 14
AddPlayer 1598240215 18 9
AddPlayer 1758397871 17 2
RemovePlayer 164130218
AddPlayer 1029237840 31 10
AddPlayer -2 36 12
AddPlayer 1311035415 8 8
AddPlayer 126959783 20 14
AddPlayer 1101162126 15 4
AddPlayer 1073551539 42 10
AddPlayer 1507675479 18 9
AddPlayer 1276345372 16 10
AddPlayer 880335463 11 6
AddPlayer 1146800817 16 8
RemovePlayer 383123372
AddPlayer 1032246518 11 10
AddPlayer -9 51 1
IncreasePlayerIDLevel 78309770 4
AddPlayer 690554605 39 12
AddPlayer 885886466 34 15
AddPlayer 1594804076 42 11
AddPlayer 1580247982 7 14
AddPlayer 1072837298 21 2
IncreasePlayerIDLevel 1758397871 3
AddPlayer 2029579320 40 15
AddPlayer 1693918244 7 3
AddPlayer 657673533 1245221884 9
AddPlayer 1828194293 44 12
AddPlayer 343543218 6 11
AverageHighestPlayerLevelByGroup 0 3067
AddPlayer 581379923 42 6
GetPercentOfPlayersWithScoreInBounds 47 13 0 0
IncreasePlayerIDLevel 1619991399 8
AddPlayer 349866248 36 6
AddPlayer 466877618 42 14
AddPlayer -7 5 1
AddPlayer 564629046 52 1
AddPlayer 746605512 4 5
AverageHighestPlayerLevelByGroup 48 4
AddPlayer 1960413764 16 11
AddPlayer 229683862 28 10
GetPercentOfPlayersWithScoreInBounds 50 7 0 0
AddPlayer 1102940807 25 5
AddPlayer 523217653 13 1496904693
AddPlayer 1116212147 34 4
AddPlayer 832492162 34 15
AddPlayer 1267192667 6 3
AddPlayer 2079753450 3 2
AddPlayer 1004133065 45 1030280495
AddPlayer 1263860867 35 12
IncreasePlayerIDLevel 594438841 4
AddPlayer 936105522 17 15
AddPlayer 1491529265 38 12
AddPlayer 2034742107 22 3
AddPlayer 445575629 2 11
IncreasePlayerIDLevel 2093838511 1
AddPlayer 335440066 3 10
AddPlayer 1035252192 40 1
IncreasePlayerIDLevel 603282548 6
AverageHighestPlayerLevelByGroup 9 2
AddPlayer 978023784 1 1
AddPlayer 1231060905 50 15
AverageHighestPlayerLevelByGroup 25 3
GetPercentOfPlayersWithScoreInBounds 26 2 6 6
RemovePlayer 746605512
IncreasePlayerIDLevel 1521024167 9
AddPlayer 129230981 34 8
AddPlayer 1435464581 32 1979086391
AddPlayer 837130640 5 3
AddPlayer 341528357 34 4
AddPlayer 464502633 13 14
AddPlayer 351963320 34 3
AddPlayer 687649334 48 6
AddPlayer 1019323143 10 14
GetPercentOfPlayersWithScoreInBounds 0 3 0 0
AddPlayer 570389010 21 7
MergeGroups 26 11
AddPlayer 1749344191 8 13
IncreasePlayerIDLevel 1708690576 5
AddPlayer 631137600 1880515126 5
AddPlayer 1106882606 15 7
RemovePlayer 133019793
AverageHighestPlayerLevelByGroup 12 1
MergeGroups 9 34
AddPlayer 101604378 32 3
AddPlayer 1986218442 53 13
AddPlayer 2105218329 32 1
AddPlayer 737891472 -4 11
AddPlayer 340656828 38 7
AddPlayer 813198521 47 5
MergeGroups 8 37
AddPlayer 447994987 13 6
AddPlayer 158990424 29 5
AddPlayer 1588779383 39 11
IncreasePlayerIDLevel 1448186457 3
AddPlayer 67861732 7 9
MergeGroups 38 28
IncreasePlayerIDLevel 96827940 1
MergeGroups -6 53
AddPlayer 1476223506 47 5
AddPlayer 1262892357 26 10
ChangePlayerIDScore 2008442285 815744518
GetPercentOfPlayersWithScoreInBounds 0 3 1 3
RemovePlayer 1231060905
AddPlayer 259582406 3 -4
AddPlayer 194289468 31 2
AddPlayer 308038554 33 14
AddPlayer 755866439 44 15
ChangePlayerIDScore 737354074 2
AddPlayer 175632047 5 11
AddPlayer 1786833013 6 4
AddPlayer 1981899685 11 1467816316
ChangePlayerIDScore 532950430 1
AddPlayer 1243567966 -7 13
MergeGroups 10 21
AddPlayer 1911059733 27 4
AddPlayer -2 31 5
AddPlayer 172009004 35 10
AddPlayer 1449590735 26 15
AddPlayer 1085852225 8 5
AddPlayer 106483626 45 3
AddPlayer 906701964 46 8
AverageHighestPlayerLevelByGroup 2012927862 1
AddPlayer 425368742 48 4
AddPlayer 936555198 35 2
GetPercentOfPlayersWithScoreInBounds 32 -8 1 0
ChangePlayerIDScore 67861732 8
AddPlayer 225861891 37 11
AddPlayer 108330196 21 3
AddPlayer 1417419981 10 3
AddPlayer 67390884 20 14
AddPlayer 519080978 38 15
AddPlayer 1272536017 137505691 6
RemovePlayer 466877618
AddPlayer 2146086582 16 13
AddPlayer 1293441194 25 3
GetPercentOfPlayersWithScoreInBounds 0 15 0 0
AddPlayer 31539194 38 -6
AddPlayer 792532894 4 15
IncreasePlayerIDLevel 1073551539 9
AddPlayer 670221397 6 9
AddPlayer 1154364512 35 3
AddPlayer 484560366 4 4
AddPlayer 1010547761 10 5
AddPlayer 529105533 1 1
AddPlayer 1166007768 34 5
AddPlayer 74186150 43 2
RemovePlayer 1765502575
AddPlayer 1155908972 36 2
AddPlayer -6 48 11
AddPlayer 1852002527 12 9
IncreasePlayerIDLevel 1244273874 9
AddPlayer 1147493264 5 9
AddPlayer 2006726636 22 9
IncreasePlayerIDLevel 67390884 6
RemovePlayer 343929816
RemovePlayer 1899643060
AddPlayer 1461448045 10 5
AddPlayer 41568960 51 1
AddPlayer 498971288 10 14
AddPlayer 862333953 24 12
AddPlayer 24338599 17 5
AddPlayer 1353834872 50 15
AddPlayer 670221397 13 5
AddPlayer 604793993 40 11
AddPlayer 1397468310 21 9
AddPlayer 1954524672 10 8
IncreasePlayerIDLevel 581379923 5
AddPlayer 1406402193 2 12
AddPlayer 15543529 46 10
RemovePlayer 2008442285
AddPlayer 884318322 7 10
RemovePlayer 1029892786
AddPlayer 1079055577 37 10
AddPlayer 946438742 12 2
AddPlayer 1491529265 51 6
AddPlayer 144535349 44 9
AddPlayer 1948913454 5 1
AddPlayer 289913123 3 -5
AddPlayer 1751712295 21 4
AddPlayer 1167600108 43 2
AddPlayer 1425510955 25 11
IncreasePlayerIDLevel 1066980723 2
AddPlayer 814539989 2 1
MergeGroups 4 1
GetPercentOfPlayersWithScoreInBounds 0 9 0 0
AddPlayer 140890980 29 9
AddPlayer 711905237 13 15
AddPlayer 1541422204 9 7
AddPlayer 1631161909 44 5
GetPercentOfPlayersWithScoreInBounds 0 7 0 1
MergeGroups 17 17
AddPlayer -5 14 6
AddPlayer 1014680866 20 1
AddPlayer 274942728 11 13
AddPlayer 1859594445 7 6
RemovePlayer 351963320
AddPlayer 8393809 25 4
AddPlayer 1275744316 39 1
AddPlayer 1724793496 31 14
IncreasePlayerIDLevel 1410840953 7
AddPlayer 636267143 44 4
AddPlayer 1172432337 23 2
AddPlayer 327704593 9 8
AddPlayer 1997810495 52 3
AddPlayer 838693191 54 8
RemovePlayer 492579405
AddPlayer 1661986031 -1 3
RemovePlayer 1345922144
AddPlayer 1877237181 41 10
AverageHighestPlayerLevelByGroup 0 67
AddPlayer 0 17 10
AddPlayer 711385013 23 12
AddPlayer 394903470 37 3
AddPlayer 1859727096 35 8
ChangePlayerIDScore 155003173 8
AddPlayer 495828331 31 4
AddPlayer 1160017640 37 14
AddPlayer 994892963 30 12
AddPlayer 1262799883 30 8
AddPlayer 724634319 6 14
RemovePlayer 155003173
AddPlayer 2041275973 8 13
AddPlayer 255332106 18 12
AddPlayer 433484469 6 14
AddPlayer 708279466 19 9
IncreasePlayerIDLevel 2089439612 9
GetPercentOfPlayersWithScoreInBounds 0 2 0 0
IncreasePlayerIDLevel 946438742 8
AddPlayer 2112272949 54 12
AddPlayer 6009891 23 15
AddPlayer 547903156 40 12
AddPlayer 546733391 25 2
AverageHighestPlayerLevelByGroup 39 4
MergeGroups 19 1934175359
IncreasePlayerIDLevel 1859594445 7
MergeGroups 46 9
RemovePlayer 308038554
AddPlayer 823936192 26 8
RemovePlayer 834232745
AddPlayer 1344812441 32 10
AddPlayer 910738361 13 6
AddPlayer 737365155 1508804549 6
RemovePlayer 1276345372
AddPlayer 1837346340 6 2
AddPlayer 1687733428 36 5
AverageHighestPlayerLevelByGroup 0 29
AddPlayer 93977310 39 -6
MergeGroups 25 7
AddPlayer 544588376 12 13
MergeGroups 34 30
AddPlayer 658368739 37 13
IncreasePlayerIDLevel 484560366 9
MergeGroups 22 49
AddPlayer 1398056084 42 3
AddPlayer 304093929 49 9
IncreasePlayerIDLevel 1405169869 5
AddPlayer 1884734576 23 4
AddPlayer 1615889368 52 11
GetPercentOfPlayersWithScoreInBounds 23 15 0 0
AddPlayer 359385419 37 6
AddPlayer 1614628680 54 -10
AddPlayer 1284975475 36 6
AddPlayer 1654799382 53 3
AddPlayer 2120610041 36 10
AddPlayer 1922188133 54 7
AddPlayer 182869214 54 1
AddPlayer 383093385 37 12
AverageHighestPlayerLevelByGroup 31 4
ChangePlayerIDScore 1271529499 3
AddPlayer 767508966 47 10
IncreasePlayerIDLevel 448653152 6
AddPlayer 1314090380 22 5
AddPlayer 2002556364 39 1
AddPlayer 1403976205 16 3
AddPlayer 383093385 32 5
IncreasePlayerIDLevel 1541422204 2
AddPlayer 370187979 17 6
AddPlayer 122711126 5 12
RemovePlayer 144535349
AverageHighestPlayerLevelByGroup 41 4
RemovePlayer 1588779383
AddPlayer 1797948763 40 9
ChangePlayerIDScore 1072837298 11
AddPlayer 720035747 30 -3
RemovePlayer 1414791799
ChangePlayerIDScore 1406402193 1
IncreasePlayerIDLevel 1997810495 9
AddPlayer 1048695021 17 9
IncreasePlayerIDLevel 2069670992 5
MergeGroups 16 35
AddPlayer 1469204895 20 4
RemovePlayer 2093838511
GetPercentOfPlayersWithScoreInBounds 28 10 0 0
AddPlayer 529246476 13 8
ChangePlayerIDScore 306232169 10
AddPlayer 1708542948 35 7
AddPlayer 1563046445 30 6
GetPercentOfPlayersWithScoreInBounds 0 3 0 8
RemovePlayer 514143772
AddPlayer 331443704 38 2
IncreasePlayerIDLevel 1282588627 5
AverageHighestPlayerLevelByGroup 0 128
AverageHighestPlayerLevelByGroup 0 162
RemovePlayer 13797312
AddPlayer 799690978 50 12
AddPlayer 1942172879 51 3
AddPlayer 858579776 20 30709129
GetPercentOfPlayersWithScoreInBounds 0 13 0 0
GetPercentOfPlayersWithScoreInBounds 6 -8 1 0
AddPlayer 2050020633 8 -10
AddPlayer 1377780956 52 2
ChangePlayerIDScore 2140242255 9
AddPlayer 1512471452 11 12
AddPlayer 1833626271 21 11
AddPlayer 1384348617 32 9
AddPlayer 349866248 31 3
AddPlayer 218137806 40 4
AddPlayer 1974335952 45 14
MergeGroups 49 32
AddPlayer 1138357374 38 15
AddPlayer 138786916 48 9
AddPlayer 1455606133 15 2
AddPlayer 513765035 51 8
MergeGroups 24 10
ChangePlayerIDScore 2116124940 5
GetPercentOfPlayersWithScoreInBounds 24 13 0 0
MergeGroups 11 9
AddPlayer 510271400 53 1
RemovePlayer 14050
AddPlayer 1855739167 22 10
AddPlayer 2103015714 39 9
MergeGroups 35 54
AddPlayer 1071524510 15 14
AddPlayer 1849352960 34 1
GetPercentOfPlayersWithScoreInBounds 44 12 0 0
AddPlayer 1942643641 41 15
AddPlayer 1473142833 -4 12
AddPlayer 2129324487 1 1
ChangePlayerIDScore 1010547761 14
GetPercentOfPlayersWithScoreInBounds 0 11 7 9
AddPlayer 2048175271 12 10
RemovePlayer 1106882606
AddPlayer 1363041973 5 4
MergeGroups 50 -3
AddPlayer 1421052880 27 14
AddPlayer 1226623106 48 5
IncreasePlayerIDLevel -3 4
IncreasePlayerIDLevel 2079753450 5
RemovePlayer 1445488032
AddPlayer 1354221584 16 11
AddPlayer 511888399 35 8
AddPlayer 1096679327 7 4
AddPlayer 1420817000 27 13
IncreasePlayerIDLevel 1115482351 3
AddPlayer 417333680 31 8
AddPlayer 1428109477 15 15
AddPlayer 186418150 7 1
AddPlayer 63524139 38 14
RemovePlayer 1687733428
RemovePlayer 1859727096
AddPlayer 1403031267 35 15
AddPlayer 1615704200 20 11
AddPlayer 1417855787 31 3
AddPlayer 48633826 24 -8
AddPlayer 3143479 -9 15
AddPlayer 700838711 18 7
ChangePlayerIDScore 1275744316 11
AddPlayer 201759733 4 5
ChangePlayerIDScore 1960413764 8
AddPlayer 739224608 51 9
AddPlayer 1213690771 24 14
MergeGroups 20 6
AddPlayer 718699866 31 827671735
MergeGroups 25 53
RemovePlayer 2041275973
AddPlayer 1630204628 231084955 1
AddPlayer 601628081 8 6
AddPlayer 1539730216 39 6
AverageHighestPlayerLevelByGroup 17 6
AddPlayer 1948350006 31 9
AddPlayer 2077273850 21 14
AddPlayer 749395763 34 6
MergeGroups 33 19
IncreasePlayerIDLevel 1314090380 3
AddPlayer 440650807 47 1
AverageHighestPlayerLevelByGroup 0 59
AddPlayer 1826483920 12 14
MergeGroups 28 13
AddPlayer 864317220 10 13
AddPlayer 953926880 43 9
MergeGroups 45 1790407987
RemovePlayer 1476223506
AddPlayer 13674227 47 2
ChangePlayerIDScore 67861732 3
RemovePlayer 1708690576
AddPlayer 389964943 35 6
AddPlayer 934424054 11 8
ChangePlayerIDScore 101604378 12
AddPlayer 2079421241 21 3
AddPlayer 1938901805 52 12
AddPlayer 395233858 52 2
AddPlayer 1325221920 48 12
RemovePlayer 1262675020
ChangePlayerIDScore 875483199 10
GetPercentOfPlayersWithScoreInBounds 0 13 0 0
AddPlayer 1837027054 36 6
AddPlayer 1590075418 8 13
AddPlayer 477847426 29 3
ChangePlayerIDScore 906701964 8
AddPlayer 807755375 2 9
AddPlayer -3 49 10
AverageHighestPlayerLevelByGroup 10 25
AddPlayer -5 26 6
AddPlayer 64518958 17 3
AddPlayer 1560383843 1 14
RemovePlayer 739224608
RemovePlayer 1960290658
AddPlayer 546613949 35 11
AddPlayer 932264047 28 7
MergeGroups 1 36
AddPlayer 1625381907 23 4
MergeGroups 26 44
IncreasePlayerIDLevel 1877237181 7
MergeGroups -9 17
AddPlayer -6 34 3
AddPlayer 910486481 34 9
AddPlayer 1637094990 37 10
MergeGroups 49 45
MergeGroups 2 24
AddPlayer 1938736828 8 6
MergeGroups 7 24
RemovePlayer 1908898096
AddPlayer 2146516868 42 15
GetPercentOfPlayersWithScoreInBounds 0 11 0 0
AddPlayer 850222710 41 0
AddPlayer 949099708 47 8
IncreasePlayerIDLevel 332352010 3
MergeGroups 44 26
AddPlayer 228817121 11 1
AddPlayer 148292183 32 2
AddPlayer 659946392 19 10
AddPlayer 190784802 7 -2
AddPlayer 555090209 8 2
AddPlayer 1966175473 27 3
AddPlayer 1749344191 20 5
AddPlayer 12803396 11 -6
GetPercentOfPlayersWithScoreInBounds 42 10 9 5
AddPlayer 1443897379 39 1
AddPlayer 2015243509 1444265803 7
AddPlayer 2070869171 49 10
ChangePlayerIDScore 932264047 3
IncreasePlayerIDLevel -9 7
AddPlayer 113812423 54 3
AddPlayer 1277672246 24 9
AddPlayer 1748479528 20 3
MergeGroups 17 6
ChangePlayerIDScore 167856973 10
AverageHighestPlayerLevelByGroup 42 7
AddPlayer 45623747 36 2
ChangePlayerIDScore 760358795 7
ChangePlayerIDScore 1267192667 11
MergeGroups 0 14
AddPlayer 1679290684 14 5
IncreasePlayerIDLevel 2129129451 6
AddPlayer 1280416199 14 -3
MergeGroups 33 365819801
RemovePlayer 802798840
AddPlayer 1696137311 -3 2
AddPlayer 721904845 54 13
AddPlayer 1186823829 54 15
AddPlayer 2068061626 42 2
RemovePlayer -3
AddPlayer 2009987754 6 13
AddPlayer 737591976 51 2
AddPlayer 1481071843 23 15
AddPlayer 225386403 1206881263 9
GetPercentOfPlayersWithScoreInBounds 27 12 0 0
AverageHighestPlayerLevelByGroup 21 40
AddPlayer -10 30 4
ChangePlayerIDScore 2002556364 9
IncreasePlayerIDLevel 687649334 8
RemovePlayer 327704593
GetPercentOfPlayersWithScoreInBounds 0 7 0 0
AddPlayer 2008155263 47 10
AddPlayer 2004836317 23 11
GetPercentOfPlayersWithScoreInBounds 1834018370 7 0 0
ChangePlayerIDScore 542989134 1
AddPlayer 1905724255 21 1
RemovePlayer 225861891
AddPlayer 296151834 6 10
AddPlayer 46168428 50 14
ChangePlayerIDScore 45623747 9
MergeGroups 21 32
GetPercentOfPlayersWithScoreInBounds 35 11 0 0
AddPlayer 47756423 52 14
ChangePlayerIDScore 807755375 15
AddPlayer 2032675707 53 9
AddPlayer 769452065 -1 9
RemovePlayer 546733391
ChangePlayerIDScore 1406402193 4
GetPercentOfPlayersWithScoreInBounds 0 8 0 0
ChangePlayerIDScore 1353834872 11
AddPlayer 161539783 43 2
AddPlayer 621885679 48 9
RemovePlayer 2126298274
AddPlayer 594774649 18 5
AddPlayer 1919685543 26 11
RemovePlayer -1
AddPlayer 1693918244 5 14
ChangePlayerIDScore 67390884 1022800847
AddPlayer 1797948763 6 12
AddPlayer 671316092 35 960365132
MergeGroups 35 13
AddPlayer 2117340657 12 13
AddPlayer 1952628469 33 10
RemovePlayer 1510440351
AddPlayer 228817121 31 1
IncreasePlayerIDLevel 737354074 2
MergeGroups 33 44
AddPlayer 998022254 45 4
GetPercentOfPlayersWithScoreInBounds 14 5 0 0
AddPlayer 525331553 19 6
AverageHighestPlayerLevelByGroup -1 1
AddPlayer 1087921255 2 1
AverageHighestPlayerLevelByGroup 0 314
GetPercentOfPlayersWithScoreInBounds 49 9 0 0
AverageHighestPlayerLevelByGroup 39 6
AverageHighestPlayerLevelByGroup 39 8
AddPlayer 1009338358 27 1
AverageHighestPlayerLevelByGroup 45 81
AddPlayer 2006620361 39 6
AddPlayer 195196581 52 15
ChangePlayerIDScore 888978342 7
AddPlayer 1670172040 4 4
AddPlayer 1484770499 8 7
RemovePlayer 253538187
RemovePlayer 84538533
AddPlayer 1248805697 33 4
AddPlayer 1475001767 10 14
ChangePlayerIDScore 1910840471 7
AddPlayer 1748574293 46 7
AverageHighestPlayerLevelByGroup 0 222
GetPercentOfPlayersWithScoreInBounds 31 2 0 0
AddPlayer 594331562 15 6
GetPercentOfPlayersWithScoreInBounds 25 14 0 0
MergeGroups 27 23
GetPercentOfPlayersWithScoreInBounds 48 151901835 1 0
AddPlayer 1958511237 27 6
IncreasePlayerIDLevel 1958511237 6
AddPlayer 999711462 13 11
AddPlayer 1875054464 10 12
AddPlayer 1633578301 25 15
AddPlayer 1307441768 1229958692 12
AddPlayer 600582487 28 2
AddPlayer 1284975475 6 9
MergeGroups 39 53
MergeGroups 47 53
AddPlayer 1244524055 4 9
AddPlayer 1094150048 34 8
IncreasePlayerIDLevel 1096679327 7
GetPercentOfPlayersWithScoreInBounds 15 6 0 0
AddPlayer -1 6 8
AddPlayer 1339285218 44 4
GetPercentOfPlayersWithScoreInBounds 10 5 0 0
ChangePlayerIDScore 0 12
AddPlayer 831219579 54 7
AddPlayer 489291728 3 8
AddPlayer 306101563 52 1453298076
RemovePlayer 1547860085
ChangePlayerIDScore 1073551539 7
AddPlayer -3 46 15
AddPlayer 345055034 13 15
AddPlayer 947198259 19 4
AddPlayer 60649736 19 2
GetPercentOfPlayersWithScoreInBounds 0 15 6 0
AddPlayer 583504812 21 7
AddPlayer 1696418471 29 9
AddPlayer 459979099 30 4
AddPlayer 1796731546 48 8
ChangePlayerIDScore 1693918244 -9
AddPlayer 114875280 31 14
MergeGroups -9 46
AddPlayer 1700223963 37 8
AddPlayer 785951378 50 11
MergeGroups 3 54
AddPlayer 2055791160 10 7
AddPlayer 920557828 15 2
AverageHighestPlayerLevelByGroup 0 322
GetPercentOfPlayersWithScoreInBounds 6 -2 1 0
RemovePlayer 634351171
MergeGroups 31 25
RemovePlayer 885886466
MergeGroups 28 48
AverageHighestPlayerLevelByGroup 0 280
AddPlayer 606326862 44 14
