Init 88 137
AddPlayer 395861247 4 118
AddPlayer 974759986 54 3
AddPlayer 1185741488 40 17
AddPlayer 1058269072 1 41
AddPlayer 887054130 10 25
AddPlayer 904993613 39 577236593
AddPlayer 1826370392 55 126
AddPlayer 577748334 12 76
AddPlayer 1918779258 68 135
AddPlayer 141907119 65 59
AddPlayer 1873893020 74 96
AddPlayer 394001065 24 123
AddPlayer 215844810 45 30
AddPlayer 1945907895 57 67
AddPlayer 1494414425 17 51
AddPlayer 1226357209 67 137
AddPlayer 2106861156 77 79
AddPlayer 1539195477 73 18
AddPlayer 1944223960 66 134
AverageHighestPlayerLevelByGroup 66 4
AddPlayer 1525233849 32 31
AddPlayer -4 68 63
AddPlayer 1002552088 83 6
AddPlayer 1802587574 57 97
AddPlayer 1439034643 29 112
AddPlayer 87721911 80 137
AddPlayer 1144333955 10 17
AddPlayer -7 51 116
AddPlayer 1440060128 20 136
AddPlayer 1588987057 76 35
AddPlayer 1460750014 -3 65
AddPlayer 994202751 19 28
AddPlayer 1956019184 23 103
AddPlayer 2057861946 51 24
AverageHighestPlayerLevelByGroup 65 1
AddPlayer 1032821449 80 15
RemovePlayer 1588987057
AddPlayer 392821586 78 90
AddPlayer -2 80 109
AddPlayer 1738052946 36 98
RemovePlayer 1065026587
AddPlayer 1054020878 3 77
AddPlayer 1628773418 2 10
ChangePlayerIDScore 2027668352 90
AddPlayer 478787469 37 116
AddPlayer 1873898291 15 56
AddPlayer 1433029253 44 105
AddPlayer 1218782939 51 113
ChangePlayerIDScore 2056899697 71
AddPlayer 1878288739 71 25
AddPlayer 611885170 24 106
AddPlayer 747932932 44 55
AddPlayer 1631951619 36 45
AddPlayer 191170453 52 95
AddPlayer 11930964 64 54
AddPlayer 357419158 75 33
GetPercentOfPlayersWithScoreInBounds 28 75 0 0
AddPlayer 2116650179 4 81
AddPlayer 1545796540 30 124
AddPlayer 1956019184 16 10
AddPlayer 921936093 80 14
GetPercentOfPlayersWithScoreInBounds 30 134 0 0
AddPlayer 672238083 53 78
AddPlayer 450064271 47 38
AddPlayer 1526955208 83 136
AddPlayer 1845751756 20 8
AddPlayer 465895131 31 122
AddPlayer 1713206632 50 128
MergeGroups 24 47
AddPlayer -10 39 80
AddPlayer 150172525 20 109
AddPlayer 319115983 42 91
AddPlayer 770922515 26 56
AddPlayer 1406106965 7 107
AddPlayer 690316131 61 48
AddPlayer 1852571872 43 59
AddPlayer 1509621181 42 21
IncreasePlayerIDLevel 144662842 7
AddPlayer 105846435 2 39
AddPlayer 1491604982 57 45
IncreasePlayerIDLevel 1054020878 9
ChangePlayerIDScore -8 70
ChangePlayerIDScore 1746930157 107
AddPlayer 755251373 11 91
AddPlayer 2080221863 -9 55
AddPlayer 0 57 19
AddPlayer 144662842 71 16
RemovePlayer 144662842
RemovePlayer 899659770
AddPlayer -1 63 84
AverageHighestPlayerLevelByGroup 58 2
AverageHighestPlayerLevelByGroup 0 137
AddPlayer 1449096505 65 102
GetPercentOfPlayersWithScoreInBounds 0 95 0 0
AddPlayer 228369991 14 71
AddPlayer 1059087195 13 11
AddPlayer -2 63 53
AddPlayer 95332251 19 109
AddPlayer 694105915 82 85
AddPlayer 406041520 77 6
AddPlayer 92455720 8 38
AverageHighestPlayerLevelByGroup 0 75
AddPlayer 2030307745 85 46
AddPlayer 1463692038 454940297 49
ChangePlayerIDScore 1628773418 -5
ChangePlayerIDScore 2116650179 2
AddPlayer 745508846 83 55
AddPlayer 716753113 472914201 100
AddPlayer 654907040 15 56
AddPlayer -3 64 80
AddPlayer 2056899697 25 48
AddPlayer 1398715866 17 78
AddPlayer 377909206 84 17
AddPlayer 469171490 7 1
AddPlayer 1596516901 33 23
AddPlayer 1903473939 20 93
AddPlayer 2057861946 77 88
AddPlayer 1375992621 88 1945211144
AddPlayer 606709894 66 114
AddPlayer 642650309 4 118
AddPlayer 505068076 60 101
AddPlayer 1767651915 87 1
ChangePlayerIDScore 1311392736 128
AddPlayer 611885170 4 116
AddPlayer 1115373519 58 38
MergeGroups 2 66
AddPlayer 2052232895 28 110
RemovePlayer 883562899
ChangePlayerIDScore 1032821449 81
AddPlayer 1851127057 42 91
AddPlayer 1467458434 55 12
AddPlayer 1576635557 22 81
IncreasePlayerIDLevel 1851127057 1
AddPlayer 532902512 72 92
AddPlayer 310301117 53 92
AddPlayer 1452014364 53 68
AddPlayer 678158206 75 83
AddPlayer 247897638 80 48
AddPlayer 1000685113 83 44
GetPercentOfPlayersWithScoreInBounds 0 133 0 0
AddPlayer 502856292 59 125
AverageHighestPlayerLevelByGroup 0 83
AddPlayer 1233308033 80 103
GetPercentOfPlayersWithScoreInBounds 0 115 0 0
AddPlayer 1618985150 59 61
RemovePlayer 1644306355
AddPlayer 1390244103 78 61
AddPlayer 1545796540 16 84
AddPlayer 678158206 88 17
AddPlayer 2124609049 40 46
AddPlayer 1863243506 70 62
AddPlayer 1559820186 56 93
AddPlayer 850859491 58 32
AddPlayer 1300032967 78 137
AddPlayer 1526955208 54 87
AddPlayer 684628574 15 36
AddPlayer 56677031 30 3
IncreasePlayerIDLevel 711991630 3
AddPlayer 1584721651 65 102
AddPlayer 760644618 81 60
AverageHighestPlayerLevelByGroup 0 153
AddPlayer 1619822241 78 74
AddPlayer 1548247313 88 116
AddPlayer 1874848461 41 133
MergeGroups 17 73
AddPlayer 584155557 20 10
AddPlayer 604970557 42 14
AddPlayer 459849200 15 93
ChangePlayerIDScore 368266082 129
AddPlayer 533830838 29 54
GetPercentOfPlayersWithScoreInBounds 0 85 0 0
AddPlayer 1745892558 62 75
AddPlayer 1950371364 44 87
AddPlayer 149846907 46 1
AddPlayer 1744298091 39 16
AddPlayer 2078171018 65 122
IncreasePlayerIDLevel 1619822241 5
AddPlayer 111020833 36 44
ChangePlayerIDScore 883787449 134
AddPlayer 1193035771 17 96
AddPlayer 513300619 8 121
AddPlayer 1710399811 13 27
GetPercentOfPlayersWithScoreInBounds 0 56 0 0
AddPlayer 170951044 42 69
AddPlayer 1862481997 34 130
AddPlayer 1547983771 219005039 51
AddPlayer 1308295143 68 75
ChangePlayerIDScore 465895131 103
GetPercentOfPlayersWithScoreInBounds 0 136 0 0
AddPlayer 1571799281 14 33
MergeGroups 86 86
AddPlayer 1531656309 79 127
AddPlayer 1591817531 28 91
AddPlayer 717266978 16 126
AddPlayer 21780397 60 99
ChangePlayerIDScore 1878288739 56
GetPercentOfPlayersWithScoreInBounds 3 97 9 9
AddPlayer 688841721 39 37
GetPercentOfPlayersWithScoreInBounds 26 120 1 1
AddPlayer 1643766526 28 116
AddPlayer 1969621589 7 97
AddPlayer 1963108602 70 38
AddPlayer -8 56 106
AddPlayer 2116401541 33 7
GetPercentOfPlayersWithScoreInBounds 0 78 0 0
IncreasePlayerIDLevel 532902512 1
RemovePlayer -9
AddPlayer 836431952 51 7
AverageHighestPlayerLevelByGroup 46 1
RemovePlayer 149846907
AddPlayer 411173758 41 70
AverageHighestPlayerLevelByGroup 0 183
AddPlayer 187079908 84 100
MergeGroups 19 70
AddPlayer 1002094359 47 71
RemovePlayer 505068076
AddPlayer 1751006833 51 46
AddPlayer 1725242451 41 46
AddPlayer 1241379700 63 2
AddPlayer 870488912 18 72
AddPlayer 965107820 33 137
AddPlayer 2052232895 9 104
AddPlayer 1193035771 82 64
AddPlayer 1351679442 27 -4
AddPlayer 203634482 71 128
AddPlayer 1285957660 81 106
AddPlayer 519801158 75 37
AddPlayer 1509151836 5 97
RemovePlayer 642650309
ChangePlayerIDScore 1651272042 95
AddPlayer 1820911099 24 -5
AddPlayer 1544685029 46 76
AddPlayer 1845751756 43 21
MergeGroups 29 896566568
AddPlayer 228431266 70 39
AddPlayer 1185741488 51 128
GetPercentOfPlayersWithScoreInBounds 45 54 0 0
RemovePlayer 1744298091
AddPlayer 311508263 54 49
AddPlayer 933547417 57 111
RemovePlayer 1764168186
RemovePlayer 1828201683
AverageHighestPlayerLevelByGroup -4 1
AddPlayer 599224742 67 70
AddPlayer 1915968024 42 69
AddPlayer 1159283802 71 81
AddPlayer 1022084041 85 133
IncreasePlayerIDLevel 2078171018 1
AddPlayer 1619822241 4 105
AddPlayer 800426387 62 14
IncreasePlayerIDLevel 41838726 3
RemovePlayer 1852571872
AddPlayer 1530926936 8 93
IncreasePlayerIDLevel 1440060128 7
ChangePlayerIDScore 2030307745 47
AddPlayer 1116218377 26 135
GetPercentOfPlayersWithScoreInBounds 5 36 0 0
AddPlayer 392186566 29 9
AverageHighestPlayerLevelByGroup 80 4467
AddPlayer 649507674 42 73
AddPlayer 1503723872 75 130
AverageHighestPlayerLevelByGroup 26 2
AddPlayer 1969657333 80 93623767
AddPlayer 430736364 8 73
AddPlayer 1982155954 33 14
AddPlayer 738859304 29 21
AddPlayer 457986290 11 135
ChangePlayerIDScore -8 82
MergeGroups 67 28
AddPlayer -9 35 59
AddPlayer 2027630892 9 78
ChangePlayerIDScore 780649824 7
AddPlayer 644504375 4 5
AddPlayer 2103653900 35 126
AddPlayer 430445819 23 651538563
AddPlayer 1029992184 10 61
AddPlayer 448038902 47 50
IncreasePlayerIDLevel 1901054890 8
GetPercentOfPlayersWithScoreInBounds 37 116 0 0
AddPlayer 770914834 36 35
AddPlayer 906128815 19 36
AddPlayer 1356256884 78 29
IncreasePlayerIDLevel 377909206 8
IncreasePlayerIDLevel 1735228202 8
AddPlayer 600854716 31 47
RemovePlayer 1159283802
AddPlayer 368266082 83 11
AddPlayer 1920492878 85 114
AverageHighestPlayerLevelByGroup 0 133
MergeGroups 17 21
ChangePlayerIDScore -8 6
IncreasePlayerIDLevel 974759986 6
AddPlayer 846769455 65 102
RemovePlayer 319115983
RemovePlayer 1494414425
AddPlayer 533278435 73 46
AddPlayer 1272061787 299998103 24
AddPlayer 1211700804 88 27
AddPlayer 1244712156 28 19
AddPlayer 1216697650 27 101
AddPlayer 1886903432 41 106
AddPlayer 1733671719 60 58
AddPlayer 425250685 44 67
AddPlayer 1073611818 83 87
AddPlayer -4 21 38
AverageHighestPlayerLevelByGroup 39 1
AverageHighestPlayerLevelByGroup 0 83
AddPlayer 450064271 6 103
AddPlayer 9412102 14 9
AddPlayer 1525771538 9 14
AverageHighestPlayerLevelByGroup 0 190
AddPlayer 47782250 81 102
MergeGroups 59 13
AddPlayer 150172525 42 109
AverageHighestPlayerLevelByGroup 52 1
ChangePlayerIDScore 1920492878 80
AddPlayer 1226325479 17 135
ChangePlayerIDScore 196341911 127
AddPlayer 1929447126 34 122
AddPlayer 2120013871 15 6
GetPercentOfPlayersWithScoreInBounds 0 127 0 0
AddPlayer 1863019018 3 50
AddPlayer 1357082224 4 50
AddPlayer 1438780779 40 68
AddPlayer 577961881 47 8
AverageHighestPlayerLevelByGroup 0 44
AddPlayer 2110948446 88 51
AddPlayer 26246403 45 125
AddPlayer 1727166128 42 100
AddPlayer 1605867001 57 9
AddPlayer 1501537625 40 10
IncreasePlayerIDLevel 1503723872 -9
AverageHighestPlayerLevelByGroup 49 1
AddPlayer 1515968597 62 115
AddPlayer 1431128895 40 -6
GetPercentOfPlayersWithScoreInBounds 13 107 3 3
AddPlayer 459281300 52 60
AddPlayer 1538639667 52 16
AddPlayer 351056430 4 111
AddPlayer 1367592914 60 73
IncreasePlayerIDLevel 1226325479 -1
AddPlayer 485075321 86 91
AddPlayer 2091049827 54 1412190733
AddPlayer 164060292 63 25
AddPlayer 950116207 66 124
AddPlayer 1021933597 57 29
AddPlayer 1902166825 42 69
ChangePlayerIDScore 1467458434 43
AddPlayer 623980319 17 36
GetPercentOfPlayersWithScoreInBounds 0 131 0 0
AddPlayer 1146391719 12 104
RemovePlayer 577961881
AddPlayer 2074083302 14 60
MergeGroups 65 79
AddPlayer 433583979 57 44
AverageHighestPlayerLevelByGroup 0 112
ChangePlayerIDScore 870488912 127
AddPlayer 1644263499 75 117
GetPercentOfPlayersWithScoreInBounds 86 50 0 0
ChangePlayerIDScore 1944223960 49
AddPlayer 1260115201 6 16
AddPlayer 771891369 7 70
AddPlayer 511863920 83 69
IncreasePlayerIDLevel 1002552088 9
GetPercentOfPlayersWithScoreInBounds 0 106 0 0
AddPlayer 1018760250 73 46
AddPlayer 1025873517 80 15
GetPercentOfPlayersWithScoreInBounds 0 86 0 9
AddPlayer 627038929 66 83
AddPlayer 1863243506 54 90
AverageHighestPlayerLevelByGroup 22 1
ChangePlayerIDScore 650844695 73
AddPlayer 961420250 34 7
AddPlayer 262340933 46 11
AddPlayer 451020087 32 19
AddPlayer 973842292 38 9
ChangePlayerIDScore 1226357209 21
AddPlayer 1723761240 10 112
AddPlayer -5 47 127
AddPlayer 1283241651 65 7
AverageHighestPlayerLevelByGroup 28 5
GetPercentOfPlayersWithScoreInBounds 87 78 0 0
AddPlayer 1874202409 37 37
AddPlayer 1091620708 64 67
AddPlayer 591100162 2 101
IncreasePlayerIDLevel 62480130 7
IncreasePlayerIDLevel 105846435 3
AddPlayer 2069886237 44 110
AddPlayer 1362574885 35 133
AverageHighestPlayerLevelByGroup 0 176
MergeGroups 20 19
AddPlayer 855482461 68 78
ChangePlayerIDScore 2035535732 53
ChangePlayerIDScore 800426387 122
AddPlayer 2018341509 82 127
AddPlayer 755251373 35 112
ChangePlayerIDScore 2027630892 42
AddPlayer 566351843 70 106
AddPlayer 1956019184 75 62
MergeGroups 39 32
AddPlayer 652457461 65 128
AddPlayer 920191307 4 28
AddPlayer 1581182271 65 3
AddPlayer 575921399 24 44
AddPlayer 1474814887 1505213000 64
AddPlayer 247897638 62 41
AddPlayer 1391915683 32 111
AddPlayer 1372997190 51 86
AddPlayer 2107586887 55 18
IncreasePlayerIDLevel 150172525 9
AddPlayer 1814850071 69 128
ChangePlayerIDScore 1918779258 105
AddPlayer 1213925644 24 36
ChangePlayerIDScore 187079908 88
AddPlayer 656374528 62 113
AddPlayer 838169089 64 71
AddPlayer 560611996 14 22
RemovePlayer 247897638
AddPlayer 281784232 57 75
AddPlayer -5 10 17
GetPercentOfPlayersWithScoreInBounds 73 13 0 0
RemovePlayer 590817280
AddPlayer 1838606974 62 59
AddPlayer 572651280 7 9
AddPlayer 702762916 31 24
AddPlayer 171120871 59 133
AddPlayer 105846435 30 93
AddPlayer 534138399 43 82
AddPlayer 171120871 46 82
AddPlayer 1730369079 75 90
AverageHighestPlayerLevelByGroup 0 83
AddPlayer 1945907895 35 3
AddPlayer 522661470 33 106
AddPlayer 1704204605 43 30
AverageHighestPlayerLevelByGroup 0 218
AddPlayer 1750275745 74 51
AddPlayer 770922515 66 119
AddPlayer 196341911 59 44
AddPlayer 156065923 61 4
AddPlayer 25911327 83 87
MergeGroups 78 57
AddPlayer 1403001997 68 66
AddPlayer 1296518458 35 60
AddPlayer 757469234 17 75
AddPlayer 187878481 56 121
AddPlayer 1736407020 16 96
ChangePlayerIDScore 777428862 51
AddPlayer 1016843809 24 134
AddPlayer 824698774 63 53
AddPlayer 1206462343 69 33
AddPlayer 1117103948 -4 92
AddPlayer 1091620708 73 119
AverageHighestPlayerLevelByGroup 0 232
AddPlayer 1730369079 86 10
AddPlayer 1160168766 32 80
AddPlayer 1597759405 73 135
IncreasePlayerIDLevel 1725242451 9
AddPlayer 7665737 28 136
AddPlayer 770914834 43 98
IncreasePlayerIDLevel 1945907895 1
AddPlayer 2128787686 -4 16
AddPlayer -1 39 47
AverageHighestPlayerLevelByGroup 77 1
AddPlayer 1226611824 76 70
AddPlayer 1358522589 62 126
AddPlayer 369945681 50 63
AddPlayer 1668088434 45 3
ChangePlayerIDScore 1651272042 698837688
AddPlayer 295423088 46 127
AddPlayer 218449864 52 132
AddPlayer 1869077096 26 70
GetPercentOfPlayersWithScoreInBounds 57 868701082 1 0
AddPlayer 261335002 78 85
RemovePlayer 218449864
IncreasePlayerIDLevel 1193035771 8
ChangePlayerIDScore 1285957660 126
AddPlayer 786036319 47 35
AddPlayer 755163274 53 133
AverageHighestPlayerLevelByGroup 31 1
AddPlayer 1088126879 77 53
IncreasePlayerIDLevel 522661470 4
AddPlayer 667939751 18 120
AddPlayer 1135185223 60 2
IncreasePlayerIDLevel 357419158 6
AddPlayer 154832075 24 118
MergeGroups 54 25
GetPercentOfPlayersWithScoreInBounds 44 102 0 0
AddPlayer 1368195969 45 127
RemovePlayer 215844810
AddPlayer 1842286966 30 112
AddPlayer 1831608931 13 78
AddPlayer 2081207781 6 5
RemovePlayer 1950371364
AddPlayer 1661515666 75 98
AverageHighestPlayerLevelByGroup 0 26
GetPercentOfPlayersWithScoreInBounds 0 133 0 0
AverageHighestPlayerLevelByGroup 0 67
AddPlayer 1747238221 14 120
AddPlayer 382732059 55 65
IncreasePlayerIDLevel 534138399 2
AddPlayer 244825179 50 -10
GetPercentOfPlayersWithScoreInBounds 58 37 0 0
RemovePlayer 295423088
AverageHighestPlayerLevelByGroup 74 3
GetPercentOfPlayersWithScoreInBounds 65 85 0 0
MergeGroups 21 12
AddPlayer 837051835 83 54
RemovePlayer 1002094359
ChangePlayerIDScore 532902512 55
AverageHighestPlayerLevelByGroup 77 1
AddPlayer 1725738521 44 124
AddPlayer 219600120 84 136
MergeGroups 40 84
AddPlayer 588815933 80 80
AddPlayer 1945907895 74 117
AddPlayer 1598996339 8 326095504
AddPlayer 672238083 39 24
AddPlayer 0 53 22
MergeGroups 38 1196868747
AddPlayer 1119219843 86 89
IncreasePlayerIDLevel 1002552088 5
IncreasePlayerIDLevel 1406106965 2
MergeGroups 50 15
AddPlayer 1505066130 61 78
GetPercentOfPlayersWithScoreInBounds 54 49 3 3
AverageHighestPlayerLevelByGroup 11 2
AddPlayer 18012851 44 95
AddPlayer 1529839266 44 101
AddPlayer 957087702 38 83
RemovePlayer 745508846
GetPercentOfPlayersWithScoreInBounds 31 103 0 0
AddPlayer 1113111805 46 59
ChangePlayerIDScore 1362574885 97
ChangePlayerIDScore 2081207781 127
AverageHighestPlayerLevelByGroup 49 1
AddPlayer 1417683064 14 127
AverageHighestPlayerLevelByGroup 0 87
GetPercentOfPlayersWithScoreInBounds 17 23 0 0
GetPercentOfPlayersWithScoreInBounds 0 55 0 0
AddPlayer 356503616 32 47
AddPlayer 554430513 68 18
ChangePlayerIDScore -1 134
AddPlayer 1615154101 69 127
AddPlayer 1467615775 15 41
ChangePlayerIDScore 1605867001 11
RemovePlayer 1530926936
AddPlayer 488911642 57 102
AddPlayer 846874390 78 22
MergeGroups 70 51
AddPlayer -1 45 63
AddPlayer 663308391 18 79
RemovePlayer 111020833
AddPlayer 467813617 67 128
AddPlayer 820123253 76 73
AddPlayer -2 36 57
AddPlayer 1542737996 30 66
AddPlayer 1120782740 19 80
AddPlayer 2110126724 33 115
AddPlayer 1989147514 42 77
ChangePlayerIDScore 1238811048 2
GetPercentOfPlayersWithScoreInBounds 83 124 0 0
IncreasePlayerIDLevel 2110948446 2
AddPlayer 176104566 1140712757 124
AverageHighestPlayerLevelByGroup 0 236
AddPlayer 502856292 11 135
AddPlayer 1158635623 46 67
AddPlayer 1395050364 20 124
AddPlayer 1946345603 78 104
ChangePlayerIDScore -6 86
AddPlayer 981222248 59 113
AddPlayer 1559856263 39 12
AddPlayer 2030541730 40 1
AddPlayer 2062425062 51 -5
MergeGroups 84 71
GetPercentOfPlayersWithScoreInBounds 11 91 0 0
AddPlayer 1134118802 25 -6
ChangePlayerIDScore 1845221583 47
RemovePlayer 150989114
AddPlayer 2140348838 3 64
AddPlayer 1206341467 20 1414985202
RemovePlayer 554430513
AddPlayer 624129621 44 -7
ChangePlayerIDScore 1211700804 113
AddPlayer 628322243 54 28
RemovePlayer 289406429
AddPlayer 1049728390 32 93
AddPlayer 1163320908 75 65
AddPlayer 189012170 19 76
AddPlayer 1980822192 32 90
AddPlayer 1835034562 1 65
AddPlayer 546770288 23 91
AddPlayer 1192624315 80 34
IncreasePlayerIDLevel 1733671719 3
AddPlayer 420022920 28 136
MergeGroups -7 18
IncreasePlayerIDLevel 1542737996 6
AddPlayer 1472765705 57 53
IncreasePlayerIDLevel 1525771538 9
ChangePlayerIDScore 852973572 36
AverageHighestPlayerLevelByGroup 0 211
AddPlayer 132808390 12 516080346
IncreasePlayerIDLevel 961420250 6
AddPlayer 1662269197 31 121
AddPlayer 1559856263 40 101
ChangePlayerIDScore 0 37
AddPlayer 840931442 18 7
GetPercentOfPlayersWithScoreInBounds 65 102 0 0
AddPlayer 394001065 72 70
AverageHighestPlayerLevelByGroup 63 4
AddPlayer 363264587 86 99
AddPlayer 1140086211 54 3
ChangePlayerIDScore 933547417 70
AddPlayer 2072320198 14 107
AddPlayer 892525560 43 80
AddPlayer 331124003 61 -2
AddPlayer 93833981 66 43
AddPlayer 876601202 77 128
AddPlayer 810847108 48 30
IncreasePlayerIDLevel -3 2
IncreasePlayerIDLevel 488911642 8
AddPlayer 103462676 76 71
AddPlayer 12419088 48 135
ChangePlayerIDScore 1525233849 95
AddPlayer 995702512 35 56
AddPlayer 1944724251 11 70
IncreasePlayerIDLevel 363264587 9
AddPlayer 1786698739 7 79
RemovePlayer 1147788646
AddPlayer 742200049 -6 16
GetPercentOfPlayersWithScoreInBounds 10 -8 1 0
MergeGroups 68 4
AddPlayer 1704008312 70418358 48
RemovePlayer 1420219449
AddPlayer 158377878 29 7
GetPercentOfPlayersWithScoreInBounds 0 127 0 0
RemovePlayer 1945907895
AddPlayer 991463778 15 48
AddPlayer 1976424880 -3 137
MergeGroups 18 54
AddPlayer 828053681 72 7
AddPlayer 909156249 43 20
GetPercentOfPlayersWithScoreInBounds 74 22 8 8
AddPlayer 1510002448 -3 104
AddPlayer 477565636 16 70
AddPlayer 1605867001 39 5
GetPercentOfPlayersWithScoreInBounds -8 16 0 0
AddPlayer 33082510 39 104
IncreasePlayerIDLevel 1491604982 4
IncreasePlayerIDLevel 1751006833 7
AddPlayer 30501235 45 114
AddPlayer 1420011221 12 25
AddPlayer 1952353873 10 32
MergeGroups -1 45
ChangePlayerIDScore 1728056460 92
IncreasePlayerIDLevel 478787469 6
AddPlayer 1772353798 16 25
GetPercentOfPlayersWithScoreInBounds 37 116 0 6
GetPercentOfPlayersWithScoreInBounds 62 115 0 0
GetPercentOfPlayersWithScoreInBounds 82 85 0 0
RemovePlayer 502856292
ChangePlayerIDScore 368266082 88
IncreasePlayerIDLevel 1723761240 4
AverageHighestPlayerLevelByGroup 0 91
RemovePlayer 1113111805
AverageHighestPlayerLevelByGroup 0 100
AverageHighestPlayerLevelByGroup 75 -3
AddPlayer 2110948446 39 104
RemovePlayer 308905088
GetPercentOfPlayersWithScoreInBounds 85 25 0 0
AddPlayer 147298358 27 122
AverageHighestPlayerLevelByGroup 14 2
GetPercentOfPlayersWithScoreInBounds 11 135 0 0
RemovePlayer 458449794
AddPlayer 888225560 42 9
RemovePlayer -5
MergeGroups 49 53
AddPlayer 607318528 84 129
AverageHighestPlayerLevelByGroup 0 233
GetPercentOfPlayersWithScoreInBounds 0 29 0 0
AddPlayer 501796587 56 84
ChangePlayerIDScore 522661470 130
MergeGroups 21 54
IncreasePlayerIDLevel 667939751 1
AddPlayer 1764730552 56 3
AddPlayer 1996804960 76 1
AddPlayer 57737654 76 111
RemovePlayer 0
AddPlayer 1704287559 -5 4
RemovePlayer 1163320908
RemovePlayer 4130165
AddPlayer 704193068 2 39
AddPlayer 1917216221 8 71
AddPlayer 1058407534 75 90
AddPlayer 164990946 49 101
AddPlayer 1941725912 68 21
AddPlayer 460351199 1 10
AddPlayer 1308295143 39 31
AverageHighestPlayerLevelByGroup 63 3
AddPlayer 337880579 24 86
AddPlayer 763138840 71 16
AddPlayer 738859304 9 113
AddPlayer 233348977 -3 35
ChangePlayerIDScore 420022920 86
AddPlayer 1211700804 4 1
AddPlayer 1371689801 53 58
AddPlayer 343906680 85 114
AddPlayer 38556066 19 104
GetPercentOfPlayersWithScoreInBounds 0 21 0 1
RemovePlayer 2018341509
