Init 81 192
AddPlayer 1984551936 53 49
AddPlayer 1927965268 28 118
AddPlayer 368252222 16 79
AddPlayer 834388706 50 46
AddPlayer 1415433749 65 64
AddPlayer 2050303613 54 174
AddPlayer 54465123 8 7
AddPlayer 1009239129 65 126
AddPlayer 996641876 2 49
AddPlayer 2036469435 15 -1
AddPlayer 1378876172 11 171
AddPlayer 1489124317 56 171
AddPlayer 1184339158 1 45
AddPlayer 465589474 69 179
AddPlayer 510770670 35 77
AddPlayer 302626443 37 152
AddPlayer -2 69 41
AddPlayer 1452580547 41 100
GetPercentOfPlayersWithScoreInBounds 39 111 0 0
AddPlayer 775849463 63 151
AddPlayer 1527302701 32 86
AddPlayer 1419376433 80 118
AddPlayer 1627646748 10 60
AverageHighestPlayerLevelByGroup 0 64
AddPlayer 332031552 67 126
AddPlayer 1239486106 9 70
AddPlayer 164094310 26 28
AddPlayer 562500615 32 108
MergeGroups 16 -6
AddPlayer 1097296274 37 117
AddPlayer 783530727 16 150
AddPlayer 1962418939 52 104
AddPlayer 115282417 51 94
AddPlayer 1721235568 59 91
AddPlayer 1733119238 37 163
AddPlayer 423562820 55 146
AddPlayer 903712934 -10 73
AddPlayer 722116917 43 117
AddPlayer 1877988089 41 167
AddPlayer 1904258432 71 106
AddPlayer 821923774 24 11
AddPlayer 798730057 69 81
AddPlayer 1314716295 1 150
AddPlayer 164933969 41 133
AddPlayer 1062427904 8 119
GetPercentOfPlayersWithScoreInBounds 39 71556254 1 0
AddPlayer 998759754 30 92
AddPlayer 171712327 12 191
AddPlayer 657179499 28 2
AddPlayer 2015758824 48 86
AddPlayer 1125226040 18 5
MergeGroups 44 23
ChangePlayerIDScore 1963111186 192
ChangePlayerIDScore 88402603 164
AddPlayer 1283790087 80 86
AddPlayer 663926174 36 1150532332
AddPlayer 14886638 6 46
AddPlayer 712386890 21 136
AddPlayer 111832561 57 49
AddPlayer 659278232 15 165
AddPlayer 1880570469 53 139
AddPlayer 2093037581 30 149
AddPlayer 1056970448 40 191
AddPlayer 378570955 42 -6
AddPlayer 1877988089 55 9
AddPlayer 492150619 34 82
AddPlayer 377792933 37 165
AddPlayer 1003511283 53 48
AddPlayer 2133949833 8 149
AddPlayer 139205916 13 68
AddPlayer 1923516794 30 107
AddPlayer 1675793058 29 98
AddPlayer 2093971540 14 150
AddPlayer 1754741912 13 106
AddPlayer 49165219 19 91
AddPlayer 581529782 33 138
AverageHighestPlayerLevelByGroup 0 72
AddPlayer 1332704227 21 78
AddPlayer 19523413 758354928 169
AddPlayer 347834176 36 187
AddPlayer 1521831191 53 135
AddPlayer 1120813940 18 37
AddPlayer 1565819646 52 151
AddPlayer 1776809054 76 1451045186
AddPlayer 1685107923 25 153
AddPlayer 534341037 47 34
AddPlayer 613744604 9 185
AddPlayer 2103242031 73 121
AddPlayer 1591047455 23 14
AddPlayer 2099212 72 8
AddPlayer 1239486106 46 140
AddPlayer 106336399 20 112
AddPlayer 380366843 14 79
MergeGroups 9 58
AddPlayer 1598877349 74 115
AddPlayer 123119932 67 15
AddPlayer 2051271711 34 22
AddPlayer 73773999 71 50
ChangePlayerIDScore 2101900551 74
AddPlayer 929875026 67 134
AddPlayer 525759960 71 129
AddPlayer -9 30 118
AddPlayer 761260703 42 61
AddPlayer 810503936 15 47
AddPlayer 845700759 5 129
AddPlayer 95307052 47 3
AddPlayer 1942300988 64 169
AddPlayer 587567568 74 89
AddPlayer 171712327 71 5
AddPlayer 1654980841 77 93
AddPlayer 2145800389 67 75
ChangePlayerIDScore 2092835776 16
AddPlayer 279939150 1979164834 18
IncreasePlayerIDLevel 187569063 8
AddPlayer 2120934152 32 115
AddPlayer 179355556 46 96
AddPlayer 1460413006 47 186
AddPlayer 1061562918 53 104
AddPlayer 928380553 24 177
AddPlayer 1179732358 71 17
AddPlayer 1557679386 55 115
AddPlayer 1654980841 33 188
AddPlayer 1961321927 22 65
GetPercentOfPlayersWithScoreInBounds 62 104 0 0
AddPlayer 1330862018 66 138
AddPlayer 1713694380 1571977663 17
AddPlayer 578181641 31 189
AddPlayer -7 28 30
RemovePlayer 1226716161
AddPlayer 2008727184 22 78
AddPlayer 33970822 77 143
AddPlayer 1558831873 37 127
AddPlayer 417627342 42 97
AddPlayer 825620856 65 158
AddPlayer 36461355 3 188
AddPlayer 2070792316 15 97
AddPlayer 1911956002 53 2
AddPlayer 239065746 42 26
AddPlayer 32766293 16 183
AddPlayer 1277455450 34 85
AddPlayer 334711464 9 65
AddPlayer 700335548 23 -8
AddPlayer 96604154 14 37
AddPlayer 896028490 67 81
AddPlayer 272962558 72 26
AddPlayer 1205338797 26 83
AddPlayer 608667548 80 79
AddPlayer 816109913 18 1129845697
AddPlayer 1513094930 67 156
AddPlayer 940826314 21 191
AddPlayer 1058719963 63 25
AddPlayer 2019322299 49 45
AddPlayer 1058102019 42 137
AddPlayer 2026838669 2 186
AddPlayer 1557679386 75 110
AverageHighestPlayerLevelByGroup 55 3
AddPlayer 308111556 55 11
AddPlayer 2009957709 73 132
AddPlayer 1372911005 62 110
AddPlayer 2069827573 54 123
AddPlayer 1742949753 80 130
AddPlayer 2144821823 8 160
AddPlayer 193004943 6 54
AddPlayer 32766293 57 95
AddPlayer 1496614400 71 107
AddPlayer 1159850970 71 180
MergeGroups -5 60
AddPlayer 1801298199 37 89
AddPlayer 1149282085 44 5
AddPlayer 1213132483 47 128
AddPlayer 589031348 24 150
AddPlayer 757210061 3 110
AddPlayer 1577408834 28 61
AddPlayer 350698694 24 147
AddPlayer 940738960 41 175
AddPlayer 1291272707 16 42
AddPlayer 291270649 58 102
AddPlayer 1602061084 46 74
AddPlayer 2070343972 44 29
MergeGroups 47 23
AddPlayer 1609214455 22 142
AddPlayer 1874101614 58 173
AddPlayer 1621512073 65 160
AddPlayer 1712259947 25 187
AddPlayer 1338395158 66 143
AddPlayer 2081621047 48 189
AddPlayer 175010294 65 155
AddPlayer 753825745 67 12
AddPlayer 197002626 70 182
AddPlayer 0 41 111
AddPlayer 905960675 9 25
AddPlayer 1561363465 22 103
IncreasePlayerIDLevel 179355556 2
AddPlayer 1888638885 73 108
AddPlayer 825423637 66 157
GetPercentOfPlayersWithScoreInBounds 0 173 0 0
GetPercentOfPlayersWithScoreInBounds 33 28 0 0
AddPlayer 455826109 30 157
AddPlayer 2066697257 58 62
AddPlayer 661278515 6 149
AddPlayer 1061635366 20 38
AddPlayer 1708905786 58 1682007533
RemovePlayer 1330862018
AddPlayer 1749798606 16 186
AddPlayer 1713821052 3 134
AddPlayer 2042471617 16 12
AddPlayer 888204446 27 44
AddPlayer 1635830210 4 74
AverageHighestPlayerLevelByGroup 0 128
IncreasePlayerIDLevel 248815729 4
AddPlayer 270611638 34 158
AddPlayer 437524989 57 137
IncreasePlayerIDLevel 1904258432 7
AddPlayer 1874101614 2 108
GetPercentOfPlayersWithScoreInBounds 0 96 0 0
AddPlayer 1043501791 35 153
GetPercentOfPlayersWithScoreInBounds 0 151 0 0
AddPlayer 58822239 70 177
AddPlayer 1587560070 1791938832 52
AddPlayer 1121250760 29 670927285
AddPlayer 1120813940 4 30
RemovePlayer 49165219
GetPercentOfPlayersWithScoreInBounds 79 -6 1 0
AddPlayer 1444762641 1727672120 51
RemovePlayer 2093971540
AddPlayer 1239651239 5 129
AddPlayer 1917362641 48 128
AddPlayer -1 70 92
ChangePlayerIDScore 270611638 38
AddPlayer 2029887084 65 79
AddPlayer 367603160 80 66
AddPlayer 456334118 5 164
AddPlayer 1457827478 -1 34
AddPlayer 1984792366 14 11
AddPlayer 666664902 38 75
AddPlayer 458696261 42 69
AddPlayer 2052787494 -1 46
ChangePlayerIDScore 1460413006 19
AddPlayer 742892115 1 156
AddPlayer 1175388046 54 0
GetPercentOfPlayersWithScoreInBounds 77 143 0 0
GetPercentOfPlayersWithScoreInBounds 12 191 0 0
AddPlayer 1320792320 9 62
AddPlayer 1463757184 80 94
AverageHighestPlayerLevelByGroup 0 67
AddPlayer 1983969605 7 99
AddPlayer 322705968 75 179
AverageHighestPlayerLevelByGroup 70 2
AddPlayer 125382994 55 162
AddPlayer 306392784 7 163
AddPlayer 332401322 27 129
AddPlayer 761260703 18 15
AddPlayer 1745088990 63 115
AddPlayer 1485960257 42 101
AddPlayer 1644588081 29 44
AddPlayer 160980440 39 74
AddPlayer 1500884118 1 10
AddPlayer 467104439 77 19
AddPlayer 867738865 28 25
GetPercentOfPlayersWithScoreInBounds 18 102 0 0
AddPlayer 1360743782 72 60
AddPlayer 1452580547 43 172
AddPlayer 2146296749 19 34
AddPlayer 1671710338 22 157
AddPlayer 650519379 27 167
AddPlayer 1100661765 35 166
AddPlayer 1387447108 7 32
AddPlayer 2008727184 40 187
AddPlayer -3 79 171
AddPlayer 634330207 44 112
AddPlayer 117164838 40 119
AddPlayer 351108223 22 25
AddPlayer 722116917 81 129
AddPlayer 2120413072 24 190
AddPlayer 2132765909 77 168
AddPlayer 1259429229 80 53
AddPlayer 614160473 50 85
AddPlayer 1201076653 7 6
AddPlayer 402949094 78 93
AddPlayer 736411294 77 184
AddPlayer 291423062 74 88
AddPlayer 1911956002 49 148
AddPlayer 2081621047 67 144
AddPlayer 630037853 56 149
AddPlayer 1775569808 11 46
AddPlayer 684411456 74 59
IncreasePlayerIDLevel 1749798606 8
AddPlayer -9 72 4
AddPlayer 950303023 80 93
AddPlayer 168669662 66 39
IncreasePlayerIDLevel 1984551936 7
AddPlayer 1228210087 55 164
AddPlayer 1680490290 70 106
AddPlayer 739631491 17 111
ChangePlayerIDScore 1463757184 57
AddPlayer 755105523 71 51
AddPlayer 1674977212 52 142
AddPlayer 865209341 31 36
AverageHighestPlayerLevelByGroup -2 1
ChangePlayerIDScore 2132765909 68
ChangePlayerIDScore -10 152
AddPlayer 2071814472 7 117
ChangePlayerIDScore 1685107923 185
AddPlayer 186784262 6 49
AddPlayer 1925594018 46 105
AddPlayer 1496402648 54 83
AddPlayer 813617240 -2 53
AddPlayer 917151484 6 45
AddPlayer 1702389475 11 63
AddPlayer 1776448359 78 65
AddPlayer 917151484 60 129
AddPlayer 434898687 68 180
AddPlayer -3 45 107
AddPlayer 722116917 72 80
AddPlayer 2080208618 74 177
AddPlayer 1215851390 4 38
AddPlayer 14886638 49 66
ChangePlayerIDScore 16500774 1801413666
AddPlayer 1759009539 24 1432901032
AddPlayer 1444772542 77 46
AddPlayer 789136107 17 107
AddPlayer 961687704 26 163
AverageHighestPlayerLevelByGroup 0 76
AddPlayer 1643233301 28 74
AddPlayer 1045707555 9 81
AddPlayer 1671710338 15 54
AddPlayer 981036403 50 51
GetPercentOfPlayersWithScoreInBounds 0 4 0 0
AddPlayer 1507225809 35 -3
AddPlayer 430468469 13 114
AddPlayer 1970676628 10 30
AddPlayer 1679977519 10 148
AddPlayer 773109572 44 97
GetPercentOfPlayersWithScoreInBounds 59 52 0 0
AddPlayer 465589474 27 122
GetPercentOfPlayersWithScoreInBounds 50 36 0 0
AddPlayer 377682660 75 147
AddPlayer 648263485 48 182
AddPlayer 1341693276 68 161
AddPlayer 343701426 36 89
AddPlayer 1652690071 23 8
AddPlayer -6 55 47
AddPlayer 1082735094 35 67
AddPlayer 1776448359 30 170
AddPlayer 33970822 35 118
AverageHighestPlayerLevelByGroup 0 294
AddPlayer 703201864 30 105
IncreasePlayerIDLevel -4 3
AddPlayer 519134281 15 75
AddPlayer 1018030383 16 161
AddPlayer 1902411816 11 17
ChangePlayerIDScore 1712259947 106
AddPlayer 1354740955 64 85
AddPlayer 850584996 78 52
AddPlayer 1571015996 1893446405 167
AddPlayer 849721620 32 105
AddPlayer 1390421191 17 128
AddPlayer 1518228942 17 116
AddPlayer 1649693934 53 10
AddPlayer 742721063 60 3
AddPlayer 1321226161 76 114
AddPlayer 351108223 17 48
AddPlayer 129316303 19 3
AddPlayer 2125260161 74 95
AddPlayer 816469261 38 52
AddPlayer 418523621 70 103
GetPercentOfPlayersWithScoreInBounds 0 25 0 0
AverageHighestPlayerLevelByGroup 75 -9
AddPlayer 1851259998 38 -7
AddPlayer 830761339 22 145
AddPlayer 581529782 49 22
AddPlayer 1484052774 26 114
AddPlayer 622766831 25 91
AddPlayer 888204446 19 178
AddPlayer 979528437 38 182
MergeGroups 69 24
AddPlayer 988134688 69 114
AddPlayer 1519026095 29 21
AddPlayer 779115199 48 68
RemovePlayer 1923516794
AddPlayer 961490508 77 133
AddPlayer 1265789693 -9 157
AddPlayer 1202733127 68 11
AddPlayer 1505745306 43 117
AddPlayer 878545547 28 123
AddPlayer 75239750 65 55
AddPlayer 1448122851 77 149
AddPlayer 1442810690 71 73
AverageHighestPlayerLevelByGroup 0 165
AddPlayer 697257938 40 144
AddPlayer 894347302 55 -4
AddPlayer 1079556278 53 28
AddPlayer 1977254094 48 90
AddPlayer 1947640607 42 171
AddPlayer 1088680330 31 160
AddPlayer 462879632 75 122
AddPlayer 1732587095 74 31
AddPlayer 525759960 38 34
AddPlayer 661822416 79 155
AddPlayer 824363481 43 54
AddPlayer 114895678 1 44
AddPlayer 1704016536 43 26
AddPlayer 232402716 4 139
ChangePlayerIDScore 2026838669 85
AddPlayer 1070937384 30 161
AddPlayer 541102635 65 142
AddPlayer 1742273219 52 106
AddPlayer 1607552864 28 155
AddPlayer 696510505 61 186
AddPlayer 1323618481 24 83
AddPlayer -4 53 178
RemovePlayer 812527456
AddPlayer 504568581 52 151
AddPlayer 231598039 44 132
AverageHighestPlayerLevelByGroup 31 2
AddPlayer 1768573696 36 30
AddPlayer 1402559881 47 72
AddPlayer 447066502 65 120
AddPlayer 1925690562 37 151
AddPlayer 2107919981 80 21
AddPlayer 632395647 5 94
AddPlayer 1822386421 11 49
AddPlayer 1702170564 34 184
AddPlayer 1211036209 79 34
AddPlayer 1447210965 54 73
AddPlayer 791242138 44 81
AddPlayer 1651224899 7 15
AddPlayer 1327016278 13 118
AddPlayer 1061635366 54 162
AddPlayer 58442792 23 109
AddPlayer 585671480 72 104
ChangePlayerIDScore 1079556278 183
AddPlayer -1 1 57
AddPlayer 667123076 53 188
AddPlayer 1824208927 14 187
GetPercentOfPlayersWithScoreInBounds 78 65 0 0
IncreasePlayerIDLevel 979437572 8
AddPlayer 1680307535 9 170
AddPlayer 177425172 30 143
ChangePlayerIDScore 272962558 95
AddPlayer 511296790 31 2
AverageHighestPlayerLevelByGroup 0 164
AverageHighestPlayerLevelByGroup 6 4
GetPercentOfPlayersWithScoreInBounds 46 191 0 0
AddPlayer 1495549576 18 22
AddPlayer 1264011737 39 31
AddPlayer 24360304 41 127
AddPlayer 353821514 46 34
AddPlayer 1721990054 20 180
AddPlayer 1682194065 927696214 181
AddPlayer 163956968 60 138
AddPlayer 1880421551 51 160
MergeGroups 66 44
AddPlayer 925804406 78 180
AddPlayer 1350031745 4 2
ChangePlayerIDScore 2009957709 80
AddPlayer 12817672 73 353886164
AddPlayer 755928754 13 38
ChangePlayerIDScore 1402559881 175
AddPlayer 90488581 50 48
AddPlayer 1579706382 47 82
IncreasePlayerIDLevel 54465123 2
AddPlayer 1195158258 41 26
ChangePlayerIDScore 239065746 -5
AddPlayer 1955250889 7 160
AddPlayer 414158521 26 48
MergeGroups 30 37
AddPlayer 2015082284 37 177
AddPlayer 38798622 54 185
AddPlayer 397789064 -9 64
IncreasePlayerIDLevel 1888638885 6
AddPlayer 1183003325 1 162
AddPlayer 525775709 23 62
AddPlayer 1033500255 65 72
AddPlayer 1344852453 59 140
RemovePlayer 1390421191
GetPercentOfPlayersWithScoreInBounds 0 85 0 0
AddPlayer 630037853 26 67
AddPlayer 1809732968 72 161
AddPlayer 201747356 10 135
GetPercentOfPlayersWithScoreInBounds 0 161 0 0
GetPercentOfPlayersWithScoreInBounds 2 49 0 0
AddPlayer 389839928 15 90
AddPlayer 1106541986 14 104
IncreasePlayerIDLevel 273637883 8
AddPlayer 598656251 13 37
AddPlayer 1144345361 75 118
GetPercentOfPlayersWithScoreInBounds 0 134 0 0
IncreasePlayerIDLevel 248815729 7
AddPlayer 213770127 27 79
AddPlayer 936670774 16 142
AverageHighestPlayerLevelByGroup 13 1
RemovePlayer 48170976
RemovePlayer 1644588081
AddPlayer 122576080 75 38
AddPlayer 675102755 36 148
AddPlayer 2039355810 71 85
AddPlayer 507797546 32 175
AddPlayer 383403782 77 40
AddPlayer 1460789737 4 47
AddPlayer 1487912045 46 67
ChangePlayerIDScore 2006919308 51
AddPlayer 565478660 3 81
AddPlayer 465414870 35 100
AddPlayer 72355132 81 112
AddPlayer 1184753399 19 8
AddPlayer 2092362755 19 21
GetPercentOfPlayersWithScoreInBounds 0 139 0 0
AddPlayer 1439066466 56 18
AddPlayer 703964626 3 165
AddPlayer 1036771450 41 62
AddPlayer 600649271 66 63
AddPlayer 526038857 38 34
AddPlayer 591289016 5 145
AddPlayer 1891684945 16 14
AddPlayer 383403782 12 94
AddPlayer 1366376138 57 78
AddPlayer 1121031891 45 54
IncreasePlayerIDLevel 1011331332 4
AddPlayer 1412583619 33 -10
AddPlayer 1252611235 69 190
AddPlayer 1334356560 73 102
AddPlayer 1670691237 26 97
AddPlayer 364348896 62 31
AddPlayer 1092536315 42 190
AddPlayer 1652164464 62 116
AddPlayer 1900089193 38 59
RemovePlayer 1170385984
AddPlayer 645259418 62 176
AddPlayer 327316109 7 54
ChangePlayerIDScore 122576080 60
AddPlayer 1706844745 28 141
AddPlayer 588705121 72 7
AddPlayer 742417697 41 6
AddPlayer 51971650 76 84
AddPlayer 1868944137 5 24
AddPlayer 903536520 20 -1
AddPlayer 1667643581 54 181
AddPlayer 928380553 28 73
AddPlayer 414968228 31 111
AverageHighestPlayerLevelByGroup 0 357
ChangePlayerIDScore 1293408366 35
AddPlayer 1355384835 17 51
AddPlayer 1261857377 5 17
AddPlayer 695650953 59 47
AddPlayer 274652561 3 78
AddPlayer 2027132966 36 179
AddPlayer 1388796376 38 32
AddPlayer -2 69 124
MergeGroups 9 27
AddPlayer 755105523 80 192
AddPlayer 1916344576 28 182
AddPlayer 1186261502 75 143
AddPlayer 281382577 50 67
GetPercentOfPlayersWithScoreInBounds 0 96 0 7
AddPlayer 552512484 47 87
AddPlayer 898621826 46 145
RemovePlayer 525775709
MergeGroups 23 68
AddPlayer 1158178984 39 108
MergeGroups 61 24
AddPlayer 375266373 54 182
AddPlayer 1667469151 12 37
AddPlayer 1867267892 5 27
AddPlayer 1101869618 43 155
AddPlayer 1704167434 472589613 132
ChangePlayerIDScore 111832561 41
AddPlayer 1528974405 49 155
AddPlayer 2009957709 39 154
ChangePlayerIDScore 1500884118 155
AddPlayer 2068445092 12 191
AddPlayer 1890884338 74 84
AddPlayer 2085298722 56 146
AddPlayer 1069055452 76 180
MergeGroups 40 65
AddPlayer 1481190835 71 1056780580
AddPlayer 463910514 56 162
GetPercentOfPlayersWithScoreInBounds 0 104 0 0
AddPlayer 672973264 69 135
AddPlayer 1308084094 9 65
AddPlayer 992563124 8 69
AddPlayer 1639212696 75 117
AddPlayer 1408549312 17 14
AddPlayer 2071956021 14 115
IncreasePlayerIDLevel 1388796376 2
AddPlayer 1404788805 47 89
ChangePlayerIDScore 713648077 125
AddPlayer 792601601 31 94
IncreasePlayerIDLevel 905960675 7
AddPlayer 1318508871 1 139
GetPercentOfPlayersWithScoreInBounds 0 74 0 0
AddPlayer 1436373562 48 5
AddPlayer -9 41 28
AddPlayer 1462768298 32 13
IncreasePlayerIDLevel 111832561 6
AddPlayer 962454073 29 118
AddPlayer 1608151806 26 24
AddPlayer 632395647 54 138
AddPlayer 583855058 14 35
AddPlayer 477750153 4 86
AddPlayer 52912913 74 74
AddPlayer 1946990927 50 109
AddPlayer -1 11 111
MergeGroups 17 65
AddPlayer 214577566 59 84
AddPlayer 1495724378 73 184
AddPlayer 750970636 54 121
AddPlayer 199765686 46 168
AddPlayer 1150910203 821319908 125
AddPlayer 38903389 30 116
AddPlayer 1988063400 67 185
AverageHighestPlayerLevelByGroup 0 277
AddPlayer 466004870 17 135
AddPlayer 1993219468 37 63
AddPlayer 2105664182 74 152
AddPlayer 1689426228 35 72
IncreasePlayerIDLevel 703201864 3
AverageHighestPlayerLevelByGroup 0 59
IncreasePlayerIDLevel 232402716 5
AddPlayer 319153438 9 65
RemovePlayer 966558363
GetPercentOfPlayersWithScoreInBounds 55 146 0 0
MergeGroups 12 80
AddPlayer 2071814472 65 106
AddPlayer 1186523734 31 21
AddPlayer 793424216 1862434465 65
AddPlayer 1664153314 24 881593857
IncreasePlayerIDLevel 1925594018 8
AddPlayer 909641922 59 40
AverageHighestPlayerLevelByGroup 56 6
AddPlayer 1682095522 77 135
AddPlayer 1533956906 42 31
AddPlayer 1833538165 46 166
GetPercentOfPlayersWithScoreInBounds 23 87 0 0
AddPlayer 382697452 20 77
AddPlayer 431475023 42 21
AddPlayer 789562209 32 77
MergeGroups 12 72
AddPlayer 1281468257 32 88
AddPlayer 340651990 80 18
AddPlayer 18588146 63 96
MergeGroups 19 913758902
AddPlayer 1727278379 64 121
AddPlayer 638845219 732894551 55
MergeGroups 53 7
AddPlayer 285610477 -8 70
AddPlayer 1992823773 45 170
IncreasePlayerIDLevel 1992823773 2
MergeGroups 41 79
AddPlayer 427729715 59 85
AddPlayer 1344232845 59 27
AddPlayer 1817145665 22 39
MergeGroups 4 78
AddPlayer 111832561 64 8
AddPlayer 1539831581 50 151
AddPlayer 571208523 70 152
AddPlayer 218720864 32 88
AddPlayer 1164817348 70 157
MergeGroups 30 63
RemovePlayer 801177984
AddPlayer 1090793165 25 10
AddPlayer 956093864 1426696720 140
AddPlayer 699139122 48 40
AddPlayer 1225534963 10 107
AddPlayer 1778621390 62 140
IncreasePlayerIDLevel 1776448359 7
ChangePlayerIDScore 684411456 160
AddPlayer 1708455010 8 107
AddPlayer 668643446 3 84
GetPercentOfPlayersWithScoreInBounds 0 83 0 0
AddPlayer 1778621390 46 64
ChangePlayerIDScore 2131511633 37
AverageHighestPlayerLevelByGroup 0 38
AddPlayer 1729286160 57 21
AddPlayer 1061562918 34 182
AddPlayer 1393357909 29 110
RemovePlayer 534341037
GetPercentOfPlayersWithScoreInBounds 0 30 0 0
AddPlayer 952940332 9 129
AddPlayer 431926760 26 7
AddPlayer 1956444795 15 189
AddPlayer 1792118941 33 121
AddPlayer 327573054 70 72
AddPlayer 446815053 3 67
AddPlayer 384397180 1 192
AddPlayer 1890255659 9 153
AddPlayer 2120413072 7 54
RemovePlayer 1528974405
AddPlayer 2092065912 31 160
AddPlayer 1710661503 24 88
AddPlayer 649949088 33 47
MergeGroups 26 34
AddPlayer 1259429229 20 169
AddPlayer 1778621390 48 167
AddPlayer 502027353 60 106
AddPlayer 1133664128 62 615885014
AddPlayer 2015758824 67 144
AddPlayer 553908491 73 21
AddPlayer 32299530 19 124
IncreasePlayerIDLevel 117164838 1
AddPlayer -5 77 4
AddPlayer 1607386000 37 88
AddPlayer 666688098 28 153
AddPlayer 1922796124 60 83
AddPlayer 458939384 38 167
AddPlayer 712290272 52 181
AddPlayer 1767752267 48 8
AddPlayer 23578537 81 18
AddPlayer 1944429438 7 147
RemovePlayer 1565819646
AddPlayer 1399884459 -5 51
AddPlayer 2128286513 3 39
MergeGroups 27 71
AddPlayer 954900392 69 104
AddPlayer 1440158657 10 6
AddPlayer 563698920 63 118
AddPlayer 1893007586 11 120
AverageHighestPlayerLevelByGroup 1108058483 1
AverageHighestPlayerLevelByGroup 0 503
GetPercentOfPlayersWithScoreInBounds -7 179 0 0
AddPlayer 1603207750 12 120
ChangePlayerIDScore 1082735094 185
RemovePlayer 1843938826
AddPlayer 17594034 23 98
GetPercentOfPlayersWithScoreInBounds 79 20 0 0
IncreasePlayerIDLevel 47623343 1
RemovePlayer 850584996
AddPlayer 1119814459 53 82
AddPlayer 1471625098 4 120
AverageHighestPlayerLevelByGroup 13 4
AverageHighestPlayerLevelByGroup 62 1
AddPlayer 1416817699 67 1339618383
AddPlayer 1030936634 58 145
GetPercentOfPlayersWithScoreInBounds 51 61 0 0
RemovePlayer 16500774
AddPlayer 2076921737 57 186
AddPlayer 1131565947 44 23
MergeGroups 47 47
AddPlayer 122576080 43 58
MergeGroups 10 28
AverageHighestPlayerLevelByGroup 15 7658
AddPlayer 352169069 13 171
AddPlayer 1777250753 17 102
AddPlayer 30590999 11 51
AddPlayer 96735819 44 54
ChangePlayerIDScore 1215851390 114
MergeGroups 14881439 25
AddPlayer 940738960 72 41
AddPlayer -10 24 150
AddPlayer 251896099 68 128
AddPlayer 1665505815 3 62
AverageHighestPlayerLevelByGroup 0 260
AddPlayer 953210328 63 83
RemovePlayer 350698694
AddPlayer 223697898 17 70
AverageHighestPlayerLevelByGroup 27 7
AddPlayer 306881274 71 190
AddPlayer 323511351 70 171
AddPlayer 1490696568 75 191
IncreasePlayerIDLevel 88402603 8
AddPlayer 1966473869 7 109
AddPlayer 897381874 57 102
AddPlayer 117016165 44 80
AddPlayer 756759467 19 120
RemovePlayer 1333701340
AddPlayer 1850030759 76 114
AddPlayer 403529850 1385225804 23
AddPlayer 718577668 14 116
