Init 88 98
AddPlayer 180717356 43 32
AddPlayer 1263326934 2 21
IncreasePlayerIDLevel 1750674223 7
AddPlayer 1074465653 31 55
MergeGroups 1334676201 26
GetPercentOfPlayersWithScoreInBounds 0 21 0 1
AddPlayer 810532990 23 658743646
AddPlayer 338464514 75 39
RemovePlayer 335450273
AddPlayer 1984134566 30 28
AddPlayer 625893938 3 77
AddPlayer 949984626 14 2
AddPlayer 650594406 28 11
AddPlayer 574478782 77 62
AddPlayer 1736356021 17 71
AddPlayer 130826653 56 92
AddPlayer 1023593973 16 31
AddPlayer 2068715439 84 7
MergeGroups 49 13
RemovePlayer 763776366
AddPlayer -4 66 70
AddPlayer 649068932 31 15
IncreasePlayerIDLevel 773566148 9
AddPlayer 273080766 68 55
AddPlayer 1026004838 67 48
AddPlayer 129938698 40 19
ChangePlayerIDScore -8 88
RemovePlayer 1447163667
AddPlayer 446492334 30 45
AddPlayer 373628702 2 40
IncreasePlayerIDLevel 0 8
AddPlayer 702257967 75 79
AddPlayer 1959117921 20 76
AverageHighestPlayerLevelByGroup 2 3
AddPlayer 1344650885 14 36
AddPlayer -8 4 11
MergeGroups 72 59
AddPlayer 1393563707 36 52
RemovePlayer 914762627
RemovePlayer 553771312
AverageHighestPlayerLevelByGroup 72 15
AddPlayer 494210228 8 6
IncreasePlayerIDLevel 429407797 5
AddPlayer 14783539 54 70
AddPlayer 2107162989 50 8
AddPlayer -6 79 93
AddPlayer 1946412762 43 31
AddPlayer 1817748214 82 58
AddPlayer 1580468229 42 48
AverageHighestPlayerLevelByGroup 80 2
AddPlayer 1924552011 54 98
GetPercentOfPlayersWithScoreInBounds 7 94 0 0
MergeGroups 1 73
AddPlayer 2049280514 64 87
AddPlayer 1417636806 35 74
AddPlayer 0 57 9
RemovePlayer 947182712
IncreasePlayerIDLevel 1302218430 7
AddPlayer 460030685 83 98
AddPlayer 1478395359 44 90
AddPlayer 2099825133 -8 62
MergeGroups 76 52
AverageHighestPlayerLevelByGroup 4 7134
ChangePlayerIDScore 1363012459 97
AddPlayer 568922278 84 38
AddPlayer 846415239 61 14
AddPlayer 2056770332 53 95
AddPlayer 775564939 42 77
AddPlayer 96821849 70 89
AddPlayer 609503774 20 84
MergeGroups 2 50
MergeGroups 54 78
AddPlayer 70198036 27 56
AddPlayer 962644546 73 72
AddPlayer 414648310 42 12
GetPercentOfPlayersWithScoreInBounds 0 67 0 0
AverageHighestPlayerLevelByGroup 14 3
GetPercentOfPlayersWithScoreInBounds 85 79 4 0
AddPlayer 98896524 60 30
ChangePlayerIDScore 1321646067 10
AddPlayer 161182096 3 72
AddPlayer 1886689732 55 98
AddPlayer 1320877979 71 66
AddPlayer 2090062341 26 18
AddPlayer 885434794 56 78
AddPlayer 438141590 47 25
RemovePlayer 559410174
AddPlayer 1226188496 82 55
AddPlayer 6841555 87 13
MergeGroups -7 88
IncreasePlayerIDLevel 1449350942 -5
AddPlayer 695460034 36 55
ChangePlayerIDScore 1710234876 73
AddPlayer 1962959114 46 2
AverageHighestPlayerLevelByGroup 357563563 1
AddPlayer 455939031 64 69
AddPlayer 249551588 36 98
AddPlayer 941369614 8 59
IncreasePlayerIDLevel 685776369 7
AddPlayer 388029250 73 35
AddPlayer 160192748 24 80
AddPlayer 1319416370 15 24
AddPlayer 1809289438 73 29
ChangePlayerIDScore 1958000090 78
AddPlayer 793227082 83 76
AddPlayer 2002274503 42 45
GetPercentOfPlayersWithScoreInBounds 59 41 0 0
AverageHighestPlayerLevelByGroup 0 338
AverageHighestPlayerLevelByGroup 44 2
AddPlayer 1929532291 79 24
AddPlayer 1830025903 56 51
IncreasePlayerIDLevel 1452707698 8
AddPlayer -7 70 2
AddPlayer 1636352059 70 37
AddPlayer 231622082 27 54
AddPlayer 2122004334 30 21
AddPlayer 650568330 49 49
GetPercentOfPlayersWithScoreInBounds -9 69 0 0
AddPlayer 1996134783 84 39
ChangePlayerIDScore 694841749 18
AddPlayer 836767918 56 89
AddPlayer 1684445084 59 72
RemovePlayer 1378523597
AddPlayer 2073333397 61 51
AddPlayer 1897362531 82 55
AddPlayer 1031239927 70 98
MergeGroups 70 14
RemovePlayer -3
AverageHighestPlayerLevelByGroup 0 417
MergeGroups 52 41
GetPercentOfPlayersWithScoreInBounds 85 64 0 0
AddPlayer 822433475 71 64
AddPlayer 1057407315 32 19
AddPlayer 382632668 16 19
AddPlayer 1331419502 60 1
ChangePlayerIDScore 0 25
MergeGroups 4 586868748
MergeGroups 87 86
AddPlayer 482375816 23 41
GetPercentOfPlayersWithScoreInBounds 19 28 0 0
AddPlayer 222266878 8 34
AddPlayer 848004636 71 29
IncreasePlayerIDLevel 1587668136 5
AddPlayer 822525989 17 46
AddPlayer 1592506554 17 46
MergeGroups 9 85
AddPlayer 247679553 51 26
AddPlayer 47522187 63 22
AddPlayer 863807358 53 29
AddPlayer 1999219991 65 -4
GetPercentOfPlayersWithScoreInBounds 0 11 0 0
AddPlayer 1369759884 42 41
AddPlayer 1935190550 58 59
MergeGroups 57 44
AverageHighestPlayerLevelByGroup 23 8
AddPlayer 173057259 36 89
AddPlayer 1760630548 8 82
AddPlayer 1575637087 74 71
AddPlayer 957478993 52 74
GetPercentOfPlayersWithScoreInBounds 0 12 0 0
AddPlayer 1521825777 27 60
ChangePlayerIDScore 345865173 53
AddPlayer 734780926 69 76
AddPlayer 1816897627 80 93
AddPlayer 1598768161 12 81
AddPlayer 1874212333 55 17
AddPlayer 19600440 71 48
IncreasePlayerIDLevel 2121472153 8
AddPlayer 89590289 63 23
AddPlayer 1421141363 5 66
GetPercentOfPlayersWithScoreInBounds 0 97 0 0
AddPlayer 1623827088 57 67
IncreasePlayerIDLevel 1854031925 9
AddPlayer 788969210 52 18
AddPlayer 716266667 32 90
GetPercentOfPlayersWithScoreInBounds 1 29 0 0
AddPlayer 2043526850 58 58
GetPercentOfPlayersWithScoreInBounds 0 27 0 0
MergeGroups 15 4
MergeGroups 28 27
AddPlayer 972092459 38 -2
AverageHighestPlayerLevelByGroup 0 278
AddPlayer 567859010 77 21
AddPlayer 31249585 14 57
IncreasePlayerIDLevel 2041074527 9
MergeGroups 51 75
RemovePlayer 2121472153
AverageHighestPlayerLevelByGroup -2 1
AddPlayer 690472149 23 67
AverageHighestPlayerLevelByGroup 21 8883
AddPlayer -8 65 3
ChangePlayerIDScore 1193419266 73
AddPlayer 251624373 19 22
AddPlayer 1308478240 24 87
AddPlayer 1162119181 74 94
AddPlayer 1690805818 28 33
AddPlayer 207228394 75 41
AddPlayer 1445418770 16 98
AddPlayer 713057004 64 54
AddPlayer 124859406 69 58
AddPlayer 1707172720 48 65
AddPlayer 86098687 32 18
GetPercentOfPlayersWithScoreInBounds 33 27 0 0
ChangePlayerIDScore 2090246316 60
IncreasePlayerIDLevel 1201396531 5
AddPlayer 30584190 65 98
AddPlayer 768003534 59 57
AddPlayer 25930665 39 65
IncreasePlayerIDLevel 1640688811 8
AddPlayer 1716004149 72 21
AverageHighestPlayerLevelByGroup 0 68
ChangePlayerIDScore 526799261 10
AddPlayer 1565564150 77 79
MergeGroups 46 79
AddPlayer 1684427852 46 94
AddPlayer 81265775 79 39
AddPlayer 2007733353 51 93
AddPlayer 1574140789 24 577312354
AddPlayer 1347841532 29 11
IncreasePlayerIDLevel 139139103 7
AddPlayer -8 18 73
RemovePlayer 2103317057
AddPlayer 195117462 83 63
AddPlayer 2131179263 5 26
ChangePlayerIDScore 1117670818 17
AddPlayer 702510158 32 89
AddPlayer 1706878214 45 21
AddPlayer 610548634 20 36
AddPlayer 1193330843 45 93
MergeGroups 38 17
AddPlayer 25861610 17 98
AverageHighestPlayerLevelByGroup 0 426
AddPlayer 674245779 67 48
ChangePlayerIDScore 1587668136 15
AddPlayer 565327132 80 61
AddPlayer 1831655132 47 787831451
IncreasePlayerIDLevel 823555303 5
AddPlayer 1194246902 8 45
AddPlayer 734853559 31 29
AverageHighestPlayerLevelByGroup 20 4
AddPlayer 357717294 24 12
ChangePlayerIDScore 1569907167 75
IncreasePlayerIDLevel 1460350178 8
RemovePlayer 674245779
AddPlayer 2012753352 78 30
AverageHighestPlayerLevelByGroup 77 -3
AddPlayer 595234977 50 61
AddPlayer 1375895958 69 91
RemovePlayer 1277178490
AddPlayer 1036812331 38 65
AddPlayer 2070685749 58 31
AddPlayer 1364539226 75 1
AddPlayer 798988433 40 52
AddPlayer 1603640171 7 15
AddPlayer 1323072168 15 65
MergeGroups 50 65
