Init 60 58
AddPlayer 418544163 14 41
AddPlayer 1987565954 19 41
AddPlayer 183679774 50 29
AddPlayer 680954002 50 32
AddPlayer 142828320 42 55
AddPlayer 1863687137 50 50
AddPlayer 818255204 20 44
AddPlayer 1986382540 54 58
AddPlayer 1032674449 54 16
AddPlayer 1393617640 38 37
AddPlayer 2085168260 15 31
AddPlayer 1010461961 24 3
AddPlayer 1426407493 19 7
IncreasePlayerIDLevel 1378527215 8
AddPlayer 1109105512 32 39
AddPlayer 211550778 14 20
AddPlayer 414715936 38 21
AddPlayer 418544163 26 26
AddPlayer 1852358798 834379251 56
AddPlayer 533529780 36 13
MergeGroups 5 21
AddPlayer 177589168 3 33
AddPlayer 137911723 43 58
AddPlayer 1664110413 45 45
AddPlayer 21676275 17 15
AddPlayer 2022731337 50 8
AddPlayer 808384758 34 40
AddPlayer 894385299 32 57
AddPlayer 1719975606 1 7
AddPlayer 1456859092 18 25
AddPlayer 711088941 38 6
AddPlayer 1441293648 27 35
AddPlayer 317061864 39 12
AddPlayer 664985786 3 28
AddPlayer 1289076232 57 58
AddPlayer 1767812756 60 18
RemovePlayer 1843597834
AddPlayer 1441195243 29 19
AddPlayer 1787071014 2 19
AddPlayer 1801819269 29 11
AddPlayer 61856628 36 3
AverageHighestPlayerLevelByGroup 0 19
AddPlayer 300077610 4 25
AddPlayer 824148931 59 9
AddPlayer 1791358689 40 36
AddPlayer 1686731065 50 28
AddPlayer 2094752005 16 33
AddPlayer 813613174 38 18
AddPlayer 1665479111 20 13
AddPlayer 447357050 24 9
MergeGroups 18 6
GetPercentOfPlayersWithScoreInBounds 29 19 0 0
AddPlayer 1554246141 19 42
AddPlayer 123337049 12 34
AddPlayer -9 40 11
GetPercentOfPlayersWithScoreInBounds 0 43 0 0
AddPlayer 316580864 45 41
GetPercentOfPlayersWithScoreInBounds 0 24 0 0
AddPlayer 2137436020 2 15
AddPlayer 464465037 36 39
AddPlayer 880767612 41 2
AddPlayer 632221369 40 27
AddPlayer 312655084 50 56
AddPlayer 902607978 46 46
RemovePlayer 1787071014
AddPlayer 838782212 16 21
AddPlayer 376144140 44 48
AddPlayer 1840944930 4 -3
AddPlayer 1508361324 56 11
AddPlayer 550342862 52 52
AddPlayer 2041973869 3 55
AddPlayer 29997638 56 15
AddPlayer 376144140 46 34
ChangePlayerIDScore 886843323 5
AddPlayer 1880598973 58 48
AddPlayer 948652931 43 42
ChangePlayerIDScore 1767812756 29
AddPlayer 426901454 43 33
AddPlayer 701662797 60 39
AddPlayer 1381957336 50 45
AddPlayer 1813261316 6 10
AddPlayer 965022646 3 9
AddPlayer 144195243 23 43
AddPlayer 1552109642 26 46
AddPlayer 1663442086 1 28
AddPlayer 822330649 40 36
RemovePlayer 1381957336
ChangePlayerIDScore 1448754137 28
AddPlayer 113873353 9 8
AddPlayer 428198492 50 58
AddPlayer 1940417908 41 42
AddPlayer -10 38 16
AddPlayer 1643839941 34 51
AddPlayer 1132550985 885023904 25
AddPlayer 1870459025 31 16
AddPlayer 598726019 30 20
AddPlayer 330962562 38 27
AddPlayer 2127930641 32 57
AddPlayer 1807637149 39 19
MergeGroups 50 395427383
AddPlayer 807839214 24 25
AddPlayer 1926384253 52 46
AddPlayer 881812497 50 36
AddPlayer 215139240 59 21
AddPlayer 1235411512 49 1
AddPlayer -10 40 14
AddPlayer 1299706793 14 14
RemovePlayer 395413678
AddPlayer 720939379 60 28
AddPlayer 311153907 58 -6
AddPlayer 1215662497 17 54
AddPlayer -3 60 8
AddPlayer 371503054 32 48
AddPlayer 798707134 37 30
AddPlayer 363119312 23 16
AddPlayer 1482631010 43 17
MergeGroups 49 15
AddPlayer 1213868517 6 13
AddPlayer 228774986 32 36
AddPlayer 375953276 51 42
AddPlayer 472475745 34 55
AddPlayer 330962562 19 31
AddPlayer 19767364 2 23
AddPlayer -3 1 47
AddPlayer 980467094 40 51
AddPlayer 702341231 52 26
AddPlayer 390288288 42 3
AddPlayer 1735460811 19 27
AddPlayer 1215662497 34 2
AddPlayer 312458970 40 43
AverageHighestPlayerLevelByGroup 18 6
MergeGroups 57 38
AddPlayer 532063680 41 32
AddPlayer 1558462574 3 34
AddPlayer 322210101 2075428155 53
AddPlayer 414715936 43 25
GetPercentOfPlayersWithScoreInBounds 0 47 0 0
AddPlayer 896570569 20 48
AddPlayer 1582381684 5 24
AddPlayer 1777940331 17 45
AddPlayer 1164654533 43 41
AddPlayer 85306694 43 22
AddPlayer 1755791106 39 29
GetPercentOfPlayersWithScoreInBounds 12 58 0 0
AddPlayer 45823365 35 57
AddPlayer 1636706266 58 49
AddPlayer 3394416 46 39
AddPlayer 1177649339 42 3
MergeGroups 35 46
AddPlayer 1687226139 23 15
AddPlayer 666678083 3 31
AddPlayer 720080870 17 6
RemovePlayer 1719975606
AddPlayer 624872832 25 27
AddPlayer 1567316207 18 23
AddPlayer 197669315 44 10
AddPlayer 1232197990 12 24
AddPlayer 1235411512 9 4
AddPlayer 854012272 15 7
AddPlayer 1830135424 1 39
AddPlayer -2 10 40
AddPlayer 4694045 45 54
AddPlayer 1776977415 14 49
AddPlayer 1197975263 14 29
AddPlayer 963176043 13 35
AddPlayer 810304260 52 43
AddPlayer 889325917 56 55
AddPlayer 587416005 9 32
GetPercentOfPlayersWithScoreInBounds 0 23 0 0
AddPlayer 299359135 47 49
AddPlayer -7 11 51
AddPlayer 1873044686 2 53
AddPlayer 256304184 27 11
AddPlayer 2012437054 -6 33
AddPlayer 1108190186 12 7
IncreasePlayerIDLevel 1554246141 5
AddPlayer 1344725241 48 5
AddPlayer 2123596987 46 20
AddPlayer 871859357 21 17
AddPlayer 851649918 59 18
AddPlayer 1238604472 37 22
AddPlayer 1697808102 39 51
GetPercentOfPlayersWithScoreInBounds 0 13 0 0
AddPlayer 1242098373 2 55
IncreasePlayerIDLevel -3 2
AddPlayer 1032842714 25 56
ChangePlayerIDScore 213222573 29
GetPercentOfPlayersWithScoreInBounds 0 29 0 0
MergeGroups 49 31
AddPlayer 1941576601 53 33
RemovePlayer 881812497
AddPlayer 1342049110 17 37
AddPlayer 79693288 53 5
RemovePlayer 1847801403
AddPlayer 1558462574 60 26
IncreasePlayerIDLevel 1863687137 8
AddPlayer 1593311905 44 27
AddPlayer 1214405684 14 7
AddPlayer 1881951421 5 50
AddPlayer 1700507136 33 28
AddPlayer 2059398449 13 40
AddPlayer 868042248 11 35
AddPlayer -9 14 31
AddPlayer 1480584297 7 2
AddPlayer 1510448269 47 28
AddPlayer 1989068046 25 24
AddPlayer 1264375377 26 6
AddPlayer 1281742303 36 54
AddPlayer 1866153908 39 29
AddPlayer 989101450 48 58
AddPlayer 1530070029 39 22
MergeGroups 42 23
AddPlayer 675526496 51 52
AddPlayer 1100159375 32 25
AddPlayer 1116332237 57 34
RemovePlayer 1488105618
AddPlayer 1893393499 42 33
AddPlayer 1012579345 1 57
RemovePlayer 123337049
AddPlayer 186871499 13 17
AddPlayer 1039718102 49 27
RemovePlayer 851649918
GetPercentOfPlayersWithScoreInBounds 41 19 0 0
ChangePlayerIDScore 1215662497 48
AddPlayer 349681189 5 25
AddPlayer 1301786983 17 2
GetPercentOfPlayersWithScoreInBounds -11 21 0 0
AddPlayer 954547221 17 15
AddPlayer 462920722 57 21
AddPlayer 1733840039 58 18
GetPercentOfPlayersWithScoreInBounds 2 15 0 0
AddPlayer 713608759 38 1
AddPlayer 502603199 56 29
GetPercentOfPlayersWithScoreInBounds 0 22 0 0
AddPlayer 1769579238 52 50
AddPlayer 206652317 56 48
AddPlayer 721749733 51 45
AddPlayer 2066624280 56 27
AddPlayer 703635804 39 46
AddPlayer 647052122 48 9
AddPlayer 222773947 24 48
AddPlayer -9 31 51
AddPlayer 61856628 42 48
AddPlayer 525073785 33 50
AddPlayer 1728631542 14 40
AddPlayer 305433848 15 40
AddPlayer 730776473 58 12
RemovePlayer 2137436020
IncreasePlayerIDLevel -7 2
AddPlayer 344029165 50 54
AddPlayer 1047638203 50 38
AddPlayer 2053133724 59 13
AddPlayer 23810099 35 28
AddPlayer 1733304767 48 29
AddPlayer 1547892441 18 3
IncreasePlayerIDLevel 1948005935 7
AddPlayer 1115478744 1226968972 19
ChangePlayerIDScore 1612525340 29
AddPlayer 994692938 3 17
RemovePlayer 365602060
IncreasePlayerIDLevel 813613174 3
AddPlayer 1375941265 12 23
GetPercentOfPlayersWithScoreInBounds 60 29 0 0
AddPlayer 0 10 28
AddPlayer 66849441 50 19
AddPlayer 1917988802 9 23
AddPlayer 1214405684 59 45
AddPlayer 349437896 37 27
AddPlayer 1530070029 33 19
AddPlayer 1871815023 29 40
AddPlayer 1010461961 49 14
AddPlayer 725696420 11 38
AddPlayer 863348829 41 45
AddPlayer 1914248398 16 35
AddPlayer 843164675 58 3
AverageHighestPlayerLevelByGroup -9 1
AddPlayer 473621230 24 49
AddPlayer 870122573 60 1177990421
RemovePlayer 1813261316
AddPlayer 2067969979 36 47
ChangePlayerIDScore 2059398449 18
AverageHighestPlayerLevelByGroup 20 1
ChangePlayerIDScore 768580972 6
IncreasePlayerIDLevel 680954002 8
AddPlayer 533529780 39 50
AddPlayer 1010461961 36 13
MergeGroups 51 19
AddPlayer 2075864115 19 38
AddPlayer 1005803161 24 15
MergeGroups 37 50
GetPercentOfPlayersWithScoreInBounds 50 51 0 0
ChangePlayerIDScore 161262145 12
AddPlayer 236353256 41 26
AddPlayer 375047919 44 13
AddPlayer 1872562582 44 51
AddPlayer 1153873646 12 13
AddPlayer 45698416 38 53
AddPlayer 1564615050 32 11
AddPlayer 733440964 40 47
AddPlayer 1922235221 54 44
AddPlayer 1597324995 16 45
AddPlayer 1273924481 60 49
MergeGroups 46 1686788228
RemovePlayer 211550778
AddPlayer 1264738053 44 18
AddPlayer 719343100 15 34
AddPlayer 113873353 29 26
AddPlayer 173909507 42 -3
AddPlayer 304011997 45 44
MergeGroups 58 19
AddPlayer 789518570 6 17
AddPlayer 1465194977 1919924818 38
AddPlayer 301252137 48 703222044
AddPlayer 337620965 23 36
AddPlayer 54441933 33 26
AddPlayer 1569981567 41 36
AddPlayer 1559711274 46 49
AddPlayer 1865779237 38 32
AddPlayer 1418401166 8 16
AddPlayer 1855587095 55 42
AddPlayer 1884495605 43 12
RemovePlayer 1044640867
AddPlayer 993753709 40 23
AddPlayer 2069942538 33 47
AddPlayer 844576086 2 3
AverageHighestPlayerLevelByGroup 0 3632
MergeGroups 47 -9
RemovePlayer 1258943792
AddPlayer 481034489 33 19
GetPercentOfPlayersWithScoreInBounds 0 29 0 0
IncreasePlayerIDLevel 161262145 5
ChangePlayerIDScore -4 13
AddPlayer 308312235 59 56
AddPlayer 650027077 45 -2
AddPlayer 1384065168 20 46
AddPlayer 889575886 986429416 33
ChangePlayerIDScore -1 22
AddPlayer 2136559455 28 9
RemovePlayer 1552109642
AddPlayer -3 39 23
AddPlayer 1678815133 1 51
AddPlayer 2047516310 44 16
AddPlayer 1088976046 4 34
AddPlayer 1829334831 28 36
AddPlayer 1804090168 4 54
MergeGroups 52 49
RemovePlayer 818255204
AddPlayer 2119294866 39 25
AddPlayer 599947615 55 35
AddPlayer 582574419 60 18
GetPercentOfPlayersWithScoreInBounds 44 28 0 0
AddPlayer 1897393720 34 37
AddPlayer 2047821559 52 1
AverageHighestPlayerLevelByGroup 0 118
MergeGroups 56 26
AddPlayer 127527428 30 2
IncreasePlayerIDLevel 889325917 7
MergeGroups 57 3
RemovePlayer 1914248398
MergeGroups 51 6
MergeGroups 54 23
AddPlayer 1133216736 21 28
AverageHighestPlayerLevelByGroup 0 163
AddPlayer 296987079 54 8
AddPlayer 1515196506 25 34
AddPlayer 822095847 23 23
GetPercentOfPlayersWithScoreInBounds 25 42 0 0
AddPlayer 1873044686 33 28
AddPlayer 2083895395 58 51
AddPlayer 856458630 29 31
AddPlayer 688402950 11 39
AddPlayer 1404374932 2 22
MergeGroups 33 16
AverageHighestPlayerLevelByGroup 0 200
AddPlayer 1229895798 5 27
AverageHighestPlayerLevelByGroup 5 4
IncreasePlayerIDLevel 948652931 5
AddPlayer 1660359154 14 52
AddPlayer 0 10 43
AddPlayer 1223417772 18 28
AddPlayer 485460714 55 27
AddPlayer 2097313292 26 7
AddPlayer 1344208939 43 48
AddPlayer 2095202173 8 37
AddPlayer 140228289 24 16
AddPlayer 2005525861 13 54
AddPlayer 1634195931 9 25
AddPlayer 1596254273 42 421623001
AddPlayer 166857467 6 15
AddPlayer 1645095498 57 42
RemovePlayer 1804090168
AddPlayer 909028879 33 20
MergeGroups 40 32
AddPlayer 424833931 20 57
AverageHighestPlayerLevelByGroup 0 143
AddPlayer 1735446047 32 40
AddPlayer 790794662 17 9
AddPlayer 940921758 127316926 48
AddPlayer 1842992913 55 43
AddPlayer 884866145 25 33
GetPercentOfPlayersWithScoreInBounds 12 30 0 0
AddPlayer 2047516310 30 42
AddPlayer 1023687767 30 25
AverageHighestPlayerLevelByGroup 0 314
AddPlayer 861012650 46 57
AddPlayer 544290995 58 19
AddPlayer 2100283784 27 29
AddPlayer 636232288 -5 56
AddPlayer 2110277921 30 4
AverageHighestPlayerLevelByGroup -2 1
AddPlayer 1621473220 49 39
ChangePlayerIDScore 2110277921 41
AddPlayer 1213868517 14 24
AddPlayer 460156748 18 24
AddPlayer -4 48 19
AddPlayer 146816562 59 1531127761
GetPercentOfPlayersWithScoreInBounds 38 -8 1 0
AddPlayer 1789290021 602347237 8
AddPlayer 1690965621 58 50
GetPercentOfPlayersWithScoreInBounds 10 30 0 0
ChangePlayerIDScore 113873353 19
AddPlayer 1602898436 38 45
AverageHighestPlayerLevelByGroup 0 16
AddPlayer 2128817214 9 43
AddPlayer 669190218 -10 7
RemovePlayer 1948247409
AddPlayer 810304260 29 15
ChangePlayerIDScore 1602898436 57
AddPlayer 2079868270 4 37
IncreasePlayerIDLevel 1621473220 8
AddPlayer 1216302922 36 44
AddPlayer 1700507136 47 33
GetPercentOfPlayersWithScoreInBounds 0 42 5 5
AddPlayer 393703814 32 19
AddPlayer 1423147044 44 20
AddPlayer 189091746 4 20
AddPlayer 1394664390 52 54
AddPlayer 1011507756 26 42
AverageHighestPlayerLevelByGroup 2 2
AddPlayer 1645526036 27 38
RemovePlayer 1136088094
ChangePlayerIDScore 666425025 31
AddPlayer 154125553 3 8
AddPlayer 1970405972 60 31
AverageHighestPlayerLevelByGroup 8 2
AddPlayer 1364251327 52 46
AddPlayer 1776209128 11 27
AddPlayer 373184607 17 22
GetPercentOfPlayersWithScoreInBounds 19 17 0 8
AddPlayer 77200443 24 26
AddPlayer 943012016 -4 44
AddPlayer 2010147034 20 50
AddPlayer 24841072 34 38
AddPlayer 1591458208 3 19
AverageHighestPlayerLevelByGroup 49 9
AddPlayer 85380715 23 27
AddPlayer 75598574 23 34
AddPlayer 2058869722 59 43
IncreasePlayerIDLevel 278094608 9
AddPlayer 604722982 56 48
AddPlayer 1403442137 21 30
AddPlayer 258637373 12 49
AddPlayer 232078417 25 27
AddPlayer 1968597662 23 19
AddPlayer 1509273722 45 32
AddPlayer 1897176489 11 34
AddPlayer 1150815267 39 28
AddPlayer 1251208816 29 40
AddPlayer 1961352948 51 29
AddPlayer 1206747008 40 8
AddPlayer 502021279 12 17
AddPlayer 893139600 58 36
RemovePlayer 1897393720
AddPlayer 665508376 32 21
AddPlayer 1351298860 13 1
AddPlayer 727374959 5 47
GetPercentOfPlayersWithScoreInBounds 54 21 0 0
AddPlayer -1 24 24
AddPlayer 1280436897 2 12
GetPercentOfPlayersWithScoreInBounds 0 21 0 0
MergeGroups 32 45
GetPercentOfPlayersWithScoreInBounds 0 27 0 0
AverageHighestPlayerLevelByGroup 0 298
AddPlayer 1719032749 45 8
IncreasePlayerIDLevel 1985183801 -6
AddPlayer 779490704 49 12
AddPlayer 496212094 12 28
AverageHighestPlayerLevelByGroup 0 150
RemovePlayer 2066624280
RemovePlayer 1344725241
AddPlayer 1700507136 48 53
IncreasePlayerIDLevel 730776473 9
RemovePlayer 1791358689
AddPlayer 0 37 5
AverageHighestPlayerLevelByGroup 0 153
AddPlayer 1939695116 57 22
AddPlayer 1810664761 12 21
ChangePlayerIDScore 1223417772 40
AddPlayer 460156748 48 21
AddPlayer 1557416092 3 10
AddPlayer 259112761 43 16
GetPercentOfPlayersWithScoreInBounds -6 45 0 0
AddPlayer 1315617593 2026884143 29
AverageHighestPlayerLevelByGroup 40 14
MergeGroups 3 6
RemovePlayer 2010147034
AddPlayer 309773103 38 40
AddPlayer 574924978 32 14
IncreasePlayerIDLevel -9 2
AddPlayer 1752560196 22 48
AddPlayer 1932468620 39 38
GetPercentOfPlayersWithScoreInBounds 35 39 0 0
AddPlayer 691128344 8 11
AverageHighestPlayerLevelByGroup 34 4
AddPlayer 66849441 14 49
AverageHighestPlayerLevelByGroup 30 2
AddPlayer 911685650 31 36
AddPlayer 1394375461 56 40
AddPlayer 1713958707 19 57
AddPlayer 433502335 20 32
AddPlayer 1664456202 48 49
AddPlayer 205959341 56 19
ChangePlayerIDScore 1678815133 22
AddPlayer 1261838844 51 33
AddPlayer 1168524146 2 20
RemovePlayer 647052122
AddPlayer 1835708772 28 32
AddPlayer 1168284363 49 49
ChangePlayerIDScore 769836042 28
ChangePlayerIDScore -5 10
AddPlayer 1425374427 38 31
MergeGroups 34 32
AddPlayer 555569412 36 34
AddPlayer 472475745 57 56
AddPlayer 1424394184 25 25
AddPlayer 77638195 976829419 40
IncreasePlayerIDLevel 1425374427 3
AddPlayer 1357242335 56 42
AddPlayer 544290995 2 7
AddPlayer 1696407114 41 34
AverageHighestPlayerLevelByGroup 0 310
AddPlayer 719695454 12 37
AddPlayer 140228289 27 38
AddPlayer 161332450 8 6
AddPlayer -2 25 58
AddPlayer 1166214452 60 45
IncreasePlayerIDLevel 1109105512 9
AddPlayer 1673327012 24 56
AddPlayer 187807989 24 57
ChangePlayerIDScore 2061174751 55
GetPercentOfPlayersWithScoreInBounds 47 29 0 0
AddPlayer 183262347 0 11
ChangePlayerIDScore 76098093 14
IncreasePlayerIDLevel 481034489 1
MergeGroups 468174943 21
AverageHighestPlayerLevelByGroup 7 3
RemovePlayer 1166830033
AddPlayer 98799718 47 -4
AddPlayer 684721258 47 3
GetPercentOfPlayersWithScoreInBounds 24 16 0 0
ChangePlayerIDScore 4694045 44
AddPlayer -6 16 1
AddPlayer 279401042 29 4
AddPlayer -10 37 5
MergeGroups 16 60
AddPlayer 1009880023 21 47
AddPlayer 348434266 59 28
AddPlayer 1786105079 35 56
AddPlayer 145774363 36 13
GetPercentOfPlayersWithScoreInBounds 39 51 0 0
RemovePlayer 1645526036
AddPlayer 1475121805 43 40
MergeGroups 49 21
AverageHighestPlayerLevelByGroup 28 3
AddPlayer 256304184 24 14
AddPlayer 632595215 54 21
RemovePlayer 1060573929
ChangePlayerIDScore 1010461961 24
AddPlayer 56345245 41 21
ChangePlayerIDScore 2047516310 42
AddPlayer 1769467485 46 52
ChangePlayerIDScore 871859357 25
AverageHighestPlayerLevelByGroup 30 5
AverageHighestPlayerLevelByGroup 4 2
AddPlayer 1027844590 27 16
AddPlayer 359452253 6 34
AddPlayer 123681422 28 6
AddPlayer 60296043 33 17
ChangePlayerIDScore 1564615050 42
AddPlayer 1398966261 11 7
IncreasePlayerIDLevel 2128817214 5
AddPlayer 1944968618 3 51
AddPlayer 1893266392 34 26
AddPlayer 262984631 1 1560592935
IncreasePlayerIDLevel 2097313292 8
ChangePlayerIDScore 2041894240 21
AddPlayer 1153873646 57 19
AddPlayer 31268673 60 45
RemovePlayer 376144140
AddPlayer -1 55 12
AddPlayer 1505444314 1751254225 6
AverageHighestPlayerLevelByGroup 17 7
AverageHighestPlayerLevelByGroup 0 9412
AddPlayer 1646476684 56 18
MergeGroups 13 52
ChangePlayerIDScore 1393617640 26
AddPlayer 1561196202 28 23
GetPercentOfPlayersWithScoreInBounds 0 13 0 0
RemovePlayer 1451464272
AddPlayer 2136496906 31 50
AddPlayer 1077702367 43 31
ChangePlayerIDScore 1164654533 6
IncreasePlayerIDLevel 1696407114 6
GetPercentOfPlayersWithScoreInBounds 0 29 0 0
AddPlayer 20064100 1 16
GetPercentOfPlayersWithScoreInBounds 8 26 0 0
AddPlayer 125225814 55 18
AddPlayer 1730843139 40 22
AddPlayer 926284788 60 44
RemovePlayer 2005525861
RemovePlayer 1023687767
ChangePlayerIDScore 385745446 13
AddPlayer 1584235305 53 37
GetPercentOfPlayersWithScoreInBounds 56 4 8 8
AddPlayer 388067159 15 53
MergeGroups 50 59
MergeGroups 48 60
AddPlayer 1189578887 28 47
GetPercentOfPlayersWithScoreInBounds 0 54 0 0
GetPercentOfPlayersWithScoreInBounds 0 46 0 0
AddPlayer 1801819269 60 52
AverageHighestPlayerLevelByGroup 0 4178
AverageHighestPlayerLevelByGroup 35 11
AddPlayer 1263501254 51 49
AddPlayer 1360957857 2 54
IncreasePlayerIDLevel 1893393499 1
GetPercentOfPlayersWithScoreInBounds 30 2 0 0
GetPercentOfPlayersWithScoreInBounds -7 52 0 0
AddPlayer 1364173421 44 44
RemovePlayer 1264738053
ChangePlayerIDScore 2110277921 -6
RemovePlayer 125225814
AddPlayer 345587340 32 58
ChangePlayerIDScore 711088941 2
MergeGroups 36 14
IncreasePlayerIDLevel 1088976046 5
AddPlayer -2 8 51
ChangePlayerIDScore 1215662497 11
ChangePlayerIDScore 684721258 34
AverageHighestPlayerLevelByGroup 7 3
IncreasePlayerIDLevel 1189578887 3
AddPlayer -8 33 32
AverageHighestPlayerLevelByGroup 51 14
RemovePlayer 106810689
GetPercentOfPlayersWithScoreInBounds 6 -9 1 0
RemovePlayer 807839214
AddPlayer -3 7 30
RemovePlayer 1547892441
IncreasePlayerIDLevel -5 4
AddPlayer 2072898871 9 3
AddPlayer 657018113 49 7
GetPercentOfPlayersWithScoreInBounds 5 7 0 8
AddPlayer 1016314845 16 32
MergeGroups 52 19
RemovePlayer 1251208816
MergeGroups 36 30
AddPlayer 1245007020 8 57
GetPercentOfPlayersWithScoreInBounds -7 34 0 0
AddPlayer 1506066845 58 23
RemovePlayer 701662797
AverageHighestPlayerLevelByGroup 6 17
GetPercentOfPlayersWithScoreInBounds 43 48 0 0
MergeGroups 36 27
AddPlayer 215139240 24 9
AddPlayer 1196703895 37 30
AddPlayer 817250104 3 16
ChangePlayerIDScore 316580864 44
IncreasePlayerIDLevel 1700507136 8
AddPlayer 1025014927 25 27
IncreasePlayerIDLevel 1177998234 8
MergeGroups 13 37
RemovePlayer 1404374932
AverageHighestPlayerLevelByGroup 0 6619
AddPlayer 398020891 21 24
AddPlayer 900055116 12 16
ChangePlayerIDScore 424833931 27
AddPlayer 1241021143 56 34
AddPlayer 279401042 17 47
GetPercentOfPlayersWithScoreInBounds 32 24 7 0
AddPlayer 1206806452 60 563672086
MergeGroups 8 8
AddPlayer 1560707553 20 14
AddPlayer 275076606 31 38
MergeGroups 29 19
AddPlayer 416800714 35 15
IncreasePlayerIDLevel 1554246141 2
AddPlayer 588725563 24 58
AddPlayer 1128226687 22 35
AddPlayer 1396888055 49 48
MergeGroups 2 6
AddPlayer 420526281 26 32
AddPlayer 1771198241 38 7
AddPlayer 1876994061 1334591150 16
IncreasePlayerIDLevel 1457039159 6
AddPlayer 1622642352 8 9
AddPlayer 1345629571 39 22
IncreasePlayerIDLevel 1569981567 5
IncreasePlayerIDLevel 1168524146 3
AddPlayer 1320184993 9 25
AddPlayer 235807438 35 34
AddPlayer -3 53 8
ChangePlayerIDScore 308312235 18
ChangePlayerIDScore 1439987855 -1
AddPlayer 1921275132 1589413166 50
MergeGroups 56 40
ChangePlayerIDScore 313699458 31
IncreasePlayerIDLevel 1860771934 4
AddPlayer 1029476032 37 1
MergeGroups 13 2
ChangePlayerIDScore 1213868517 34
AddPlayer 434001754 7 7
GetPercentOfPlayersWithScoreInBounds 0 41 0 0
MergeGroups 53 58
AddPlayer 2048221750 24 29
AddPlayer 1161633741 30 14
IncreasePlayerIDLevel 1398966261 8
IncreasePlayerIDLevel 300077610 6
RemovePlayer 1235411512
AverageHighestPlayerLevelByGroup 0 94
AverageHighestPlayerLevelByGroup 32 37
