Init 14 32
AddPlayer 1522968573 14 29
AddPlayer 368865157 8 5
AddPlayer 950401540 12 5
AddPlayer 1858384927 3 15
AddPlayer 1580951280 7 -4
AddPlayer 1170452502 8 30
AddPlayer 1108319951 6 25
AddPlayer 895957136 14 20
AddPlayer 1914666226 3 29
IncreasePlayerIDLevel -3 9
AddPlayer 1090141603 3 11
AddPlayer 470330243 10 5
AddPlayer 1793197416 2 28
AddPlayer 1610534089 8 28
AddPlayer 1522968573 5 3
AddPlayer -10 10 18
AddPlayer 12941168 12 23
AddPlayer 815162080 3 30
AddPlayer 1093793821 14 29
AddPlayer 1232789955 8 0
AddPlayer 1372944063 8 25
AddPlayer 2141541010 9 20
AddPlayer 439394735 1 15
AddPlayer 1661852287 10 21
AddPlayer 610395865 11 28
AddPlayer 1561973993 5 32
AddPlayer 196700941 6 17
AddPlayer 2064634401 4 26
AddPlayer 1929010803 -3 21
AddPlayer 1339673739 1 9
AddPlayer 874897923 14 8
AddPlayer 1214592940 11 23
AddPlayer 1517223530 11 1
AddPlayer 1631403592 6 26
AddPlayer 1724412375 13 25
AddPlayer 466556983 14 15
MergeGroups 4 14
AddPlayer 74359297 5 8
AddPlayer 465949049 13 9
AddPlayer 1925561825 5 10
AddPlayer 1882584180 10 4
AddPlayer 46428078 8 6
AddPlayer 427915029 14 -2
AddPlayer 1885435348 4 22
AddPlayer 837344756 6 13
AddPlayer 1665920343 7 32
AddPlayer 474134839 6 32
AddPlayer 802881409 14 20
AddPlayer 1971790412 3 11
IncreasePlayerIDLevel 257716948 9
AddPlayer 1341280354 3 14
AddPlayer 1055665199 4 20
AddPlayer 292117557 4 31
AddPlayer 148154611 11 2
AddPlayer 883497399 7 21
AddPlayer 1671393103 12 21
AddPlayer 2023949517 4 13
AddPlayer 343475326 9 14
AddPlayer 2089477780 4 4
ChangePlayerIDScore 334982521 19
AddPlayer 148634035 5 2
AddPlayer 332043534 11 12
AddPlayer 758230445 3 22
AddPlayer 664860900 10 5
AddPlayer 335345595 8 29
AddPlayer 1928848940 10 20
RemovePlayer 1971790412
AddPlayer 590287654 5 3
AddPlayer 1261714466 7 17
AddPlayer 982539478 13 29
AddPlayer 326819352 9 32
AddPlayer 1184469627 2 16
AddPlayer 1037219488 2 29
AddPlayer 487931143 3 7
AddPlayer 29318453 3 29
AddPlayer 1793197416 11 7
AddPlayer 2117125683 5 2
AddPlayer 894434473 14 21
AddPlayer 1373633007 4 1115916940
AddPlayer 1522296770 6 27
AddPlayer 746998713 8 21
AddPlayer 1400252624 4 25
IncreasePlayerIDLevel 11045585 4
AverageHighestPlayerLevelByGroup 2008774153 1
AddPlayer 304937610 5 19
AverageHighestPlayerLevelByGroup 10 1
AddPlayer 1566999113 11 -3
AddPlayer 2052690348 8 22
AddPlayer 1098947958 4 3
AddPlayer 1472268910 6 19
AddPlayer 1637743874 10 7
AddPlayer 378691333 3 18
AddPlayer 693460938 11 29
AddPlayer 589012388 7 21
AddPlayer 2139285760 10 20
AddPlayer 1461982398 3 1
AddPlayer 428670235 6 8
AddPlayer 107265063 12 18
AddPlayer 610395865 1 22
AddPlayer 1006688981 10 32
AverageHighestPlayerLevelByGroup 11 6
AddPlayer 1069573710 9 10
AddPlayer 427386074 4 12
AverageHighestPlayerLevelByGroup 2 4
AddPlayer 650104122 14 18
AddPlayer 465949049 4 17
AddPlayer 1793197416 3 23
AverageHighestPlayerLevelByGroup 4 -3
AddPlayer 1412649810 10 1
AddPlayer 693185136 13 28
AddPlayer 345476800 4 16
AddPlayer 1287766630 7 13
AddPlayer 1165484738 14 25
AddPlayer 266990167 9 29
AddPlayer 1287766630 8 22
AddPlayer 2014618560 7 3
AddPlayer 326748446 3 7
AddPlayer 1081103467 8 31
RemovePlayer 837344756
AddPlayer 1709365903 5 27
AddPlayer 2026038664 10 30
AddPlayer 1276125323 13 17
AddPlayer 54011752 6 27
GetPercentOfPlayersWithScoreInBounds 0 21 0 0
AddPlayer 488467901 7 21
AddPlayer 1190197106 10 27
AddPlayer 536626804 12 10
AverageHighestPlayerLevelByGroup 4 17
AddPlayer 109086920 9 23
AddPlayer 1095645873 3 25
AverageHighestPlayerLevelByGroup 5 14
IncreasePlayerIDLevel 1719337434 8
AddPlayer 1461982398 9 22
AverageHighestPlayerLevelByGroup 6 4
AddPlayer 1408581799 5 29
AddPlayer 282210609 14 9
AddPlayer 446890838 9 7
AddPlayer 949318444 12 27
AddPlayer 390307532 14 5
MergeGroups 14 2
AddPlayer 272983869 5 31
MergeGroups 2 7
AddPlayer 792926421 4 10
AddPlayer 1263630223 4 17
AddPlayer 1183532507 10 20
IncreasePlayerIDLevel 350763745 1
AddPlayer 2052873883 10 26
AddPlayer 1400233588 12 23
ChangePlayerIDScore 2052873883 29
AddPlayer 2097044881 11 13
AddPlayer 2133934674 13 16
AddPlayer 1264726468 4 30
AddPlayer 1704243951 5 1405840728
ChangePlayerIDScore 74359297 5
AddPlayer 436315418 -10 7
AddPlayer 158673487 7 25
AddPlayer 1098947958 10 16
AddPlayer 1133635299 2 31
AddPlayer 2001738254 14 23
AddPlayer 240077755 14 12
AddPlayer 2089477780 5 5
AddPlayer 368050338 14 16
AddPlayer 182136594 12 32
MergeGroups 4 5
AddPlayer 146804467 14 12
IncreasePlayerIDLevel 949318444 9
AddPlayer 569493129 1 29
AddPlayer 1499459511 1 18
AddPlayer 1181949952 8 7
AddPlayer 1277096365 10 17
AddPlayer 168503010 7 15
AddPlayer 1635490692 9 10
AddPlayer 1817601563 -9 14
AddPlayer 746998713 6 31
AddPlayer 891024859 8 15
AddPlayer 940535158 7 23
IncreasePlayerIDLevel 2052873883 5
AddPlayer 1324472368 11 17
AddPlayer 1857815989 8 14
AddPlayer 1421265217 11 14
AddPlayer -7 6 23
AddPlayer 554328905 3 3
RemovePlayer 12941168
AddPlayer 156929686 3 22
AverageHighestPlayerLevelByGroup 11 4
AddPlayer 1996283364 14 8
AddPlayer 1509480829 3 -2
AddPlayer 623789698 6 27
AddPlayer 863736987 14 -5
AddPlayer 663803022 10 2
AddPlayer 491824384 7 27
RemovePlayer 332043534
AddPlayer 185049580 13 10
ChangePlayerIDScore 11045585 13
AddPlayer 1352854916 13 24
AddPlayer 238754446 11 25
GetPercentOfPlayersWithScoreInBounds 13 28 0 0
AddPlayer 1599518482 3 29
AddPlayer 1357889611 12 13
AddPlayer 1187896183 1 3
AddPlayer 43483375 6 6
AddPlayer 1203130974 6 21
AddPlayer 1574071719 6 14
AddPlayer 1103783904 12 21
AverageHighestPlayerLevelByGroup 12 9
RemovePlayer 1093793821
AddPlayer 754001128 8 6
AddPlayer 1091884194 2 30
AddPlayer 2045849510 6 31
AddPlayer 488467901 4 4
AddPlayer 232327393 1 15
AddPlayer 410281074 3 5
MergeGroups 8 6
AddPlayer 238519420 4 15
AddPlayer 746998713 4 30
AddPlayer 1998502426 8 18
AddPlayer 1207894989 8 9
ChangePlayerIDScore 368050338 674867058
AddPlayer 1769258210 10 23
AddPlayer 1579406441 2 -2
AddPlayer -2 10 26
AddPlayer 950401540 7 18
AddPlayer 376136049 2 19
AddPlayer 1154994673 13 -4
MergeGroups 2 10
AddPlayer 1555875924 -10 8
AddPlayer 353893639 5 21
AddPlayer 688138588 1 3
AddPlayer 824547493 13 19
AddPlayer 501023348 9 20
AddPlayer 543341459 13 15
ChangePlayerIDScore 2133934674 4
AddPlayer 411305226 1 1
AddPlayer 930598549 3 8
AddPlayer 1045852502 8 31
AddPlayer 824547493 8 26
AddPlayer 347340410 6 15
AddPlayer 326819352 12 27
AddPlayer 1676369124 9 8
AddPlayer 1413856378 6 5
GetPercentOfPlayersWithScoreInBounds 0 6 0 0
AddPlayer 1573788283 7 29
AddPlayer 138444078 2 14
AddPlayer 2026702384 8 26
GetPercentOfPlayersWithScoreInBounds 0 2 0 0
AddPlayer 272360516 2 24
AddPlayer 858907713 10 24
AddPlayer 1023809275 12 7
AddPlayer 1390434789 1 32
AddPlayer 195350176 10 13
AddPlayer 615625591 1 17
GetPercentOfPlayersWithScoreInBounds 13 25 0 0
AddPlayer 1991827441 7 25
AddPlayer 204112104 -5 12
AddPlayer 1946443423 1 23
AddPlayer 148634035 12 1
AddPlayer 2051830989 12 31
GetPercentOfPlayersWithScoreInBounds 0 31 0 0
AddPlayer 980975473 5 24
AverageHighestPlayerLevelByGroup 0 8658
AddPlayer 1614447432 3 18
AddPlayer 753476903 10 32
AddPlayer 1837558102 9 27
AverageHighestPlayerLevelByGroup 0 62
AddPlayer 1597018722 7 28
AddPlayer 1144409046 10 9
AddPlayer 1544936328 12 11
AddPlayer 1499945094 12 199371833
AddPlayer 1756418213 -2 15
AddPlayer 121847717 11 29
AddPlayer 693460938 3 25
AddPlayer 1122692476 11 5
RemovePlayer 1412649810
AddPlayer 1562272765 6 21
AddPlayer 1295323286 14 5
ChangePlayerIDScore -9 31
AddPlayer 1017747500 5 23
AddPlayer 896112793 10 30
AddPlayer 1525418519 2 6
ChangePlayerIDScore 1631403592 29
AddPlayer 1606258039 3 8
RemovePlayer 940535158
AddPlayer 1977738402 13 2
RemovePlayer 1648214431
AddPlayer 570422231 6 4
AddPlayer 36696226 5 27
RemovePlayer 1994019632
AddPlayer 1234242925 5 12
MergeGroups 2 5
AddPlayer 151741638 10 30
AddPlayer 1961232978 6 5
AddPlayer 821352943 4 21
AddPlayer 1972699000 1 28
AddPlayer 1794393767 10 595163095
AddPlayer 282587312 2 24
GetPercentOfPlayersWithScoreInBounds 0 31 0 0
AddPlayer 307902536 -9 2
AddPlayer 1259911254 10 10
GetPercentOfPlayersWithScoreInBounds 0 11 0 0
AddPlayer 384577837 4 28
ChangePlayerIDScore 1600982190 976002689
IncreasePlayerIDLevel 859420715 1
AddPlayer 424862026 6 9
AddPlayer 2108253464 5 13
AddPlayer 1224059220 6 13
AddPlayer 1083321675 8 31
AddPlayer 1177245183 6 9
AddPlayer 27542209 10 17
AddPlayer 406049832 7 -1
AddPlayer 885325355 4 15
GetPercentOfPlayersWithScoreInBounds 6 11 0 0
AddPlayer 1198251504 14 21
AddPlayer -10 9 32
AddPlayer 1948296066 12 23
AddPlayer 1092094439 10 14
AddPlayer 1634251051 6 16
AddPlayer 1259911254 14 6
AddPlayer 276147757 6 23
AddPlayer 1746445168 11 25
AddPlayer 2025015417 5 10
AddPlayer 1741409084 11 7
AddPlayer 794499233 14 27
AddPlayer 1568086747 4 17
AddPlayer 1753525100 14 27
IncreasePlayerIDLevel 1098947958 6
AddPlayer 1386224987 14 29
AddPlayer 9354495 5 3
AddPlayer 630698421 3 26
AddPlayer 1907827526 1154574243 7
AddPlayer 669207108 9 25
AddPlayer 1730137304 9 20
RemovePlayer 1098227365
AddPlayer 903863760 13 14
AddPlayer 1122515166 6 2
AddPlayer 1089902717 1 14
ChangePlayerIDScore 2059443889 8
AddPlayer 601402361 -8 25
AddPlayer 1117876296 12 12
AddPlayer 1240713755 12 4
AddPlayer 1176039445 7 29
AddPlayer 1773299188 14 14
AddPlayer 758230445 9 17
AddPlayer 1849588165 11 26
AddPlayer 394702873 3 14
AddPlayer 952648744 6 17
ChangePlayerIDScore 982539478 9
MergeGroups 1171927756 3
AddPlayer 610177191 -10 9
AddPlayer 1709365903 13 20
AddPlayer 967240790 6 28
AddPlayer 267727435 12 18
AddPlayer 1901526193 2 16
IncreasePlayerIDLevel 835306665 7
AddPlayer 373646987 10 27
AddPlayer 1455360511 13 26
AddPlayer 624674604 3 8
AddPlayer 597406717 11 25
RemovePlayer 1065911079
AddPlayer 1224991226 7 14
MergeGroups 8 4
AddPlayer 770028119 5 31
AddPlayer 1450163532 6 20
AddPlayer 148154611 11 14
AddPlayer 1458300917 12 14
AddPlayer 572699036 9 30
AddPlayer 1410803018 7 26
AddPlayer 1294112282 2 14
AddPlayer 1385458615 12 8
AverageHighestPlayerLevelByGroup 0 205
AddPlayer 1631200776 11 22
AddPlayer 2074431405 2 12
AddPlayer 959425920 13 9
AddPlayer 1124932738 11 15
AddPlayer 479758273 5 13
AddPlayer 2111293913 10 19
RemovePlayer 1095645873
IncreasePlayerIDLevel 184589905 3
AddPlayer 2096091553 10 19
AddPlayer 38674751 8 29
AddPlayer 876822253 12 32
ChangePlayerIDScore 1103783904 16
AddPlayer 1178065298 7 19
AddPlayer 749800911 12 20
AddPlayer 540786327 12 21
AddPlayer 1264599042 11 27
AddPlayer 951214476 1824475412 22
AddPlayer 1370808011 2 28
AddPlayer 415532266 6 21
AddPlayer 1044302310 12 30
AddPlayer 501833439 14 1157320275
AddPlayer 1370245526 3 18
AddPlayer 265231572 9 26
AddPlayer 424862026 1 7
AddPlayer 656951147 1 5
RemovePlayer 428670235
AddPlayer 1914834827 12 14
AddPlayer -10 2 20
AddPlayer 286419194 3 20
AddPlayer -6 1 5
AddPlayer 33905880 6 32
AddPlayer -5 13 6
AddPlayer 1370215003 13 18
AddPlayer 1540188078 2 13
AddPlayer 1591888797 7 798705339
AddPlayer 1117876296 8 18
MergeGroups 11 2
AddPlayer 1644674194 6 27
AverageHighestPlayerLevelByGroup 11 18
AddPlayer -1 5 6
GetPercentOfPlayersWithScoreInBounds 0 4 0 0
AddPlayer 1320901755 3 19
AddPlayer 1764268415 5 3
AddPlayer 1122411521 11 12
AddPlayer 1709410877 4 25
AddPlayer 822557954 7 1817527313
AddPlayer 1403077587 9 19
ChangePlayerIDScore 1124932738 15
AddPlayer 1804276080 10 6
MergeGroups 11 4
AddPlayer 255302103 8 21
AddPlayer 1821696686 4 13
AddPlayer 121847717 6 8
AddPlayer 2054789406 7 24
MergeGroups 13 1
AddPlayer 787747396 7 6
AddPlayer 648553553 5 9
IncreasePlayerIDLevel 1165484738 7
GetPercentOfPlayersWithScoreInBounds 0 26 0 0
RemovePlayer 2026038664
AddPlayer 118481808 2 1
AddPlayer 1747307144 4 7
AddPlayer 1670430397 -2 8
AddPlayer 2111226889 13 25
AddPlayer 935179855 14 24
GetPercentOfPlayersWithScoreInBounds 0 21 0 0
AddPlayer 1850083604 13 19
AddPlayer 1988223482 10 26
AddPlayer 1635757286 7 19
AddPlayer 156889520 14 19
AddPlayer 1215424774 10 12
AddPlayer 201496668 3 8
IncreasePlayerIDLevel 474134839 8
IncreasePlayerIDLevel 1499459511 9
AddPlayer 1730673589 6 7
AddPlayer 135655348 6 32
AddPlayer 966845034 3 15
AddPlayer -10 13 29
AddPlayer 1054590767 11 9
MergeGroups 4 11
AddPlayer 450355510 3 29
AddPlayer 976888778 9 23
AddPlayer 427401473 10 9
AddPlayer 876875833 12 11
MergeGroups 12 1
AddPlayer 1020658079 9 25
AddPlayer 1334261892 9 23
RemovePlayer 1400233588
IncreasePlayerIDLevel 240077755 1
AverageHighestPlayerLevelByGroup 0 67
IncreasePlayerIDLevel 265231572 6
AddPlayer 1617929029 9 14
AddPlayer 1710439500 13 24
AddPlayer 1668222073 5 31
AddPlayer 1571450380 13 19
AddPlayer 25823174 11 23
AverageHighestPlayerLevelByGroup 0 344
MergeGroups 14 1
IncreasePlayerIDLevel 1385458615 3
AddPlayer 834266368 12 24
RemovePlayer 470330243
AddPlayer 1585751640 5 1
AddPlayer 1829691199 6 6
AddPlayer 1316995637 584070730 30
AddPlayer 272360516 3 31
AddPlayer 267727435 8 24
AddPlayer 26700723 12 25
IncreasePlayerIDLevel 1341280354 9
AddPlayer 1690048061 2 30
AddPlayer 2135560360 9 22
IncreasePlayerIDLevel 1631200776 1
AddPlayer 867745467 3 19
AddPlayer 322884795 9 9
AddPlayer 942988369 12 21
MergeGroups 11 14
AverageHighestPlayerLevelByGroup 1347484382 1
AddPlayer 1286459091 9 15
AddPlayer 1802175836 11 8
AddPlayer 18835741 10 7
AddPlayer 1183776561 5 19
AddPlayer 2108253464 2 13
AddPlayer 1896683393 4 11
AddPlayer 1710074416 14 6
AddPlayer 1617986988 7 1
AddPlayer 1922543077 5 25
AddPlayer 2033534718 2 6
AddPlayer 2064634401 3 6
AddPlayer 1163654223 7 449951118
AddPlayer 1537077632 7 25
AddPlayer 2040543277 10 5
IncreasePlayerIDLevel 158673487 5
IncreasePlayerIDLevel 376136049 6
AddPlayer 1717609623 13 30
AddPlayer 1533142346 7 26
ChangePlayerIDScore 427401473 21
AddPlayer 501334225 8 -8
RemovePlayer 1849588165
AddPlayer 302101694 1 26
AddPlayer 4062513 10 -6
GetPercentOfPlayersWithScoreInBounds 0 6 0 5
AddPlayer 1026563924 12 23
GetPercentOfPlayersWithScoreInBounds -2 13 0 0
AddPlayer 55173252 6 24
AddPlayer 1167441054 6 28
AddPlayer 717529050 2 31
MergeGroups 5 11
AddPlayer 326748446 10 19
ChangePlayerIDScore 1671393103 27
IncreasePlayerIDLevel 185049580 9
AddPlayer 1827952599 14 14
RemovePlayer 1991827441
AddPlayer 826412297 2 14
GetPercentOfPlayersWithScoreInBounds 14 10 0 0
AddPlayer 281329409 1 -6
AddPlayer 1638541061 11 14
AddPlayer 315213631 4 32
AddPlayer -9 13 19
AddPlayer 1449634939 5 18
AddPlayer 0 9 24
AddPlayer 921335132 12 22
AddPlayer 23345742 7 3
AddPlayer 2087072698 6 17
AddPlayer 205468162 130981387 26
AverageHighestPlayerLevelByGroup 0 125
AddPlayer 752651473 2 32
AddPlayer 152555089 12 2
MergeGroups 8 6
AddPlayer 2039680537 3 9
AddPlayer -3 4 20
IncreasePlayerIDLevel 286419194 8
AddPlayer 74086304 8 23
AddPlayer 834283730 1 17
IncreasePlayerIDLevel 1044302310 3
AddPlayer 72866093 7 16
RemovePlayer 1370215003
AddPlayer 560176572 3 9
AddPlayer 0 14 1
AddPlayer 947549244 12 4
GetPercentOfPlayersWithScoreInBounds 13 1 0 0
AddPlayer 1202338714 5 6
ChangePlayerIDScore 501023348 31
AddPlayer 654755264 8 27
AddPlayer 1383698741 8 12
AddPlayer 1531747619 14 16
AddPlayer 1615903792 3 13
AddPlayer 374668213 7 27
AddPlayer 731966550 4 26
AddPlayer 195276067 1746856613 14
AddPlayer 499283010 11 29
AddPlayer 2049563797 11 31
GetPercentOfPlayersWithScoreInBounds 0 1 0 0
AddPlayer 1268209818 3 7
MergeGroups 6 3
GetPercentOfPlayersWithScoreInBounds 0 6 0 0
GetPercentOfPlayersWithScoreInBounds 10 21 0 0
AddPlayer 526328430 4 19
AddPlayer 253520523 4 21
AddPlayer 1885674758 11 27
AddPlayer 2056403315 13 22
AddPlayer 446904163 13 25
ChangePlayerIDScore 1224059220 14
AddPlayer 1434141004 4 16
AddPlayer 394701868 12 21
MergeGroups -9 14
IncreasePlayerIDLevel -9 9
AddPlayer 362277780 12 4
AddPlayer 353064722 5 31
AddPlayer 2133934674 3 17
AddPlayer 924648306 13 19
RemovePlayer 1000929230
AddPlayer 425140137 4 28
AddPlayer 852872532 10 1
AddPlayer 148154611 11 6
AddPlayer 866387110 5 3
MergeGroups 11 13
MergeGroups 5 12
AddPlayer 828987821 4 17
AddPlayer 635572524 11 21
ChangePlayerIDScore 2045849510 26
AddPlayer 815982967 8 28
AddPlayer 1475562097 12 32
AddPlayer 1365326596 14 17
AddPlayer 443873838 11 31
AddPlayer 734560325 10 19
AddPlayer 799283685 13 7
AddPlayer 1324418570 7 6
AddPlayer 1549484786 896884673 7
AddPlayer -6 7 20
AverageHighestPlayerLevelByGroup 9 959
IncreasePlayerIDLevel 1568086747 9
GetPercentOfPlayersWithScoreInBounds 136163062 3 0 0
AddPlayer 1690199296 11 4
AddPlayer 853954499 9 12
AddPlayer 448709539 8 23
AddPlayer 763125690 14 5
AddPlayer 350956684 4 1
RemovePlayer 1044302310
RemovePlayer 347340410
AddPlayer 1909425121 3 1
AddPlayer 1271902132 14 11
AddPlayer -3 7 12
AddPlayer 1419970903 14 3
AddPlayer 1710432506 13 14
AddPlayer 1018482171 14 17
AddPlayer 1174793126 8 27
GetPercentOfPlayersWithScoreInBounds 14 19 0 0
AddPlayer 2125445989 7 7
AverageHighestPlayerLevelByGroup 2 357
AddPlayer 1849865772 11 21
AddPlayer 626756897 1 10
AddPlayer 136546599 11 16
AddPlayer 584288940 13 16
AddPlayer 851858115 7 7
RemovePlayer 443873838
AddPlayer 1441780087 4 15
AddPlayer 1475562097 1 10
IncreasePlayerIDLevel -7 6
AddPlayer 2128852380 10 6
IncreasePlayerIDLevel 46428078 6
AddPlayer 50022514 11 15
AddPlayer 1460891569 6 25
ChangePlayerIDScore 1098947958 7
AddPlayer 916344388 2 29
IncreasePlayerIDLevel 315213631 -8
GetPercentOfPlayersWithScoreInBounds 0 32 0 0
AddPlayer 974075528 2 16
MergeGroups 4 12
RemovePlayer 1857815989
AverageHighestPlayerLevelByGroup 0 272
ChangePlayerIDScore 2135560360 6
GetPercentOfPlayersWithScoreInBounds 9 6 0 0
IncreasePlayerIDLevel 1522968573 9
AddPlayer 2064404825 11 4
ChangePlayerIDScore 182136594 4
AddPlayer 1224495294 10 6
AddPlayer 1516142343 1 18
AddPlayer 1706193726 8 10
GetPercentOfPlayersWithScoreInBounds 0 19 0 0
AddPlayer 1632991105 1 29
AddPlayer 492319842 2 31
AddPlayer 1045767728 5 29
AddPlayer 652232192 10 18
AddPlayer 1511005989 1614568674 21
AddPlayer 1315833698 2 3
ChangePlayerIDScore -5 7
AddPlayer 1323484577 4 20
AddPlayer 1644063174 2 2
IncreasePlayerIDLevel 2052873883 5
AddPlayer 80611340 5 22
AddPlayer 1209891981 14 29
IncreasePlayerIDLevel -4 6
AddPlayer 353633104 1 14
AddPlayer 278822072 13 3
AddPlayer 1275911221 9 8
AddPlayer 589684696 13 23
AddPlayer 1385978355 12 3
AverageHighestPlayerLevelByGroup 0 69
AddPlayer 1379382327 3 19
AddPlayer 611407159 6 15
AddPlayer 33906304 10 25
AddPlayer 168637828 14 3
MergeGroups 8 5
AddPlayer 877844574 1635441514 12
AddPlayer 1060726434 3 3
MergeGroups 1 7
ChangePlayerIDScore 384577837 1
RemovePlayer 1264726468
RemovePlayer 1144409046
AddPlayer 1614447432 10 13
IncreasePlayerIDLevel 1170452502 9
AddPlayer 1921518590 12 23
AddPlayer 626756897 12 8
MergeGroups 7 1
RemovePlayer 717529050
AddPlayer 805707345 5 15
MergeGroups 12 9
RemovePlayer 238519420
IncreasePlayerIDLevel 282210609 3
ChangePlayerIDScore 1632991105 3
AddPlayer 1945130118 10 2
GetPercentOfPlayersWithScoreInBounds 1 26 0 0
AddPlayer 823030156 531340914 1
AddPlayer 583065617 9 32
AddPlayer 1825545476 2 9
AddPlayer 601978736 -7 21
AverageHighestPlayerLevelByGroup 7 448
ChangePlayerIDScore 1103783904 14
AddPlayer 1617986988 8 16
ChangePlayerIDScore 869954614 21
AddPlayer 6361288 8 18
AddPlayer 1923873288 7 12
IncreasePlayerIDLevel 1180085037 3
AddPlayer 353893639 13 8
AddPlayer 1497445941 11 1
MergeGroups 8 9
AddPlayer -2 14 12
AddPlayer 278142298 11 10
GetPercentOfPlayersWithScoreInBounds 1 8 0 9
AddPlayer 1641634936 10 1
AddPlayer 518445144 9 911916551
AverageHighestPlayerLevelByGroup 0 387
RemovePlayer 376136049
AddPlayer 1892214267 1 25
ChangePlayerIDScore 1421265217 4
AddPlayer 268693952 13 23
AverageHighestPlayerLevelByGroup 0 28
GetPercentOfPlayersWithScoreInBounds 0 13 0 0
ChangePlayerIDScore 242174287 28
ChangePlayerIDScore 1487006059 6
GetPercentOfPlayersWithScoreInBounds 7 6 0 0
IncreasePlayerIDLevel 1259911254 2
IncreasePlayerIDLevel 266990167 3
AddPlayer 852154084 12 10
AddPlayer 2051830989 4 21
AddPlayer 222954026 8 30
AddPlayer 451980544 11 11
AddPlayer 273559899 1 31
AverageHighestPlayerLevelByGroup 0 155
IncreasePlayerIDLevel 238754446 7
AddPlayer 2053103705 14 24
RemovePlayer 1286459091
AddPlayer 1557049622 7 27
AddPlayer 415377056 1 30
ChangePlayerIDScore 1276125323 2
GetPercentOfPlayersWithScoreInBounds 0 6 0 0
AddPlayer 257036988 4 4
AddPlayer 1712633585 7 29
AverageHighestPlayerLevelByGroup 0 41
IncreasePlayerIDLevel 867745467 8
AddPlayer 328386687 5 5
ChangePlayerIDScore 282210609 11
AddPlayer 1912196213 7 4
AverageHighestPlayerLevelByGroup 6 394
AddPlayer 234282814 3 31
GetPercentOfPlayersWithScoreInBounds 14 13 10 0
AddPlayer 2063594963 1 8
AddPlayer 1540716564 13 1
IncreasePlayerIDLevel 1590127179 9
AddPlayer 1358501270 8 24
GetPercentOfPlayersWithScoreInBounds 8 1 0 0
MergeGroups 6 3
AddPlayer 622956826 14 3
AddPlayer 383640702 9 15
ChangePlayerIDScore 390307532 1
AddPlayer 1631616796 10 13
AverageHighestPlayerLevelByGroup 10 295
GetPercentOfPlayersWithScoreInBounds 3 7 0 0
IncreasePlayerIDLevel -6 4
AddPlayer 326783577 8 20
AddPlayer 427386074 14 27
ChangePlayerIDScore 492319842 18
AddPlayer 1838650185 2041881594 8
AddPlayer 1999621786 5 20
AddPlayer 1266426060 5 31
AddPlayer 2141541010 4 22
AddPlayer 1153448271 5 -9
AddPlayer 195350176 9 22
AddPlayer 1617929029 14 17
AddPlayer 674814560 10 29
AddPlayer 332075911 7 -4
RemovePlayer 1324472368
AddPlayer 294890234 1 28
ChangePlayerIDScore 2026105865 1
AddPlayer 500509793 14 5
AddPlayer 898453412 3 5
AddPlayer -5 13 14
AddPlayer 570719289 12 5
AverageHighestPlayerLevelByGroup -2 1
AverageHighestPlayerLevelByGroup 12 66
IncreasePlayerIDLevel 1710074416 6
AddPlayer 1173568768 3 29
RemovePlayer 195350176
AddPlayer 719266987 4 -7
AddPlayer 1999585642 9 22
MergeGroups 11 1
AddPlayer 844316318 12 13
AddPlayer 806531509 14 21
