Init 60 156
AddPlayer 1800851 48 97
AddPlayer 34172322 59 56
AddPlayer 1768415082 34 33
AddPlayer 705139352 19 58
IncreasePlayerIDLevel 343993951 4
AddPlayer 1655643864 54 127
IncreasePlayerIDLevel 892983281 9
AddPlayer 1762035547 34 150
AddPlayer 283832955 60 71
AddPlayer 494022174 14 76
IncreasePlayerIDLevel 101201576 1
AddPlayer 984832864 46 44
AddPlayer 1856307005 44 102
AddPlayer 633781614 1549745641 111
RemovePlayer 1642386150
AddPlayer 1740056806 23 153
AddPlayer 951946106 43 16
MergeGroups 43 7
AddPlayer 260861242 9 21
AddPlayer 727302650 42 9
AddPlayer 1198820437 52 126
AddPlayer 2122522065 17 37
AddPlayer 736510374 30 114
AddPlayer 1069125168 15 18
AddPlayer 1878923874 3 116
AddPlayer 691930975 -7 65
AddPlayer 1703567258 27 75
AddPlayer 1520190729 1 100
AddPlayer 112574608 -10 130
RemovePlayer 163239652
AddPlayer 1655643864 41 106
GetPercentOfPlayersWithScoreInBounds 34 33 0 0
AddPlayer 702693687 -1 156
AddPlayer 115557313 60 23
AddPlayer 224315240 -6 46
AddPlayer 126974118 50 -1
AddPlayer 162395056 13 129
AddPlayer 1387388595 25 19
AverageHighestPlayerLevelByGroup 14 4
AddPlayer 1194775829 12 117
AverageHighestPlayerLevelByGroup 0 232
MergeGroups 568779498 49
IncreasePlayerIDLevel 657288340 4
AddPlayer 1127041766 53 28
AddPlayer 287291974 10 4
AddPlayer 496716119 47 84
AddPlayer 1668924091 2 41
AddPlayer 1511366856 52 23
AddPlayer 704623340 33 90
AddPlayer 737244524 10 123
AddPlayer 2003489185 16 97
GetPercentOfPlayersWithScoreInBounds 31 2096987511 1 0
ChangePlayerIDScore 1462747688 142
AddPlayer 1514384113 36 31
AddPlayer 1566586124 47 97
AddPlayer 949220994 24 6
AddPlayer 2019587496 34 111
AddPlayer 1112544535 38 135
AddPlayer 1053539546 40 44
AverageHighestPlayerLevelByGroup 0 22
AddPlayer 1828447904 31 41
AddPlayer 2078947969 51 7
AddPlayer 1972535243 16 863318291
GetPercentOfPlayersWithScoreInBounds 0 23 0 0
AddPlayer 1260722532 26 104
AddPlayer 1524827056 21 -3
AddPlayer 325577956 32 115
AddPlayer 120262567 31 5
IncreasePlayerIDLevel 483321467 6
GetPercentOfPlayersWithScoreInBounds 32 115 0 0
AddPlayer 75572362 9 61
AddPlayer -5 16 6
AddPlayer 1963504662 1 127
AddPlayer 1313952190 55 7
AddPlayer 103543763 60 34
RemovePlayer 861054589
ChangePlayerIDScore 2108605716 23
IncreasePlayerIDLevel 1726539803 4
AddPlayer 168531037 3 59
AddPlayer 314444456 1712566989 101
AddPlayer 469901510 59 81
AddPlayer 1996412800 38 88
AddPlayer 1198820437 41 134
AddPlayer 1967349419 45 141
AddPlayer 1193936406 32 119
IncreasePlayerIDLevel 192530505 5
AddPlayer 2062914151 37 106
AddPlayer 2052944561 18 139
ChangePlayerIDScore 260861242 59
GetPercentOfPlayersWithScoreInBounds 48 27 0 0
AddPlayer -7 34 18
AverageHighestPlayerLevelByGroup 53 5
IncreasePlayerIDLevel 934231703 3
AddPlayer 1395502947 53 65
AddPlayer 1776468443 6 132
AddPlayer 807246981 25 118
AddPlayer 2055876767 37 40
AddPlayer 859015872 44 8
AddPlayer 1609638344 -8 50
AddPlayer 360612068 51 45
AddPlayer -10 59 13
AddPlayer 2123117746 56 141
AddPlayer 1689650115 51 82
ChangePlayerIDScore 187350406 132
AddPlayer 143803769 22 94
AddPlayer 1520702432 33 13
AddPlayer 1490841641 42 77
AddPlayer 1506561410 12 100
AddPlayer 590106440 37 152
AddPlayer 749855021 44 104
AddPlayer 682393383 38 140
AddPlayer 1586556519 -8 18
AddPlayer 581783150 12 138
GetPercentOfPlayersWithScoreInBounds 31 5 0 0
AddPlayer 1076264688 13 14
AddPlayer 2139593412 43 54
AddPlayer 1947161931 47 149
MergeGroups 55 6
AddPlayer 1429428792 57 135
AddPlayer 620945108 28 93
AddPlayer 168494317 11 132
AddPlayer 1198820437 31 92
AddPlayer 546666908 60 72
AddPlayer 271815194 60 130
AddPlayer -1 37 33
AddPlayer 434176485 56 129
AddPlayer 1878923874 33 139
AverageHighestPlayerLevelByGroup 0 304
AddPlayer 1825402326 17 1986401417
MergeGroups 49 60
AddPlayer 1984756447 39 16
AddPlayer 155354571 28 113
AddPlayer 44522596 13 9
ChangePlayerIDScore 720375034 46
AddPlayer 744018324 11 96
RemovePlayer 1984401259
IncreasePlayerIDLevel 1349669107 4
AddPlayer 1914100297 24 1
AverageHighestPlayerLevelByGroup 0 209
AddPlayer 1315936664 51 134
AddPlayer 478250145 1 65
AddPlayer 2126202289 13 4
ChangePlayerIDScore 1514384113 115
AddPlayer 1126305386 26 97
RemovePlayer 998241071
AddPlayer 1029848299 51 140
AddPlayer 399310842 41 46
AddPlayer 13598751 36 133
AddPlayer -6 49 58
AddPlayer 2129752564 50 42
AddPlayer 1659503325 34 108
MergeGroups 1939690711 58
RemovePlayer 1448900975
AddPlayer 140309556 8 47
AddPlayer 1108943754 30 74
AddPlayer 917095512 48 54
AverageHighestPlayerLevelByGroup 0 243
AddPlayer 453873787 23 53
AddPlayer 549004926 43 134
GetPercentOfPlayersWithScoreInBounds 53 153 0 0
AddPlayer 1596269038 43 140
ChangePlayerIDScore 1638436173 156
AddPlayer 494593912 4 106
AddPlayer 860243492 27 68
AddPlayer 1290654532 17 27
AddPlayer 1742414821 30 136
RemovePlayer 1182704459
GetPercentOfPlayersWithScoreInBounds 0 116 0 0
AddPlayer 1353415568 53 129
AddPlayer 1191646747 39 40
AddPlayer 1705429448 1 52
AddPlayer 1981365788 29 28
ChangePlayerIDScore 2080054706 73
AddPlayer 1037010619 44 96
AddPlayer 769298364 31 56
AddPlayer 717826545 1 66
ChangePlayerIDScore 2019654981 23
RemovePlayer 680080594
AddPlayer 318192590 35 90
AddPlayer 2064204220 24 115
RemovePlayer 1224921207
AddPlayer 264970601 41 144
AddPlayer 1096471181 53 137
AddPlayer 855031516 12 12
AddPlayer 1606160013 4 120
IncreasePlayerIDLevel 1999786079 7
AddPlayer 1600427982 23 151
AverageHighestPlayerLevelByGroup 0 354
GetPercentOfPlayersWithScoreInBounds 24 -6 1 0
IncreasePlayerIDLevel 1514384113 7
AddPlayer 1908460169 51 124
RemovePlayer 1228481439
ChangePlayerIDScore 431726875 137
AddPlayer 2134485484 40 131
RemovePlayer 1349669107
AddPlayer 1846802305 14 42
AddPlayer 629034711 36 129
AddPlayer 381461945 54 38
AddPlayer 1311301597 55 144
MergeGroups 32 25
AddPlayer 1636618192 34 49
ChangePlayerIDScore 162395056 64
AddPlayer 783395926 29 69
AddPlayer 980350713 43 17
AddPlayer 581069011 23 35
AddPlayer 712522071 52 111
IncreasePlayerIDLevel 546666908 9
AddPlayer 263457164 40 153
AddPlayer 1322722968 4 122
AddPlayer 8607423 3 45
AddPlayer 331704561 12 36
AddPlayer 2068312977 55 145
AddPlayer 1226633568 16 92
GetPercentOfPlayersWithScoreInBounds 57 135 0 0
AddPlayer 175562873 32 13
AddPlayer 705974808 24 104
MergeGroups 17 28
AddPlayer 1549088651 53 99
AddPlayer 1970371577 40 79
GetPercentOfPlayersWithScoreInBounds 21 140 0 0
AverageHighestPlayerLevelByGroup 0 122
AddPlayer 2043306938 17 51
AddPlayer 1176739906 947513080 114
AddPlayer 1602855102 50 55
AddPlayer -4 23 126
MergeGroups 23 1
IncreasePlayerIDLevel 143803769 8
AddPlayer 873357456 48 89
AddPlayer 1778655538 37 62
AddPlayer 1134046627 51 86
IncreasePlayerIDLevel 597143879 2
AddPlayer 56377881 46 21
AddPlayer 1042615477 54 104
AddPlayer 1997905805 44 4
IncreasePlayerIDLevel 1126305386 7
AddPlayer 1067962736 47 9
AddPlayer 0 53 60
AddPlayer 317064919 39 101
AddPlayer 1513245870 49 29
IncreasePlayerIDLevel 266897934 3
ChangePlayerIDScore 846196940 130
AddPlayer 1096471181 31 49
AddPlayer 1000910243 2 24
ChangePlayerIDScore 603283199 115
AddPlayer 304147925 8 65
AddPlayer 621793565 7 97
AddPlayer 1665285957 27 22
AddPlayer 40045595 18 153
AddPlayer 1553047407 26 153
AddPlayer 667214086 6 29
AverageHighestPlayerLevelByGroup 14 5
AddPlayer 598062732 1 145
AddPlayer 376771769 27 111
AddPlayer 1110363844 53 -4
AddPlayer 75572362 19 71
AddPlayer 1345881604 39 153
AddPlayer 336189393 15 23
AddPlayer 718800830 55 26
AddPlayer 1638426003 8 56
IncreasePlayerIDLevel 1213817602 3
AddPlayer 1067453840 14 52
AddPlayer 799763434 44 35
AddPlayer 1967349419 49 29
AddPlayer 224857001 39 130
AddPlayer 143440475 17 109
AddPlayer 99496802 58 88
ChangePlayerIDScore 1131923502 80
MergeGroups 54 37
IncreasePlayerIDLevel 467386173 7
AddPlayer 1564647864 57 49
AddPlayer 1170414039 12 1
ChangePlayerIDScore 1781360556 141
IncreasePlayerIDLevel 1284960643 3
AddPlayer 653132549 14 37
ChangePlayerIDScore 1081238742 88
AddPlayer 1187306324 55 92
RemovePlayer 2043306938
AddPlayer 816673514 13 10
AddPlayer -6 22 24
AddPlayer 1124785515 13 120
AddPlayer 1166261884 19 95
AverageHighestPlayerLevelByGroup 54 1
AddPlayer 639271654 4 150
GetPercentOfPlayersWithScoreInBounds 46 107 0 0
AddPlayer 851312562 3 93
AddPlayer 403510222 50 15
RemovePlayer 96169239
AverageHighestPlayerLevelByGroup 0 1690
AddPlayer 1510104964 57 46
AddPlayer 1893582953 24 1
GetPercentOfPlayersWithScoreInBounds 0 79 0 7
GetPercentOfPlayersWithScoreInBounds 0 91 0 4
AddPlayer 581911518 52 151
AddPlayer 1285916611 13 56
AddPlayer 580427953 42 72
AddPlayer 1940824082 53 142
AverageHighestPlayerLevelByGroup 11 1
AddPlayer 461357950 35 148
AddPlayer 450571021 8 4
AddPlayer 2085371814 55 27
AddPlayer 319268797 54 136
AddPlayer 1942114350 35 15
RemovePlayer 1984756447
IncreasePlayerIDLevel 1776874165 3
AddPlayer 39861284 11 87
AddPlayer 884743217 8 132
AddPlayer 635861988 17 12
AddPlayer 1136004424 12 25
GetPercentOfPlayersWithScoreInBounds 0 10 0 0
AddPlayer 1769433271 10 71
AddPlayer 628532117 25 2
AddPlayer 88905591 16 27
IncreasePlayerIDLevel 1726539803 5
GetPercentOfPlayersWithScoreInBounds 0 68 0 3
MergeGroups 33 12
AddPlayer 1529807712 19 87
AddPlayer 1345881604 48 154
AddPlayer 1480908481 53 54
AddPlayer 1427055549 31 53
AddPlayer 1705429448 43 53
AddPlayer 1672231226 1 83
AddPlayer 1574266636 21 19
AddPlayer 1296221112 52 43
AddPlayer 134389533 36 13
AddPlayer 504555553 50 152
AddPlayer 1126305386 40 79
RemovePlayer 589104201
ChangePlayerIDScore -3 31
MergeGroups 23 38
AddPlayer 1065236320 7 84
AddPlayer 1494166517 36 117
AverageHighestPlayerLevelByGroup 0 298
RemovePlayer 271815194
AverageHighestPlayerLevelByGroup 4 4
AddPlayer 1241853713 13 6
AddPlayer 936903127 2 107
AverageHighestPlayerLevelByGroup -11 1
AddPlayer 1236954275 13 61
AddPlayer 322772926 8 14
GetPercentOfPlayersWithScoreInBounds 34 23 0 0
IncreasePlayerIDLevel 1573785445 8
AddPlayer -5 33 153
IncreasePlayerIDLevel 1716336870 -10
ChangePlayerIDScore 453873787 102
AverageHighestPlayerLevelByGroup 23 20
IncreasePlayerIDLevel 1131923502 1
AddPlayer 809112682 9 118
AddPlayer 1001817726 60 32
AddPlayer 86455517 7 155
AddPlayer 1950100059 10 65
MergeGroups 56 1925067752
AverageHighestPlayerLevelByGroup 0 66
RemovePlayer 168494317
ChangePlayerIDScore 1812184675 78
AddPlayer 85833121 45 40
AddPlayer 1791642828 33 42
AddPlayer 774940169 27 25
AddPlayer 1695369515 35 135
AddPlayer 880876671 12 73
AddPlayer 712784428 28 127
AddPlayer 460545092 15 136
AverageHighestPlayerLevelByGroup 0 193
AddPlayer 637854273 33 88
AddPlayer 1998021969 20 56
AddPlayer 1193374910 26 71
AddPlayer 1525388174 18 8
GetPercentOfPlayersWithScoreInBounds 0 13 0 0
AddPlayer 1289171667 16 101
AverageHighestPlayerLevelByGroup 0 23
AddPlayer 927712911 12 84
AddPlayer 1084721888 36 19
AddPlayer 1801601086 28 98
AddPlayer 668894306 -4 94
AddPlayer 855407596 20 16
AddPlayer -9 46 6
AddPlayer 1925379466 23 112
AddPlayer 1382455648 12 105
RemovePlayer 1757999377
AddPlayer 775877752 4 12
AddPlayer 1236954275 9 41
IncreasePlayerIDLevel 1699408951 3
AverageHighestPlayerLevelByGroup 0 129
AddPlayer 2018276993 46 139
IncreasePlayerIDLevel 139010158 8
AddPlayer 1302635313 25 34090938
ChangePlayerIDScore 855031516 39
AddPlayer 1589289843 38 83
AddPlayer 900147267 47 151
AddPlayer -1 60 141
MergeGroups 50 55
AddPlayer 426528746 15 83
AddPlayer 254795385 37 14
AddPlayer 57123977 26 138
AddPlayer 110053078 40 63
MergeGroups 34 37
GetPercentOfPlayersWithScoreInBounds 8 10 0 0
AddPlayer 454625915 52 145
AddPlayer 1798394485 2033700007 51
AddPlayer 1219297770 47 72
AddPlayer 631403868 56 84
AddPlayer 323267222 17 120
AddPlayer 1870068842 39 99
ChangePlayerIDScore 1908460169 89
AddPlayer 1635322027 32 151
ChangePlayerIDScore 2052944561 98
AddPlayer 1049334473 57 53
AddPlayer 1762250888 27 149
MergeGroups 42 36
AddPlayer 1824836353 53 60
AddPlayer 39731724 37 61
AddPlayer 335552392 26 23
AddPlayer 0 54 83
AddPlayer 1165128696 18 40
AddPlayer 531145973 35 2
AddPlayer 2126221834 20 20
AddPlayer 752220139 20 44
MergeGroups -10 4
MergeGroups 4 40
AddPlayer 299591215 7 6
IncreasePlayerIDLevel 546666908 5
GetPercentOfPlayersWithScoreInBounds 0 136 0 0
AddPlayer 1743418122 36 134
AddPlayer 951069029 18 10
IncreasePlayerIDLevel 57123977 4
AddPlayer 934231703 22 19
AddPlayer 589577071 25 39
AddPlayer 2069780983 36 26
RemovePlayer 2003489185
MergeGroups 17 56
AddPlayer 332610663 46 69
AddPlayer 1016654378 42 62
AddPlayer 752456206 7 38
MergeGroups 51 33
IncreasePlayerIDLevel 1353415568 6
AddPlayer 2009764057 26 48
MergeGroups 11 -5
AddPlayer 187254428 15 97
GetPercentOfPlayersWithScoreInBounds 11 1196703691 1 0
AddPlayer 175502892 55 1
MergeGroups 25 23
AddPlayer 57135197 9 44
AddPlayer 160278480 46 83
AddPlayer 1399030302 25 147
GetPercentOfPlayersWithScoreInBounds 9 44 0 7
AverageHighestPlayerLevelByGroup 0 263
AddPlayer 1394814872 53 -2
AddPlayer 1072979937 47 61
GetPercentOfPlayersWithScoreInBounds 51 39 0 0
AverageHighestPlayerLevelByGroup 11 8
GetPercentOfPlayersWithScoreInBounds 0 30 0 3
AddPlayer 282580284 22 130
AddPlayer 6564048 55 142
AddPlayer 1566217879 38 16
AddPlayer 390176061 52 24
AddPlayer 686324879 57 123
AddPlayer 1620435180 8 130
AverageHighestPlayerLevelByGroup 0 239
AverageHighestPlayerLevelByGroup 0 76
AddPlayer 385926994 11 69
AverageHighestPlayerLevelByGroup 29 7121
AddPlayer 500266201 45 26
AddPlayer 521419562 17 115
AddPlayer 80830936 26 116
AddPlayer 1165017052 17 89
AddPlayer 707358202 28 42
AddPlayer 951993035 32 144
AverageHighestPlayerLevelByGroup -10 1
AddPlayer 516232490 28 57
AddPlayer 585592900 3 119
